"func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sd_x","sd_y"
"move_s(round(round(real(-0.3256918384893346))))",3.62384985157289,0.70657361079332,4,23.3379368893254,1.91366519170838,118.917311556124,60.8509790500575,-30.1835966355967,"line",110.454536841343,112.583616849846,2,23.4,2,0.0148738639657371,0.0205882004717059
"move_ts(real(5.6204596684762835), round(var_c()))",-2.88178827158626,1.18930945122773,5,21.985643417902,2.84181115894687,153.768835259888,78.8127128969414,-36.2701929870032,"line",47.1136491269258,115.392573424103,2,23.4,2,0.0200435381704831,0.0179304332709137
"concat(flip_angle(), move_ts(real(1.6098246863344556), var_c()))",-3.53707141994279,3.18211349461962,6,22.0167889012394,2.88689644641356,139.21656494693,124.263002328204,-37.2974207804868,"line",110.522695005349,101.033266500076,2,23.4,2,0.0134846584020618,0.0151313035393022
"move_ts(real(5.528559691268909), round(mod(int(13), int(2))))",-3.12747350651197,0.654421963158743,7,23.4894152343777,2.10656428879808,63.569259539474,34.817723769464,-42.6930153494417,"line",117.389426285074,110.239652968078,2,23.4,2,0.0198206005202165,0.0273667879920157
"move_ts(real(-6.446076470056577), int(1))",-1.27023001783719,1.44959042030939,8,23.4463004764672,2.05746749580949,183.628882983433,56.597646573001,-36.1146337569034,"line",110.822895979568,137.360169463895,2,23.4,2,0.0118835867615474,0.018887465587749
"move()",1.44528828328444,1.04316108968654,9,23.5985110750555,2.30917529652506,93.7142031507134,99.0300527062646,-25.0802190094366,"line",119.86922874038,112.106759408726,2,23.4,2,0.0200539123847021,0.0258004457425112
"move_y(real(0.5884762655135904))",2.66545600746117,1.56291744988005,10,23.4140930418631,1.96517283817247,52.4063166450742,223.954523281419,-31.6259373356421,"line",96.7595622098539,82.2494304114243,2,23.4,2,0.0229952360866041,0.0123483768933275
"move()",1.65704026431219,0.876394222311399,11,23.4661901953202,1.7374368761997,96.710057793102,130.915115544045,-26.202042331565,"line",45.4070702455075,68.6916013694596,2,23.4,2,0.0255659472251221,0.0281983172427005
"move_s(divide(plus(real(1.963665124499209), mod(int(8), round(real(1.5884283656192584)))), round(real(-1.733764366491011))))",-0.382611403861976,2.03019722481517,12,23.3718554158154,1.91059266331924,106.973938912454,106.034547121375,-51.1324360969304,"line",135.922754787786,77.4296843424873,2,23.4,2,0.0136831847786862,0.0194120049366986
"move_x(round(real(-0.7422391589377846)))",-3.53658658539814,0.699721022442415,13,23.0598780533143,1.76354463193171,110.695459963397,45.2382517561741,-32.548351892365,"line",84.6319892882009,57.6370411980928,2,23.4,2,0.0310625595393835,0.0387770948463563
"move_ts(real(1.6286528495969448), var_c())",-1.4553587270088,1.19464156112235,14,21.9621650857244,2.80672631634504,115.030010890681,143.601434956023,-32.0502999186667,"line",137.713984328989,112.161161481469,2,23.4,2,0.013652023176508,0.0144124226698795
"move()",-2.3782522785343,1.06594304374928,15,23.2513420966342,1.97870387711898,88.9695468375331,93.7008880521232,-23.8817408145287,"line",49.5882971311848,108.07328871788,2,23.4,2,0.0287095360316838,0.0163249274397651
"move()",1.51601551948434,0.839825553519401,16,23.7018278117289,1.949172274083,108.607346382524,108.128027454474,-24.8415132411025,"line",74.6731054000465,132.010557336953,2,23.4,2,0.030584573526099,0.0140531497919132
"move_ts(real(1.674211319407368), var_c())",2.62447891984769,0.957694676238178,17,21.8399881319625,2.60634121987973,89.4971465336383,137.67476925887,-32.0664246210784,"line",114.769229559247,64.3561608615235,2,23.4,2,0.0182774879466191,0.0244936414401501
"move_s(int(1))",-2.53478589452878,0.843716212469627,18,23.6053280803301,2.22134900347368,41.9366351551054,119.787778088466,-31.8428264294814,"line",77.420054410085,166.613322555302,2,23.4,2,0.0330717252272771,0.0167622028838339
"move_s(mod(int(11), int(5)))",1.58418920154066,2.59495786817887,19,23.3974626500182,1.99669275702313,83.6376609003654,94.7345636345555,-32.4571220655284,"line",102.139186777936,107.317447968441,2,23.4,2,0.0177027335327963,0.0162300256161285
"move_ts(real(-2.4257134602867056), round(var_c()))",0.329351143982636,2.49205605959385,20,22.1262464461595,3.0336648308149,100.284532079321,74.0956709227159,-36.3210120052502,"line",29.3681649764468,88.6155213258348,2,23.4,2,0.0300158650113442,0.0202231469531588
"move()",-2.44363678966002,1.01026753323936,1,22.1293433062566,3.06346343674579,176.830074027364,71.7355909277585,-21.9615625359536,"line",101.950603692279,50.7536875243262,3,22.1,3,0.0124950810511509,0.0283264164862404
"move_s(round(divide(int(4), round(real(-5.675494175724973)))))",3.52860954507368,2.3136608474317,2,22.1893285828484,3.10646948430226,84.2362389936451,75.4899560807296,-36.638591773043,"line",85.1553711936972,100.027984515802,3,22.1,3,0.0215238146963607,0.0215619347692288
"move_s(mod(int(13), int(3)))",-2.38491006335895,0.692744186314507,3,22.0506375078284,2.93232015140747,107.043292771103,101.84875832193,-28.9768661124602,"line",60.7269836588673,60.0214315071643,3,22.1,3,0.0211326842374109,0.0225364507338241
"repeat(move_s(real(-1.061350510060534)), round(var_c()))",3.60853183139388,0.590039078268898,4,21.9781227119707,3.00421888689165,157.837589310275,73.7319017798848,-34.6691110954229,"line",161.903748022166,130.830930532578,3,22.1,3,0.0139929330845938,0.0166397070400402
"continue(move())",1.60075317755345,0.939411085281169,5,22.152437519817,2.90415404189271,120.218033780828,39.0183116300341,-26.230514566133,"line",130.832769425146,139.873476070181,3,22.1,3,0.0138053503544422,0.0235499479115732
"move_s(round(int(1)))",-2.39797990743267,1.10206467155444,6,22.0700611118039,2.95982423060877,133.777628508856,120.20393596764,-25.7829365246173,"line",100.738858651147,154.577120552707,3,22.1,3,0.0143684862149482,0.0124184371876618
"move_s(round(round(real(1.1384331236874614))))",1.64900762348436,3.32661057071905,7,22.0029037020193,2.85914022962995,92.2098659230054,113.645821931776,-30.3316878195449,"line",42.9375332619259,109.47500762518,3,22.1,3,0.0296399427620563,0.0198458649366493
"move_y(real(0.5257262988142539))",-2.24199804118689,0.804279440833831,8,22.1750467228831,2.86225524063509,47.4852439572569,101.825772337705,-25.7936994060795,"line",106.541920915015,54.6538020821672,3,22.1,3,0.0240652040614218,0.0285587275561164
"move()",1.55127407363152,0.947731841436451,9,22.2160102134533,3.00713180158118,141.888911876509,59.0935246275415,-21.7260634480505,"line",101.618842970847,125.514128486459,3,22.1,3,0.0177734581597342,0.0189792554465414
"move_ts(real(1.630750311382337), mod(round(int(8)), int(7)))",-0.896366066819498,5.99014938724411,10,22.0281136807171,2.89884811117586,98.0239521153858,76.1890492969503,-36.5173751328942,"line",62.6951681823536,85.0095695868575,3,22.1,3,0.0226267194138426,0.0230099950798647
"move_s(round(real(1.2317313151740799)))",-2.40565241589542,1.26458374405245,11,22.0817251688727,2.97578249093547,127.177308483453,63.9373272074661,-25.5677707575013,"line",127.697974517345,132.352912058512,3,22.1,3,0.0129207372697773,0.0178856103981943
"move()",1.59726016184858,1.01405485868696,12,22.0586839942571,2.98337067910602,88.2976445707667,153.293012819031,-19.5284046785868,"line",66.9777615961045,81.3255595416753,3,22.1,3,0.0217548764076866,0.0147144109121208
"move_s(int(1))",1.58796666607691,1.6567598049253,13,22.0915716110084,2.9889464853473,126.007846020596,134.286394056243,-22.9759404395298,"line",121.043791292517,91.3077592872915,3,22.1,3,0.0132477122378976,0.0147761555577622
"move_s(int(1))",1.60495272193637,2.69071156784902,14,22.0656537471417,2.95368762049372,94.6669684886385,103.783688726375,-22.5828303996972,"line",96.4772887351886,83.8338954384443,3,22.1,3,0.017424404580704,0.0181882575465889
"move_ts(real(1.614660942492649), int(1))",2.43954874513138,0.996193008409135,15,22.0512660696724,2.93322922435109,160.905846847414,165.754828969861,-30.3315535261634,"line",103.75069113951,43.7329434893574,3,22.1,3,0.0135007190338784,0.0215048455143954
"move()",-2.38461862392444,1.02343126960469,16,22.0185835668334,2.95353329479033,131.500406607546,153.451402554125,-20.6349423392714,"line",71.9585958399389,72.4708480730643,3,22.1,3,0.0192674815872396,0.0163702679203479
"move_s(int(1))",-2.41983183917617,5.40226984502307,17,22.1037839369917,3.00489995422395,195.824630972529,84.1742455298788,-27.6709627528828,"line",114.810447162992,132.036253041597,3,22.1,3,0.0108966959333884,0.0155047440767675
"move()",-2.44761463501196,1.09859418947696,18,22.0255039066739,3.16505202416526,145.26068446614,45.7443937452591,-25.1829141173274,"line",45.3532824750906,56.152946152889,3,22.1,3,0.0227866587961317,0.0388015466562696
"move_s(int(1))",1.62720114464685,1.46353788660121,19,22.0331460688472,2.90648239414355,84.698521320744,85.1009508612095,-24.2261158371629,"line",132.774418593752,130.486692496978,3,22.1,3,0.0164566923914364,0.017518951045066
"move()",-2.44821344191551,0.999124759292849,20,22.1509513602874,3.06074066637055,66.7390841337505,75.7472095882077,-20.1637716598508,"line",85.6870796264602,55.507758012278,3,22.1,3,0.0222465612128332,0.0263391447212152
"move_s(int(1))",1.60951384319021,0.552690535587478,1,20.7588552691881,3.94410317816191,78.1714438874063,83.6649532602243,-20.7597698374675,"line",49.5009095989709,154.817389912524,4,20.8,4,0.0269167989161612,0.0153514253923958
"move_s(round(real(1.5539841958756218)))",1.56592075916044,0.771351625073188,2,20.8265960796581,4.03365490162713,94.1737739638886,102.127164018671,-20.4305332001884,"line",129.087954800763,148.724451711603,4,20.8,4,0.0150618875265776,0.0136618195194714
"move_s(round(round(real(1.1654431283309385))))",1.60404339459131,0.456152711566606,3,20.7670173247985,3.95559258453209,107.893941303247,144.405769159283,-21.1176200253897,"line",85.015306296095,71.7883725412796,4,20.8,4,0.0175225624310919,0.0171620624301792
"concat(move_s(round(real(-0.7216303360717916))), change_speed(negative(real(-2.0262124868969944))))",3.5770973954393,1.02969075214002,4,20.8086461795861,4.01114059878056,80.0447185774674,58.1719551036419,-33.5633886046678,"line",147.928016778184,84.655393015413,4,20.8,4,0.0150216326350598,0.0232140303253387
"concat(repeat(move_s(var_c()), round(real(-3.877865892527636))), repeat(move_xy(int(7), var_c()), int(4)))",-2.43887332239718,2.58974849306958,5,20.8344160773356,4.04321490340842,89.5434562911676,121.415362110136,-48.4562656672136,"line",75.7866831419723,130.241910515961,4,20.8,4,0.0202900894370935,0.0137635703045934
"move_x(real(-0.7983103859824519))",-3.63279769785424,1.12575384383561,6,20.7906736156831,4.00690963930445,161.597875393627,81.7374865452004,-19.1095111327136,"line",75.1644065463555,143.717695751926,4,20.8,4,0.0147930176893115,0.0150705028040929
"move_ts(negative(real(0.41606738793940223)), round(real(-0.11374448086976233)))",-2.89166259197231,1.19196301761968,7,20.7978644726345,3.99721766348802,64.2088022615246,84.7212084272758,-26.7387915730828,"line",98.9248610904179,61.6295763508653,4,20.8,4,0.0204264873580148,0.0224307106218898
"move_s(int(1))",-2.41896302999209,1.2610162828267,8,20.8024137351453,4.0031300440423,70.7704265480234,99.2809080718825,-17.9632202125179,"line",105.786144986336,112.873459319522,4,20.8,4,0.0188247116755208,0.0153956626437031
"move_xy(times(real(-1.8255693678106961), divide(int(5), round(int(12)))), real(0.6296377780510286))",-2.77387114931681,0.237686839350603,9,20.8524348394402,4.0326827382439,84.8063674749829,125.210087140078,-38.65272098598,"line",77.8396000776779,104.397902267992,4,20.8,4,0.0212549362949377,0.0147649482412568
"continue(move_ts(real(-2.404476110304795), var_c()))",3.20777330802316,0.0917084803309313,10,20.7799244313534,3.97334500207401,87.0159496261349,144.998292878262,-25.2971925669002,"line",143.469591542343,70.2888814939065,4,20.8,4,0.0147449644771808,0.0165308499771171
"move()",-2.41401217660328,0.959848176035916,11,20.8470640335432,3.95313765299416,120.693894705783,113.622642393646,-14.5947084946748,"line",105.740529011244,67.5475914933389,4,20.8,4,0.0154535427335177,0.0197632323959025
"move_t(real(-2.390105671414873))",-2.34423569150353,0.980589432519718,12,20.7843345794753,3.92499143771229,69.9190890990873,104.921304169634,-20.7014232375832,"line",130.063200674919,45.7450762861038,4,20.8,4,0.0171822020283793,0.0268569564436585
"continue(move_s(var_c()))",-2.40750255319407,2.31251233768573,13,20.7845665401253,3.97960952049378,92.8696239074641,166.721545563281,-22.4746422581654,"line",72.4915486797718,73.6834144271309,4,20.8,4,0.0199072084792273,0.0149298188318545
"move_s(mod(int(11), round(negative(real(-5.711744313268376)))))",1.56289063513458,0.181647855718603,14,20.8315303806045,4.03970420056409,80.5757929385016,226.761983393181,-35.1718982745704,"line",98.0736157179224,148.365853605714,4,20.8,4,0.0187150490787943,0.00974338371654606
"continue(move())",1.62604987041052,1.01184075278549,15,20.7186224589854,3.91971543772178,101.03950940667,146.435222639023,-19.2355448785413,"line",94.6687392664484,97.9095286587538,4,20.8,4,0.0194969447646161,0.0167943012033663
"repeat(move_s(var_c()), int(3))",-2.39323398928131,1.110134057929,16,19.4258855360447,4.89976625763937,158.120845548481,85.9217211577584,-28.298264738763,"line",180.133768741738,128.738459614454,4,20.8,4,0.0102471164165722,0.0164108071858361
"move()",1.59400900313054,1.00276457626535,17,20.7786012810726,3.97918302950822,202.638682027797,96.6933032626348,-17.1838703659648,"line",96.435121258554,136.37513426133,4,20.8,4,0.011939886107007,0.0143697859884523
"move_s(int(1))",1.57339057046978,0.375505805341351,18,20.8145555719757,4.01864253909864,143.028040355606,110.995985906921,-18.0522766468655,"line",103.628413612423,56.2351470609925,4,20.8,4,0.0134878910467605,0.0207073176019312
"move_t(real(1.6061427096529541))",2.08437307308377,0.959866881282262,19,20.817496346052,3.91301746627594,130.432718052249,67.5183017759913,-18.6965769642067,"line",98.199376785097,71.9784296922952,4,20.8,4,0.0145418066234661,0.0263944486360299
"move_ts(real(3.6042525821785243), mod(round(real(-0.46484346163273504)), int(2)))",2.87892182031229,0.0696452268167693,20,20.7667033975543,3.95515452671629,102.847902474764,133.433326692436,-27.7604033981074,"line",97.4201634124561,111.452693220377,4,20.8,4,0.0167695535072491,0.014324390547699
"move_s(round(divide(negative(minus(real(-1.883705093575329), int(16))), int(17))))",-2.42652954495839,0.840507256688954,1,19.5144277603939,5.01848123043776,129.112766495893,60.0979036667792,-37.2458050248364,"line",110.914895658422,129.853506086837,5,19.5,5,0.0137186772340231,0.0185647714825593
"move()",1.59098063459642,0.951510867957119,2,19.5505751634255,4.93508863986342,123.661337179473,102.44923245693,-11.1079638270673,"line",102.454405285842,129.040390907727,5,19.5,5,0.0160383456747562,0.0162690137630107
"move()",1.62113513444052,0.992924072100045,3,19.4514555785361,4.91295900027847,124.967035194417,92.9075125652493,-11.6910312644528,"line",97.2216173634688,119.266572562613,5,19.5,5,0.0162618076812069,0.0190711675940055
"move_s(round(real(-0.4375218723266155)))",3.59146006270832,1.9250803799207,4,19.4861645783287,4.98175174293799,55.8017409192901,138.023579780169,-17.9349141913241,"line",160.49699742765,74.2939955621593,5,19.5,5,0.0172920821193916,0.0162536446299723
"move_s(int(1))",1.60871409883075,1.59711776264735,5,19.4600423430549,4.94578722638566,95.0761172145952,115.702871176351,-15.1378416941853,"line",79.3084588719398,47.2003310904242,5,19.5,5,0.0196785586778204,0.0243313260453543
"repeat(move_ts(real(5.572493923641601), mod(int(9), int(2))), int(9))",2.00308325428979,2.48546154351401,6,19.5159915531084,5.02045201176295,146.062375264247,198.128558350244,-37.5214383656992,"line",138.585051665203,214.525343756221,5,19.5,5,0.0116034102327572,0.00815890839542743
"move_ts(real(-0.42600165003256507), negative(round(real(1.537646049331208))))",-2.08500126914173,1.68114519709558,7,19.5135836621377,5.01741486409474,77.9237655128256,88.2662482880364,-22.1796530648826,"line",85.3092871455811,142.408331449415,5,19.5,5,0.0199903297126042,0.0146710790622868
"move_y(real(0.589624145656602))",-2.27579424438689,0.89502784711709,8,19.4676546322506,4.96705550158718,80.6493767135248,117.588759917963,-12.371667734581,"line",94.5300302409003,103.711027208647,5,19.5,5,0.0191626998390968,0.015392807955881
"move()",-2.43258733180705,1.00801958744713,9,19.5139456512765,5.03893339376044,97.829025024145,97.7799165068048,-8.91955697391695,"line",111.006700711942,89.0822790988954,5,19.5,5,0.0157087036453738,0.0183119458247409
"move()",1.60002420221936,1.00898898354346,10,19.4611491329913,4.97265432928836,117.339799669479,152.453195580442,-9.68640569268131,"line",99.1090954115059,98.0404713644174,5,19.5,5,0.0160184484677496,0.0138320598191461
"move_ts(real(1.5573966903935135), round(int(1)))",2.37203483726531,2.6652223199417,11,19.5405500135784,5.05061207479389,72.7194603275929,117.793782085119,-19.9228831622107,"line",97.2242918577501,68.91915738938,5,19.5,5,0.0201481958014722,0.0198556607370308
"move_s(mod(round(real(-2.486185651540759)), int(2)))",3.57144525679084,6.66099810005982,12,19.5176742258169,5.02256569904613,97.5162580393303,64.8302516771546,-24.0605446449654,"line",116.121677684639,137.218033115359,5,19.5,5,0.0154538243742866,0.0174745072524317
"move_s(mod(int(17), round(int(16))))",-2.42278254841966,0.398604476188135,13,19.5084555178687,5.01089705246195,71.202780774503,159.629795004537,-22.8703949088907,"line",62.6666085614344,110.893343631416,5,19.5,5,0.0242163090469576,0.0123033656238309
"move_s(int(1))",1.59115679386825,0.133897352075565,14,19.486632407979,4.98237750800235,140.802669177908,107.425071770717,-12.9556113361596,"line",136.894181913773,68.8926038904997,5,19.5,5,0.0118373156902957,0.0190258124201751
"move()",-2.40618077942472,0.986604814583666,15,19.5001831565323,4.96379082028577,74.4253279051317,97.554349150861,-9.74213116414207,"line",93.5469190896385,122.982965977392,5,19.5,5,0.0194494722195586,0.0155436669523516
"continue(move_s(int(1)))",-2.44667239307695,8.93754997756979,16,19.547290893092,5.05864058748465,98.8517854684507,118.687342406045,-20.3288374937128,"line",88.7808210563854,79.1523942736243,5,19.5,5,0.018682369534594,0.019079609397268
"repeat(move_x(real(-0.8152065090268333)), int(6))",1.42463129554717,0.76908553225313,17,19.4629619134641,4.99104622406975,129.666807918903,200.593540614142,-21.3817809008944,"line",75.6403082580305,51.5871884739123,5,19.5,5,0.0173936101951127,0.0159135884439588
"move_y(real(0.5856546824791141))",1.21468042212546,2.42518560896166,18,19.4839544656948,4.96054509791322,87.8928508179031,163.524272260904,-14.4183484074604,"line",83.8796009543323,120.669749264318,5,19.5,5,0.0190360718577743,0.0126285921301938
"move_s(int(1))",-2.39984416688737,0.244465003355976,19,19.4728775324457,4.96371466529914,87.1700808298257,85.3833413246067,-12.4378938104581,"line",97.9715027392489,95.8151036624551,5,19.5,5,0.0179832378526075,0.0186817481265346
"move_s(round(mod(round(int(15)), int(7))))",1.57332122483107,0.436152412790871,20,19.5146665381683,5.01878255378455,112.265847225747,117.391982394183,-21.4553494575985,"line",90.5716480423448,100.8040132764,5,19.5,5,0.016232206566451,0.015157836585666
"continue(repeat(move_ts(real(5.585097461189387), var_c()), int(4)))",-3.16397868778472,3.65187055736355,1,18.1960420036167,5.99483342508592,117.854749481213,147.105983473684,-21.8423267054234,"line",77.9138626239992,82.2410984730272,6,18.2,6,0.0168620126913261,0.0147165138950264
"repeat(move_ts(plus(round(int(1)), real(0.585784705609816)), round(real(1.275078177063422))), int(7))",2.53865441762583,1.59847444625738,2,18.1949688200341,5.9934251956322,200.545722880816,141.03541421984,-29.6228469991534,"line",126.552127974624,86.1546804288175,6,18.2,6,0.010219011884453,0.0147091682064152
"continue(repeat(move_s(round(mod(round(var_c()), int(14)))), int(10)))",-2.41858772163942,0.174980798034867,3,18.201822582421,6.00236489986828,141.714063482034,135.840068446694,-25.9521516418967,"line",69.0572405833454,58.805080628692,6,18.2,6,0.0162906289735833,0.0179790700647255
"move_s(round(real(-0.5285723033399781)))",-0.406008549431029,5.26901485114424,4,18.1822712407709,5.97651979862189,75.3870710641251,140.332819616925,-12.85757812974,"line",106.838376018835,48.7705838759795,6,18.2,6,0.0182629676886711,0.0200189016890197
"continue(move_s(var_c()))",1.56452975316153,0.124667197668394,5,18.2288576402223,6.03643480314915,154.703638887465,86.1512544267452,-11.1938935126581,"line",81.0800679770724,84.6623841602552,6,18.2,6,0.0152627061034571,0.0199074112954961
"concat(repeat(move_ts(real(1.5725193023966328), var_c()), round(int(13))), continue(change_x(int(13))))",-3.19038746578196,3.14133226848191,6,18.215950873957,6.02040082414132,175.596931775923,141.146218063337,-33.7996363828739,"line",120.559253318472,96.1317236977085,6,18.2,6,0.0113866159253563,0.0142749977121448
"move_s(round(round(real(1.9092115285699154))))",1.57262135322013,0.710364320397442,7,18.2157873191231,6.02019497659755,122.687616692985,98.7098760906184,-11.659695998149,"line",112.158800278459,153.605768089687,6,18.2,6,0.0140235211881834,0.0134574393099528
