p_lapse,sd_motor,sd_prev,p_rand,p_prev,LL,phase,subj,func.name,model,agent
0.3388583320800771,0.017464609741040252,0.14935740646801954,0.0,0.3388583320800771,29.904951871344984,test,2JPQEH,stairs_2,gpnc,kids
0.6620508993601552,0.016627614266801264,0.05278269893337332,0.05473974560963451,0.6073111537505207,752.9911532570372,train,2JPQEH,triangle_1,gpnc,kids
0.14488989491227908,0.012944767776879402,0.0878004105035756,0.0,0.14488989491227908,53.8317895669615,test,2JPQEH,triangle_1,gpnc,kids
0.6239754723395008,0.01515024267427539,0.05470064271549826,0.052824464483310206,0.5711510078561906,756.4236710546774,train,2JPQEH,zigzag_1,gpnc,kids
0.678253166540396,0.021200034914418887,0.053358367879072,0.0,0.678253166540396,38.701904369311045,test,2JPQEH,zigzag_1,gpnc,kids
0.6187634012306321,0.015398709109233253,0.05451164344292425,0.05291117690828862,0.5658522243223435,760.5257760100643,train,2JPQEH,zigzag_2,gpnc,kids
0.5060734922126663,0.04050103168458501,0.04760796739038911,0.0,0.5060734922126663,36.29997753306024,test,2JPQEH,zigzag_2,gpnc,kids
0.6206035845963842,0.016043578562586487,0.05328486744788295,0.05470104756002306,0.5659025370363612,757.1799006088919,train,2JPQEH,zigzag_3,gpnc,kids
0.31056230309255295,0.052086837209016405,0.007136346816427499,0.0,0.31056230309255295,40.877835111945714,test,2JPQEH,zigzag_3,gpnc,kids
0.6340959809746674,0.015780337388744167,0.05499447397811839,0.05165304130286231,0.582442939671805,752.2743336937377,train,2JPQEH,zigzag_widening,gpnc,kids
0.41320786161112655,0.01591584364672472,0.040053151888069995,0.0,0.41320786161112655,43.83651185911927,test,2JPQEH,zigzag_widening,gpnc,kids
0.973350775828005,1e-05,1.0,0.973350775828005,0.0,24.988922707335306,train,2TKCTU,3_pts,gpnc,kids
0.99,0.03640378576416128,0.029457104454557365,0.0,0.99,50.416252298974285,test,2TKCTU,3_pts,gpnc,kids
0.9733507617891224,1e-05,1e-05,0.9733507617891224,0.0,24.988923347915637,train,2TKCTU,alternating_diff_2,gpnc,kids
0.99,0.23082187263849194,1.0,0.99,0.0,3.403575441655213,test,2TKCTU,alternating_diff_2,gpnc,kids
0.7870298887484907,0.11712996918325246,1.0,0.7870298887484907,0.0,27.730202260562365,train,2TKCTU,decreasing_y,gpnc,kids
0.7581896267439361,1e-05,0.02859714742250652,0.15871540474355256,0.5994742220003836,34.41422291156389,test,2TKCTU,decreasing_y,gpnc,kids
0.9748707688237219,1e-05,1e-05,0.9748707688237219,0.0,24.92074062994653,train,2TKCTU,f_curly_2,gpnc,kids
0.99,0.32225456883149495,1.0,0.99,0.0,3.353938079865038,test,2TKCTU,f_curly_2,gpnc,kids
0.9749756976985734,1e-05,1.0,0.9749756976985734,0.0,24.91461397203517,train,2TKCTU,hourglass_1,gpnc,kids
0.99,0.2729936185280173,0.04091404192715904,0.04850328655101556,0.9414967134489844,37.07360372478396,test,2TKCTU,hourglass_1,gpnc,kids
0.9845234485351523,1e-05,1.0,0.9845234485351523,0.0,24.519173530094573,train,2TKCTU,square_2,gpnc,kids
0.9352116503573212,0.01866592324630506,0.01904635535189419,0.13653342300661728,0.7986782273507039,41.919202713744106,test,2TKCTU,square_2,gpnc,kids
0.9785531527970424,1e-05,1e-05,0.9785531527970424,0.0,24.756013958482917,train,2TKCTU,stairs_2,gpnc,kids
0.8534754977713107,0.07620506001455636,1.0,0.8534754977713107,0.0,3.9228851681676753,test,2TKCTU,stairs_2,gpnc,kids
0.9742122345519639,1e-05,1e-05,0.9742122345519639,0.0,24.950020364446083,train,2TKCTU,zigzag_widening,gpnc,kids
0.99,0.20123824601372672,1.0,0.99,0.0,3.422042826653495,test,2TKCTU,zigzag_widening,gpnc,kids
0.956241944484751,1e-05,1.0,0.956241944484751,0.0,91.31764325382349,train,2YWLBc,123,gpnc,kids
0.99,0.13386381735109726,0.1037446852847063,0.0,0.99,20.15375374557259,test,2YWLBc,123,gpnc,kids
0.9476659237762975,1e-05,1.0,0.9476659237762975,0.0,93.2081634233752,train,2YWLBc,3_pts,gpnc,kids
0.6084185021307251,0.02089526298184031,1.0,0.6084185021307251,0.0,13.349086431830047,test,2YWLBc,3_pts,gpnc,kids
0.9509947530277401,1e-05,1.0,0.9509947530277401,0.0,92.47279379509875,train,2YWLBc,alternating_diff_1,gpnc,kids
0.3681716480784099,0.08236153714181822,0.039096231313184245,0.0853458684992609,0.282825779579149,22.409946338971178,test,2YWLBc,alternating_diff_1,gpnc,kids
0.9476666717378318,1e-05,1.0,0.9476666717378318,0.0,93.20802319508097,train,2YWLBc,alternating_diff_2,gpnc,kids
0.07521329038130983,0.13645165007747553,0.02860518102765052,0.0,0.07521329038130983,14.696029907244913,test,2YWLBc,alternating_diff_2,gpnc,kids
0.9539869799519716,1e-05,1.0,0.9539869799519716,0.0,91.65879380852287,train,2YWLBc,decreasing_y,gpnc,kids
0.9208941724035316,0.009979292938764251,1.0,0.9208941724035316,0.0,4.0449333365537905,test,2YWLBc,decreasing_y,gpnc,kids
0.9584092579788661,1e-05,1.0,0.9584092579788661,0.0,90.7779564113429,train,2YWLBc,f_curly_2,gpnc,kids
0.8018575187416106,0.06116760367931693,0.09527889189580972,0.3030123421274079,0.4988451766142027,11.188794684902906,test,2YWLBc,f_curly_2,gpnc,kids
0.9513122144351347,1e-05,1.0,0.9513122144351347,0.0,92.43364023123235,train,2YWLBc,hexagon,gpnc,kids
0.99,1e-05,1.0,0.99,0.0,3.372729179816339,test,2YWLBc,hexagon,gpnc,kids
0.9489528568295722,1e-05,1.0,0.9489528568295722,0.0,92.94604088766388,train,2YWLBc,hourglass_1,gpnc,kids
0.8703126166048392,0.16677210245332674,1.0,0.8703126166048392,0.0,3.526348020979442,test,2YWLBc,hourglass_1,gpnc,kids
0.961049842186051,1e-05,1.0,0.961049842186051,0.0,87.44310672227401,train,2YWLBc,increasing_lines,gpnc,kids
0.8350668911023107,1e-05,1.0,0.8350668911023107,0.0,9.333061868039325,test,2YWLBc,increasing_lines,gpnc,kids
0.9477128638015571,1e-05,1.0,0.9477128638015571,0.0,93.19919253127095,train,2YWLBc,line,gpnc,kids
0.6316805359290278,0.12895873124596177,1.0,0.6316805359290278,0.0,4.6537413899954885,test,2YWLBc,line,gpnc,kids
0.9565695380275567,1e-05,1.0,0.9565695380275567,0.0,91.35002053554675,train,2YWLBc,plus,gpnc,kids
0.7278039290261173,0.066011846083208,0.13598890247870432,0.0,0.7278039290261173,14.181388609417942,test,2YWLBc,plus,gpnc,kids
0.9505238757865757,1e-05,1.0,0.9505238757865757,0.0,92.61882740391553,train,2YWLBc,radial_1,gpnc,kids
0.99,1e-05,1.0,0.99,0.0,3.3294253293822575,test,2YWLBc,radial_1,gpnc,kids
0.9669066621205099,1e-05,1.0,0.9669066621205099,0.0,88.80523207083965,train,2YWLBc,radial_increasing,gpnc,kids
0.99,1e-05,0.037689947613031446,0.0,0.99,44.61774758528779,test,2YWLBc,radial_increasing,gpnc,kids
0.9558171707076848,1e-05,1.0,0.9558171707076848,0.0,90.70270941519364,train,2YWLBc,sine,gpnc,kids
0.23048274185747217,0.04391765142923228,0.07119769751777576,0.0,0.23048274185747217,34.43059053272953,test,2YWLBc,sine,gpnc,kids
0.9486473126550042,1e-05,1.0,0.9486473126550042,0.0,93.01038936503565,train,2YWLBc,spiral_outward,gpnc,kids
0.6038554541170026,0.09829580556574573,1.0,0.6038554541170026,0.0,5.910031361462306,test,2YWLBc,spiral_outward,gpnc,kids
0.9530755682653943,1e-05,1.0,0.9530755682653943,0.0,92.09345021728987,train,2YWLBc,square_2,gpnc,kids
0.8156886790392942,0.028067977306923994,0.05663450274510972,0.1253187429210612,0.6903699361182329,22.084084263308384,test,2YWLBc,square_2,gpnc,kids
0.954746629578608,1e-05,1.0,0.954746629578608,0.0,91.74555215217224,train,2YWLBc,square_spiral,gpnc,kids
0.5695999075075394,0.12747452509560186,0.028897374506397004,0.14588632581547653,0.42371358169206286,17.77590427775124,test,2YWLBc,square_spiral,gpnc,kids
0.9541914579466094,1e-05,1.0,0.9541914579466094,0.0,91.35441741427192,train,2YWLBc,stairs,gpnc,kids
0.7569297931568286,0.02768350565028309,1.0,0.7569297931568286,0.0,6.905748125724553,test,2YWLBc,stairs,gpnc,kids
0.9579605143514014,1e-05,1.0,0.9579605143514014,0.0,90.766352513949,train,2YWLBc,stairs_2,gpnc,kids
0.5075314219262897,0.08693005880504348,0.08282356400297806,0.0,0.5075314219262897,23.413501223579082,test,2YWLBc,stairs_2,gpnc,kids
0.4371736269084048,0.09813312826315117,1.0,0.4371736269084048,0.0,186.79346775357055,train,2YWLBc,triangle_1,gpnc,kids
0.9585954715323274,1e-05,1.0,0.9585954715323274,0.0,7.5058756265111874,test,2YWLBc,triangle_1,gpnc,kids
0.9528228398386064,1e-05,1.0,0.9528228398386064,0.0,92.0378752305762,train,2YWLBc,zigzag_1,gpnc,kids
0.8214131525875339,0.04499120167767295,1.0,0.8214131525875339,0.0,4.939960612007955,test,2YWLBc,zigzag_1,gpnc,kids
0.9567183417602055,1e-05,1.0,0.9567183417602055,0.0,91.10720444349207,train,2YWLBc,zigzag_2,gpnc,kids
0.5102999587462553,0.09696084963305451,0.13725682003861797,0.0,0.5102999587462553,15.456483432391678,test,2YWLBc,zigzag_2,gpnc,kids
0.9559891420916643,1e-05,1.0,0.9559891420916643,0.0,91.15626178849024,train,2YWLBc,zigzag_3,gpnc,kids
0.0,0.144341191818821,0.20099713744856132,0.0,0.0,11.47608543799656,test,2YWLBc,zigzag_3,gpnc,kids
0.9481778407022478,1e-05,1.0,0.9481778407022478,0.0,93.10543211209568,train,2YWLBc,zigzag_widening,gpnc,kids
0.99,0.1697879443691825,0.08276823603484625,0.0,0.99,25.60258599286226,test,2YWLBc,zigzag_widening,gpnc,kids
0.35977965099034953,0.016345457852019976,0.05895747927005266,0.02426436573319373,0.3355152852571558,890.3428281822984,train,2dEdF4,123,gpnc,kids
0.8488537363419892,0.08648978108511934,0.05013480017436361,0.0,0.8488537363419892,32.694314997766035,test,2dEdF4,123,gpnc,kids
0.38129475843881594,0.017411511899290806,0.05630002501603249,0.02510801806178637,0.3561867403770296,864.8715432920476,train,2dEdF4,3_pts,gpnc,kids
0.0,0.030485057723979206,0.015134228608976187,0.0,0.0,49.71717024924465,test,2dEdF4,3_pts,gpnc,kids
0.3825229176816793,0.0169552794650223,0.05984821807071794,0.020770718056270652,0.3617521996254086,865.9789421153343,train,2dEdF4,alternating_diff_1,gpnc,kids
0.13267933792828557,0.010130110685198259,0.021721036734732094,0.04867454867262233,0.08400478925566324,57.71363371133609,test,2dEdF4,alternating_diff_1,gpnc,kids
0.3863717589536896,0.015853966478324644,0.05984505977396674,0.02463046139699238,0.3617412975566972,866.8147430574505,train,2dEdF4,alternating_diff_2,gpnc,kids
0.20457516111540544,0.01873050134263959,0.02654706198288941,0.0,0.20457516111540544,52.654016124867546,test,2dEdF4,alternating_diff_2,gpnc,kids
0.3916848972402603,0.015213389752904004,0.055181162370995955,0.028236654996317903,0.36344824224394234,888.0559582769033,train,2dEdF4,decreasing_y,gpnc,kids
0.0,0.03826615594544229,0.03043992109130302,0.0,0.0,40.01511311636425,test,2dEdF4,decreasing_y,gpnc,kids
0.3471323636748992,0.016610466953209637,0.060476774215679444,0.02453434428419451,0.3225980193907047,889.9742187562235,train,2dEdF4,f_curly_2,gpnc,kids
0.9432510548778287,1e-05,0.051774894662364075,0.0,0.9432510548778287,36.38092992634877,test,2dEdF4,f_curly_2,gpnc,kids
0.3817839828648887,0.017135950528071583,0.055130914437907616,0.024326015766222647,0.35745796709866606,881.5048154778522,train,2dEdF4,hexagon,gpnc,kids
0.19864135275717573,0.009027881703284654,0.1398824946583416,0.0,0.19864135275717573,44.39816726986791,test,2dEdF4,hexagon,gpnc,kids
0.3782695705922751,0.017063326598342764,0.05643472249942281,0.027288284747625593,0.35098128584464955,870.1524589185905,train,2dEdF4,hourglass_1,gpnc,kids
0.32557000066317654,0.005558446697295406,0.07747725906368319,0.0,0.32557000066317654,54.43958402666214,test,2dEdF4,hourglass_1,gpnc,kids
0.3546660763627045,0.016443745468730536,0.05981253410636783,0.025045843541497578,0.3296202328212069,884.7992785691417,train,2dEdF4,increasing_lines,gpnc,kids
0.99,0.01946632484404441,0.04295191798285342,0.0,0.99,41.448861867579076,test,2dEdF4,increasing_lines,gpnc,kids
0.4063784778453251,0.014471726978365382,0.05851354792900202,0.02577021035946595,0.38060826748585913,872.071454706358,train,2dEdF4,line,gpnc,kids
0.0,0.023229241365235968,0.08153781102529192,0.0,0.0,53.30841071174817,test,2dEdF4,line,gpnc,kids
0.3601700136039095,0.016577821434957472,0.058576722574147734,0.025419407164357928,0.33475060643955157,890.1869092847027,train,2dEdF4,plus,gpnc,kids
0.7285611039568941,0.055913267387226205,0.047555066240366296,0.0,0.7285611039568941,30.78853988703637,test,2dEdF4,plus,gpnc,kids
0.3880403702836506,0.016303572219128426,0.05644430008226161,0.02677656138655139,0.3612638088970992,880.961416848975,train,2dEdF4,radial_1,gpnc,kids
0.08333329331754148,0.027638360865494455,0.0030699231849756832,0.0,0.08333329331754148,40.3849680908176,test,2dEdF4,radial_1,gpnc,kids
0.3766430333866148,0.01623197930106439,0.05894820629238059,0.0249563895782571,0.3516866438083577,875.0903666632712,train,2dEdF4,radial_increasing,gpnc,kids
0.37692679682885905,0.023953724005359726,0.025747396509329955,0.0,0.37692679682885905,43.81708198322224,test,2dEdF4,radial_increasing,gpnc,kids
0.38770320560269417,0.015627904500950477,0.05956579727440977,0.024867547797238366,0.3628356578054558,869.4293113659224,train,2dEdF4,sine,gpnc,kids
0.0,0.02535667794353143,0.07064748079931409,0.0,0.0,51.96412137932504,test,2dEdF4,sine,gpnc,kids
0.3550587729960563,0.01566689545566821,0.061231407969316594,0.02397151118976071,0.3310872618062956,889.0510309598244,train,2dEdF4,spiral_outward,gpnc,kids
0.6657265776926375,0.04104911908153543,0.041498885307939506,0.0,0.6657265776926375,38.778407293985595,test,2dEdF4,spiral_outward,gpnc,kids
0.37379155013965365,0.01667730436939376,0.05833014068949958,0.01725999849780689,0.3565315516418468,899.40254834143,train,2dEdF4,square_2,gpnc,kids
0.5327454486644546,0.0007585398405220042,0.010545411529273397,0.22493898686618616,0.3078064617982684,33.95414722623442,test,2dEdF4,square_2,gpnc,kids
0.37341737487592847,0.015688777067359754,0.058396710385331035,0.02106873733842253,0.3523486375375059,897.7752029625578,train,2dEdF4,square_spiral,gpnc,kids
0.5337007843228783,0.06404305991462711,0.00667779624878432,0.0899099358342541,0.44379084848862416,35.55562120972297,test,2dEdF4,square_spiral,gpnc,kids
0.37491651045494157,0.01620969106114139,0.059330686655692445,0.025079753898587364,0.3498367565563542,870.2665407967758,train,2dEdF4,stairs,gpnc,kids
0.129741374533225,0.0291240693474355,0.006292906211985609,0.0,0.129741374533225,49.53909713250868,test,2dEdF4,stairs,gpnc,kids
0.3789114005380927,0.016035137172987282,0.058948180572583136,0.025352074095360246,0.35355932644273247,875.8230270308856,train,2dEdF4,stairs_2,gpnc,kids
0.26994568905912636,0.02666311999130648,0.0229470316714997,0.0,0.26994568905912636,42.42303590309729,test,2dEdF4,stairs_2,gpnc,kids
0.3802799709547426,0.017771831166639253,0.05618378213708328,0.018566238953403345,0.36171373200133927,878.252883654649,train,2dEdF4,triangle_1,gpnc,kids
0.21866596258289758,0.004137980499134419,0.1897958284022721,0.057728116067894734,0.16093784651500284,63.41668471048571,test,2dEdF4,triangle_1,gpnc,kids
0.38751379948222103,0.01594687452017897,0.05567233631236287,0.02794977426905602,0.359564025213165,877.515273293743,train,2dEdF4,zigzag_1,gpnc,kids
0.0,0.0297787392090991,0.019770617672842605,0.0,0.0,44.778646452955655,test,2dEdF4,zigzag_1,gpnc,kids
0.37836925088566986,0.01576338864058897,0.05889356094868491,0.025444854485180187,0.35292439640048967,878.7660638062755,train,2dEdF4,zigzag_2,gpnc,kids
0.3598450543144292,0.029482277559288537,0.047214300697509815,0.0,0.3598450543144292,40.782461492796195,test,2dEdF4,zigzag_2,gpnc,kids
0.37984188138262187,0.016786188580510186,0.056840253033910736,0.026672601370791905,0.35316928001182996,869.157201641333,train,2dEdF4,zigzag_3,gpnc,kids
0.1453759756209439,0.008473690222739541,0.08845019971311945,0.0,0.1453759756209439,51.86285326269813,test,2dEdF4,zigzag_3,gpnc,kids
0.3847590381293538,0.015608562285244262,0.05950667389950258,0.024936283427249534,0.3598227547021043,872.969340585666,train,2dEdF4,zigzag_widening,gpnc,kids
0.267001863523405,0.021089205914106547,0.03734738903201646,0.0,0.267001863523405,46.074246923556494,test,2dEdF4,zigzag_widening,gpnc,kids
0.46242052772506187,0.016094755024248234,0.05432584336674295,0.08486556718992747,0.3775549605351344,770.8026419981575,train,3dRNZF,123,gpnc,kids
0.45101713436225194,0.05736612617873509,0.06531998988021724,0.0,0.45101713436225194,28.151959790099657,test,3dRNZF,123,gpnc,kids
0.4762667947926552,0.01730681561454113,0.05226069984200848,0.09243373846482124,0.38383305632783393,744.9405332374986,train,3dRNZF,3_pts,gpnc,kids
0.2429600922466093,0.00821706966676942,0.06971828570546437,0.0,0.2429600922466093,58.79594218840556,test,3dRNZF,3_pts,gpnc,kids
0.48382521262160033,0.0150698492713947,0.0553270586190901,0.08817052185261988,0.39565469076898047,754.0348735934583,train,3dRNZF,alternating_diff_1,gpnc,kids
0.1973224534287097,0.02354234133434067,0.0540685036939933,0.0,0.1973224534287097,45.337457574332426,test,3dRNZF,alternating_diff_1,gpnc,kids
0.47623483089197494,0.015757286839750168,0.05842643945870255,0.08346552373533914,0.39276930715663577,745.8043051640618,train,3dRNZF,alternating_diff_2,gpnc,kids
0.20405814975879047,0.022126605064124644,0.015046487884910656,0.0,0.20405814975879047,55.22090534634108,test,3dRNZF,alternating_diff_2,gpnc,kids
0.46992974508076535,0.016077179026936953,0.05086436041717536,0.08528973227403262,0.3846400128067327,777.0588595417516,train,3dRNZF,decreasing_y,gpnc,kids
0.1648962033033105,0.06811776503444719,0.03159047518169274,0.0,0.1648962033033105,23.833339809390512,test,3dRNZF,decreasing_y,gpnc,kids
0.434381768739244,0.016229278929964397,0.0632477036930125,0.07664138262468588,0.3577403861145581,766.3495645378655,train,3dRNZF,f_curly_2,gpnc,kids
0.9483084281547502,1e-05,0.035586202590452774,0.0,0.9483084281547502,44.53391146266128,test,3dRNZF,f_curly_2,gpnc,kids
0.47588907521518653,0.017163699466929108,0.05498392453915908,0.08423279290265612,0.3916562823125304,756.9274579511466,train,3dRNZF,hexagon,gpnc,kids
0.1850377147581272,0.005969488907040675,0.0328240879621115,0.019196379952449136,0.16584133480567806,49.15432780309608,test,3dRNZF,hexagon,gpnc,kids
0.4909245799557326,0.016107794925280104,0.05403843400194035,0.08793298725744841,0.40299159269828416,752.7019129813475,train,3dRNZF,hourglass_1,gpnc,kids
0.2295006354773707,0.01463292532579625,0.08110677609143684,0.0,0.2295006354773707,46.97752743746052,test,3dRNZF,hourglass_1,gpnc,kids
0.4607091913872138,0.016116041263243234,0.05695119884110814,0.07845299848913115,0.3822561928980826,766.7103815829548,train,3dRNZF,increasing_lines,gpnc,kids
0.6833857062777497,0.04297639065892776,0.033678918256569,0.12028888539117662,0.5630968208865731,30.262301697687526,test,3dRNZF,increasing_lines,gpnc,kids
0.48393499433343795,0.015962322441966097,0.05244735570659132,0.09187597065371127,0.39205902367972667,750.8697035537587,train,3dRNZF,line,gpnc,kids
0.0,0.022769625757810764,0.007643577898886701,0.0,0.0,49.858520152880466,test,3dRNZF,line,gpnc,kids
0.4591789642907137,0.015978779114092113,0.05537750013366912,0.07438828014583901,0.38479068414487466,788.1344340421246,train,3dRNZF,plus,gpnc,kids
0.99,1e-05,0.12854155202809206,0.0,0.99,15.173059820465477,test,3dRNZF,plus,gpnc,kids
0.4697809588116519,0.016045674996224234,0.05426630097699462,0.08243502368789161,0.3873459351237603,773.8966352406144,train,3dRNZF,radial_1,gpnc,kids
0.5174247933961706,0.01557419905737575,0.09074964068402704,0.0942825474992068,0.42314224589696386,22.985427164815277,test,3dRNZF,radial_1,gpnc,kids
0.47294629703455693,0.015977229195758225,0.05664431370808998,0.08588087425887976,0.3870654227756771,752.3091493637621,train,3dRNZF,radial_increasing,gpnc,kids
0.4421745734380357,0.023452845199907053,0.014509668087427052,0.0,0.4421745734380357,47.68445757988218,test,3dRNZF,radial_increasing,gpnc,kids
0.47404979301674494,0.015733579406184823,0.05850950096350599,0.0832668629610375,0.39078293005570747,748.2556688800813,train,3dRNZF,sine,gpnc,kids
0.614471138910456,0.013483522100264059,0.03212277786687617,0.0,0.614471138910456,51.23421968307801,test,3dRNZF,sine,gpnc,kids
0.46725013457737036,0.015084093878376493,0.05939622957783204,0.07871632653471743,0.3885338080426529,762.2647854422615,train,3dRNZF,spiral_outward,gpnc,kids
0.5101646584174694,0.03186646994654511,0.026025179508190426,0.05490130721796753,0.45526335119950184,38.03252746872911,test,3dRNZF,spiral_outward,gpnc,kids
0.46590846398483926,0.016080148069596567,0.05747771393155943,0.07409044459771584,0.3918180193871234,774.018947301959,train,3dRNZF,square_2,gpnc,kids
0.5396632891227119,0.014847548502355593,0.006810576620075431,0.24786130364509143,0.29180198547762043,28.623550932001148,test,3dRNZF,square_2,gpnc,kids
0.44568409182350455,0.01653966632028765,0.05352969010617578,0.08462865318373426,0.3610554386397703,779.7555056297563,train,3dRNZF,square_spiral,gpnc,kids
0.3989952197156361,0.11613698188173695,0.011358571181551202,0.0,0.3989952197156361,27.02621915209005,test,3dRNZF,square_spiral,gpnc,kids
0.4599953297032313,0.015691207382601463,0.05817048891361207,0.05323440369142128,0.4067609260118101,793.7931374019603,train,3dRNZF,stairs,gpnc,kids
0.5310363329852146,0.025421861480662132,1.0,0.5310363329852146,0.0,15.756789546919496,test,3dRNZF,stairs,gpnc,kids
0.46777488492674874,0.015903895597324757,0.05517124427511383,0.08391519809850254,0.38385968682824617,763.1454958215987,train,3dRNZF,stairs_2,gpnc,kids
0.3231816887550995,0.03473043204669662,0.005427711789085094,0.1060029788543973,0.2171787099007022,36.075111974686905,test,3dRNZF,stairs_2,gpnc,kids
