"","func.type","tpt","subj","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_lin","prob_prev","group"
"1150","spiral_outward",12,"cfv5hmqdm2","cfv5hmqdm2",0.683854535576587,0.241113913686652,0.709215014321622,0.264571122893632,0.0150156731892072,0.993071348549511,0.00690119155180836,2.74596384396574e-05,2.60241160927906e-10,"adults"
"1151","spiral_outward",13,"cfv5hmqdm2","cfv5hmqdm2",0.736846604790719,0.365483055719817,0.752503457318215,0.397799251254192,0.0150156731892072,0.991355112014557,0.00864441267956346,4.75280603157646e-07,2.52761610179502e-11,"adults"
"1152","spiral_outward",14,"cfv5hmqdm2","cfv5hmqdm2",0.740091017191584,0.499585434955578,0.706810100821812,0.53842894230145,0.0150156731892072,0.851602147076355,0.14624092079641,0.00215693147755489,6.49679777399622e-10,"adults"
"1153","square_2",3,"cfv5hmqdm2","cfv5hmqdm2",0.557322451942846,0.282209804097611,0.748539978217521,0.098844468647199,0.0150156731892072,5.89387094251698e-49,1,4.51520714202028e-50,3.22015968144622e-25,"adults"
"1154","square_2",4,"cfv5hmqdm2","cfv5hmqdm2",0.741172487991872,0.287617158099053,0.748539978217521,0.29215334059416,0.0150156731892072,0.999259213944737,0.000740786055263344,2.73376835074254e-57,7.95046183642927e-30,"adults"
"1155","square_2",5,"cfv5hmqdm2","cfv5hmqdm2",0.568137159945728,0.28978009969963,0.748539978217521,0.485462212541121,0.0150156731892072,2.07834837043708e-49,1,1.5916848374381e-50,1.86562371399469e-24,"adults"
"1156","square_2",6,"cfv5hmqdm2","cfv5hmqdm2",0.550833627141115,0.47687454814952,0.748539978217521,0.678771084488081,0.0150156731892072,1.09898024292117e-55,1,8.38344125395849e-57,3.98099463497233e-29,"adults"
"1157","square_2",7,"cfv5hmqdm2","cfv5hmqdm2",0.559485393543423,0.666131938199991,0.55523110627056,0.678771084488081,0.0150156731892072,0.999068979135208,0.0009310208647921,5.42827618591748e-34,6.64999795905814e-30,"adults"
"1158","square_2",8,"cfv5hmqdm2","cfv5hmqdm2",0.37239094509353,0.668294879800568,0.3619222343236,0.678771084488081,0.0150156731892072,0.90155071787556,0.000874727889492884,0.0975745542349475,3.02880300122106e-28,"adults"
"1159","square_2",9,"cfv5hmqdm2","cfv5hmqdm2",0.170155905439601,0.663968996599414,0.168613362376639,0.678771084488081,0.0150156731892072,0.901547099926658,0.00087890228568627,0.0975739977876556,1.06523995448929e-30,"adults"
"1160","square_2",10,"cfv5hmqdm2","cfv5hmqdm2",0.156096785035852,0.460652486145196,0.168613362376639,0.485462212541121,0.0150156731892072,0.996476032736709,0.00352396726329081,4.90754730806452e-54,7.49047313529184e-38,"adults"
"1161","square_2",11,"cfv5hmqdm2","cfv5hmqdm2",0.161504139037294,0.277883920896457,0.168613362376639,0.29215334059416,0.0150156731892072,0.901489532642987,0.000945320746548113,0.0975651466104645,5.02817323894678e-35,"adults"
"1162","square_2",12,"cfv5hmqdm2","cfv5hmqdm2",0.167992963839024,0.0940338848474307,0.168613362376639,0.098844468647199,0.0150156731892072,0.901818140852367,0.000566109148714194,0.0976157499989183,1.93447759626628e-32,"adults"
"1163","square_2",13,"cfv5hmqdm2","cfv5hmqdm2",0.355087412288916,0.0918709432468539,0.3619222343236,0.098844468647199,0.0150156731892072,0.999224793634847,0.000775206365153031,2.33119540465211e-34,3.40904197478242e-29,"adults"
"1164","square_2",14,"cfv5hmqdm2","cfv5hmqdm2",0.552996568741692,0.095115355647719,0.55523110627056,0.0988444686471989,0.0150156731892072,0.901823143162563,0.000560334841740887,0.0976165219956966,1.64993320853012e-30,"adults"
"1165","square_spiral",3,"cfv5hmqdm2","cfv5hmqdm2",0.516226561531886,0.328713048510012,0.375730010891239,0.478558324257301,0.0150156731892072,2.39721078767459e-29,1,1.72674912896753e-30,3.05703582655594e-17,"adults"
"1166","square_spiral",4,"cfv5hmqdm2","cfv5hmqdm2",0.381042711495838,0.308165103304532,0.375730010891239,0.33357667029708,0.0150156731892072,0.99562018088538,0.00437981911462039,1.61849326753627e-39,1.92389152388516e-24,"adults"
"1167","square_spiral",5,"cfv5hmqdm2","cfv5hmqdm2",0.515145090731598,0.322224223708282,0.375730010891239,0.188595016336859,0.0150156731892072,6.45821132669441e-26,0.999999999999996,4.92485627286188e-27,4.02112279637761e-15,"adults"
"1168","square_spiral",6,"cfv5hmqdm2","cfv5hmqdm2",0.517308032332175,0.189203315272809,0.52071166485146,0.188595016336859,0.0150156731892072,0.998994243213733,0.00100575678626714,1.07725873189009e-32,2.10419041667938e-18,"adults"
"1169","square_spiral",7,"cfv5hmqdm2","cfv5hmqdm2",0.664388061171396,0.192447727673674,0.66569331881168,0.188595016336859,0.0150156731892072,0.858538386033259,0.000805810746024257,0.140655803220717,5.86974160948606e-19,"adults"
"1170","square_spiral",8,"cfv5hmqdm2","cfv5hmqdm2",0.663306590371108,0.331957460910877,0.810674972771901,0.188595016336859,0.0150156731892072,2.1165906755512e-29,0.999999999999999,1.52333871952815e-30,7.55344485548853e-16,"adults"
"1171","square_spiral",9,"cfv5hmqdm2","cfv5hmqdm2",0.80930514841004,0.337364814912319,0.810674972771901,0.33357667029708,0.0150156731892072,0.998984728819906,0.00101527118009407,2.5748801289399e-34,6.35197862254063e-20,"adults"
