fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Periodic(0.5450683958697594, 0.9249642818226326, 1, 1)","SquaredExponential(0.33438730519747206, 3, 1)",0.0022373694005065,0.0048265617413072,7,22.192780854305983,1.0847207266806456,1.0,-1.0,-2.1803740253336965,7.467711347778686,1.268957229904144,line,2,23.4,2.0,0.3656294171269325,0.0178421324246648,-2.9088289807793526
"Periodic(0.4452652010870212, 0.5676535859038, 2, 1)","Periodic(0.2787607781302205, 0.7830770038857485, 2, 1)",0.1121694661767466,0.0004089733982184,8,17.976919288487334,5.302034381100144,1.0,-1.0,-4.012491124916833,11.593844625253553,7.95343174457277,line,2,23.4,2.0,0.88129445291364,0.7009094350756548,-3.6278208988741234
"SquaredExponential(0.504885092118151, 1, 1)","SquaredExponential(0.3039848319262173, 1, 1)",4.330929274665499e-09,1.6909291669707943e-06,9,24.666154541362875,1.0432116965714957,1.0,-1.0,16.85542080794318,0.9136947803942068,0.9050730293329367,line,2,23.4,2.0,0.0054735409642486,0.0090765339437772,-2.920656487106662
"Periodic(0.31253486840378636, 0.3872098170352164, 2, 1)","Linear(0.8205033894275771, 1, 1)",0.0012424873698364,0.0045730910375544,10,14.350988179197076,1.6693797940892015,1.0,-1.0,-1.639437420567372,12.194393270812304,0.8785909732270816,line,2,23.4,2.0,0.9749592830122272,0.0085531534430594,-2.8385862336250267
"Constant(0.7082639607044023, 1)","Constant(0.8217434415101843, 1)",9.438529967499294e-11,0.0026535601966848,11,24.699982561376967,1.0305899842264201,1.0,-1.0,15.816947321862948,0.01746635555497664,0.6916478059196365,line,2,23.4,2.0,2.000187358408567e-06,0.005300572713944,-2.900331004982481
"SquaredExponential(0.938120874329586, 2, 1)","Constant(0.7738310434884674, 1)",0.0037702814588383,2.065861532424297e-12,12,24.635448032413997,1.0000122765911612,1.0,-1.0,17.861778778432992,1.2634334117633244,0.0134350383792002,line,2,23.4,2.0,0.0104657606973391,2.0000028393418745e-06,-3.476014730394054
"Plus(Constant(0.5649825083974749, 1), Plus(Plus(Times(Periodic(0.6478973697485668, 0.35811821247935643, 2, 1), Periodic(0.7579059846282236, 0.5170150786266761, 1, 1), 3), Linear(0.16091727356215857, 1, 1), 5), Plus(SquaredExponential(0.3123468615110361, 3, 1), Constant(0.7689669542987588, 1), 3), 9), 11)","Constant(0.5558370966007082, 1)",4.497264752615692e-05,0.0001272250715038,13,21.83708429747963,1.002191032663013,1.0,-1.0,-17.475188246563985,14.418448666046729,0.1521248054259871,line,2,23.4,2.0,1.363022910950349,0.000256420569816,-2.998591374247233
"Linear(0.20453365005975607, 2, 1)","Constant(0.8350003856083048, 1)",2.6774096775872897e-07,1.1950214405484736e-05,14,23.882846163088715,1.0001473354155852,1.0,-1.0,12.412250133932918,0.019025698412837803,0.04834765324151425,line,2,23.4,2.0,2.3732708295254312e-06,2.590022796633562e-05,-7.397673382000254
"Constant(0.45467968387487767, 1)","Plus(Times(Periodic(0.9458404042342664, 0.41706669618668263, 3, 1), Linear(0.28746595964029087, 3, 1), 3), Linear(0.25016015130418523, 2, 1), 5)",0.0004827145223325,0.0072414378744273,15,24.686875319123104,2.309169673147016,1.0,-1.0,-10.349091866007472,0.38402642001621623,2.397775381786486,line,2,23.4,2.0,0.0009669149880868,0.0637044518725909,-2.94380556674448
"Periodic(0.520690974332521, 0.7841044805362842, 3, 1)","Constant(0.5424799850616088, 1)",5.539838828346667e-22,6.314390757329932e-09,16,21.301573565125892,1.0000176227128001,1.0,-1.0,49.58801398205384,8.508343146580891,0.0134773728541611,line,2,23.4,2.0,0.4746309764131196,2.0126269146825138e-06,-2.8484982109609644
