fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Linear(0.11354134293032558, 2, 1)","Linear(0.620345576555267, 1, 1)",0.0038792409566073,0.0037135813039539,19,22.0092148696134,3.591804171707789,0.7894736842105265,-0.7894736842105263,6.953658644100439,0.8611423231612384,0.6392006237462453,line,4,20.8,4.0,0.0048620111835272,0.0045271738215799,-2.2215660002152013
"Linear(0.6133895071566742, 3, 1)","SquaredExponential(0.9846663871137032, 2, 1)",0.0015541897449012,0.0038977715767798,20,21.324323301055532,3.2258412225321074,0.7894736842105265,-0.7894736842105263,6.641027579631089,0.5373966367169722,0.9398832222505777,line,4,20.8,4.0,0.0018934592939055,0.0097881492683449,-2.9862080355039726
"Constant(0.9422516557304552, 1)","Linear(0.5367764383668057, 2, 1)",0.0064197481538438,0.0008065380815512,1,22.732315803769506,5.256780826493929,0.6842105263157896,-0.6842105263157895,8.444958484692757,1.1061323642127416,0.28366995832420866,line,5,19.5,5.0,0.0080219561517734,0.0008916193380128,1.6890450345600303
"Linear(0.1194205830167277, 2, 1)","Linear(0.5019924454303826, 1, 1)",0.0082678255701363,0.0005272539436241,2,21.057210636572517,4.991710503649998,0.6842105263157896,-0.6842105263157895,11.797161235723593,1.216309682781203,0.23047860184979446,line,5,19.5,5.0,0.0096996131352902,0.0005885915336358,0.7134629631174509
"SquaredExponential(0.45777005200577275, 3, 1)","SquaredExponential(0.5072439954847769, 2, 1)",0.0012549341392594,0.0021786029901014,3,19.520286406954735,4.896385431815453,0.6842105263157896,-0.6842105263157895,9.2123722704818,0.7252606962396431,0.7061904762202711,line,5,19.5,5.0,0.003448691684899,0.0055258170493541,6.549805934728515
"Linear(0.4899561570653435, 1, 1)","Linear(0.4733781188034262, 2, 1)",1.1609937550895689e-05,0.0033379554527203,4,19.41707287921286,4.86831785111047,0.6842105263157896,-0.6842105263157895,17.486335306533363,0.04439913227569463,0.5813860265598837,line,5,19.5,5.0,1.2924538653869e-05,0.0037452599654192,2.91367356417753
"Linear(0.4354676940428044, 2, 1)","Linear(0.8073052666217508, 3, 1)",0.0015900452364612,0.0033453391917906,5,19.936125554720856,3.9244882676726593,0.6842105263157896,-0.6842105263157895,10.797148829256576,0.5236623498983559,0.5934485287521915,line,5,19.5,5.0,0.0017979134665447,0.0039022842800902,-6.897598483101451
"Linear(0.5006123013494973, 2, 1)","Linear(0.5033525650018914, 1, 1)",1.3177555165180376e-06,9.79114068708953e-05,6,19.495054230168968,4.9801584185321275,0.6842105263157896,-0.6842105263157895,27.328079719196054,0.014974969338228315,0.09933881517899469,line,5,19.5,5.0,1.470272954356977e-06,0.000109342938517,-0.5937288106204379
"Linear(0.5038630424539333, 1, 1)","Linear(0.6620808270399718, 3, 1)",1.0208540833070272e-05,0.0051145415953578,7,19.530686659963713,4.304154776285987,0.6842105263157896,-0.6842105263157895,18.387991290711067,0.04170189374408245,0.7278952104503947,line,5,19.5,5.0,1.1401910812128269e-05,0.005870708447608,-11.321973335737574
"Linear(0.5469903729055827, 1, 1)","Linear(0.4961228618730982, 1, 1)",0.0008966204381093,1.3846212666030291e-06,8,19.83173868981006,5.024228937587498,0.6842105263157896,-0.6842105263157895,22.21857632588033,0.39259445661879383,0.011803302471606,line,5,19.5,5.0,0.0010105420994791,1.5436891882131263e-06,-4.686647775280783
"SquaredExponential(0.6078160174341567, 1, 1)","SquaredExponential(0.9008124429466248, 3, 1)",0.000247260467534,0.0006426317596115,9,19.4645558399139,4.944288678543146,0.6842105263157896,-0.6842105263157895,11.33436124098064,0.3549320582866121,0.38881964831003824,line,5,19.5,5.0,0.0008259552918393,0.0016751326195229,1.152764999301299
"Linear(0.5157981177317366, 3, 1)","SquaredExponential(0.502854454637359, 1, 1)",3.272149045175274e-05,0.0017952903424805,10,19.62208510473502,4.927329088453646,0.6842105263157896,-0.6842105263157895,15.627674988030014,0.07476066303754665,0.6476408407552139,line,5,19.5,5.0,3.66448015067522e-05,0.0046475197630373,2.25359055749029
"SquaredExponential(0.7992905900171621, 3, 1)","Linear(0.4965753213277602, 1, 1)",8.530399624221643e-05,1.6088058564955588e-05,11,19.469322806925426,5.021492233447928,0.6842105263157896,-0.6842105263157895,20.05606594782396,0.22315551185440527,0.040235803831912845,line,5,19.5,5.0,0.0003264985983773,1.793817074792481e-05,3.170984885140776
"Linear(0.49766510987125717, 2, 1)","Linear(0.5034556941207158, 2, 1)",6.138395915700333e-05,2.309733040172523e-06,12,19.51807427486723,5.021581299455923,0.6842105263157896,-0.6842105263157895,26.401721540990376,0.10224054915486093,0.015245462179107199,line,5,19.5,5.0,6.853500232088805e-05,2.575336477059209e-06,3.937710044431335
"Linear(0.5027028558204862, 2, 1)","Linear(0.5776130632973924, 1, 1)",7.248979036364353e-05,0.0022831046943548,13,19.47739100905895,4.609323506777202,0.6842105263157896,-0.6842105263157895,16.713108256539,0.11103961150712559,0.4832383008422727,line,5,19.5,5.0,8.083918978284144e-05,0.0025874709739714,-3.2605146405483074
