degree,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,terms,tpt,true_x,true_y,weight,weights_x,weights_y
1,10,25.37768540716158,12.736427081526333,1.6116459280507602,-1.6116459280507605,-36.1584532306177,4.9456658027146005,13.553881953721117,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[-0.26468296908344874, -1.3343791475783964, 0.016206317381749373, 0.22307081424431885]","[-2.331967832095538, 0.015924748679324977, 0.709078693526555, -0.978511191207738]"
1,11,17.154807473046375,-3.6717369356936187,1.6116459280507602,-1.6116459280507605,-31.44723040113024,4.594272639319004,1.19628429606748,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[1.8376193144570663, 0.17202599430800103, 0.052254186192030025, 0.6674670627937048]","[0.02830502611698252, 0.2897374292517359, -0.2764956763001825, 0.7795270427143743]"
1,12,69.12581862777235,-7.63733490287243,1.6116459280507602,-1.6116459280507605,-37.3375215472419,4.843676970709099,5.417411426342996,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[0.22027093431082106, -2.8353019128270582, -0.9037626893486181, -2.142054209306302]","[-1.108972695670095, 6.578410738799448, -5.930068054609142, -10.888423585619407]"
1,13,155.59745604137697,65.22685414447216,1.6116459280507602,-1.6116459280507605,-inf,inf,inf,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,17.832702692758822,0.9275400901938252,1.6116459280507602,-1.6116459280507605,-35.63783654605848,1.3956061330204943,1.248437950711788,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[0.3841523029783491, 0.19291646902481785, -0.12101457305974835, -0.4260163500477697]","[0.742958583682836, 0.7690406648619408, -0.15645283135385119, 0.4216630214899092]"
1,15,59.50558719516457,20.481671805533686,1.6116459280507602,-1.6116459280507605,-34.65096545512875,4.879477782423587,2.2998580786376497,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[1.2626394861096182, 0.034997664973544715, -0.27513702141127205, -2.9562289045649752]","[0.1272394997882437, 1.2668757968151116, 1.6733543928785615, -0.5359414772641499]"
1,16,19.689764506938644,-12.836482105616952,1.6116459280507602,-1.6116459280507605,-34.44523732128068,6.822255872337209,1.70556841095221,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[0.6863973238086674, 0.21838457360605693, 0.02272166795200398, -0.27082079659162867]","[-3.391731232840286, -3.7206760471601674, -1.5074058324737178, 2.278480514785748]"
1,17,166.69417979193818,244.79775221792195,1.6116459280507602,-1.6116459280507605,-44.01157361982449,3.902890490425441,1.6828613203932041,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[-6.422700702647411, -22.85248399036592, 19.64257634664236, 25.41642870472121]","[6.776866959750341, -27.139645073518114, -0.8850562054355785, 6.647380011362232]"
1,18,-19.689040245444126,-22.012655958852115,1.6116459280507602,-1.6116459280507605,-30.361706101429203,502.9465715907415,2.600134609434498,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[0.9264383552298652, 3.1890185587581037, -0.13748432243083492, -0.22582994454335625]","[-1.2564434150441688, 0.9524248696469457, 1.2427688497114482, 2.582863751601995]"
1,19,-18.39726452600937,54.2921471226981,1.6116459280507602,-1.6116459280507605,-36.15936519089342,1.9764216854880785,1.971297559059292,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[-1.9328589994622443, 0.7333726265941269, 0.2480694334245628, 0.6957747921778149]","[0.7079875479090192, -0.8199130960829606, 1.7763235059743683, -1.3273175137749225]"
1,20,25.24433824282686,28.954526987909833,1.6116459280507602,-1.6116459280507605,-31.764245836706728,1.53408361297893,3.998884339669868,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",1,24.700000000000003,0.9999999999999998,0.0,"[0.5765867376024978, -1.1184288519828391, 0.18177294397917867, 0.6819926529043361]","[0.8772043954141779, -0.6741882230804489, 1.7268208210831133, 0.9998546273985829]"
1,1,22.34082897296456,4.521872983459571,1.450481335245684,-1.4504813352456845,-38.26706594436779,3.5189219511192764,2.940917898761918,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-149.10731394474652,"[0.8516130267366058, 0.14804024647883365, -0.14025862215938653, -0.47324452701396613]","[2.0869666556142183, 0.6071925544064529, -1.0082537525495594, 0.40930503232158355]"
1,2,23.99342870053344,2.6664325453843722,1.450481335245684,-1.4504813352456845,-32.7032453441303,1.6264954718552698,3.562550641148008,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-2177.832564858111,"[0.24263426226478166, -0.6734053863727362, 0.3069649591320559, 0.19709005250200268]","[-0.4441163401769034, 0.2551505727869626, -0.636029471326119, -0.36239182775007595]"
1,3,26.39554807077366,1.8249717728237902,1.450481335245684,-1.4504813352456845,-27.65250374443168,5.4478404368684865,12.620204543923087,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-23737304.642242637,"[0.2362588490388754, -1.1889147913121032, 0.2637127772822411, 0.4458239975657955]","[0.38046488107162807, 0.605312585661064, 0.07057471507389394, 0.6024326206127888]"
1,4,24.216283154506883,0.3528755569796106,1.450481335245684,-1.4504813352456845,-35.927312803377525,1.5149405311692237,3.575030787952554,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-22.55498056568297,"[-0.2596307544022518, 0.5090742557088589, 1.7339090060722406, 0.08259328096019045]","[-1.12985749775399, -0.46428276127266965, -0.21461076845832208, 0.5140622075313777]"
1,5,24.594712310978988,2.489681085512046,1.450481335245684,-1.4504813352456845,-30.007375635789987,2.366457052019884,4.375122153466638,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-14.484333973527397,"[1.1788500649958906, 0.7769378910505486, -0.49535850976620605, -1.3742215563429023]","[-0.2902875220348027, -0.10634350867906806, -0.19267211511871946, 0.5191762895319422]"
1,6,25.589725609002436,3.3431810968117146,1.450481335245684,-1.4504813352456845,-30.63819194424159,10.987654394189315,3.49947188777962,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-88.26978542533539,"[0.15099194233237412, -2.062986227939043, 2.825766256057539, 3.7106577268538414]","[-0.652393517411194, -0.496554229122413, -0.03868746484405685, 0.7083815222923162]"
1,7,24.66831716008245,-0.9807443178697757,1.450481335245684,-1.4504813352456845,-31.421196090687783,8.45170743854969,9.079594954588972,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-1357.7219662135726,"[2.1935301531397, -2.4600976552042857, -2.506947324090392, 0.44349695388402677]","[-0.518084587199572, 3.303604120909203, 0.3325698321062242, -1.9971783795199285]"
1,8,14.56716251535319,3.255052236733639,1.450481335245684,-1.4504813352456845,-26.281073490386063,41.642399942071656,5.017126429977495,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-179.0024519007569,"[-0.646383719408007, 0.0716152501589142, 0.6859878750479537, 0.03296194661463657]","[-0.24128546207398657, 0.8534500334494981, -1.0356037400280982, -1.2372287492591727]"
1,9,22.01196583668256,1.9359785684295439,1.450481335245684,-1.4504813352456845,-29.99611575413348,1.4246777986485797,1.008312845065944,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-15762.121995944715,"[-1.4651918658394154, -0.3717223477407564, 0.5650130370628585, -0.7992567780541039]","[0.0984527509889115, 0.3117987553328126, 0.05967543534513718, 0.6742941901413237]"
1,10,23.001207028235733,1.4122223158946612,1.450481335245684,-1.4504813352456845,-32.69300390175796,1.7366747909679219,3.34253475008296,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-3.78182708362701,"[-1.5172355262167805, 0.3368617017450155, 1.257299505937316, -0.9287889263223125]","[-1.4261201564968895, -0.7542457714608205, -1.1965383410151516, -0.44649455820331974]"
1,11,23.559709832161808,3.6137972067696857,1.450481335245684,-1.4504813352456845,-29.26152326771504,3.22128553401006,61.141719205977225,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-90.52339639596175,"[-0.951051564560012, -0.44443715505709575, -0.09962096352254182, -1.149539764377467]","[0.9077437241039348, -0.7288589249323236, -1.9581711536288189, 0.10050467580262734]"
1,12,22.988522084841442,1.3109593152762247,1.450481335245684,-1.4504813352456845,-30.11020094744189,1.6665320959001726,2.373345124632146,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-449.0649613923513,"[-0.20997274749852107, -1.6979438785184309, -1.2736470092961014, -0.5439635094004717]","[-0.4760914021984288, -0.2031618927630654, -0.5795315709615585, 0.24712043341736847]"
1,13,144.89197255824567,54.20277777558029,1.450481335245684,-1.4504813352456845,-inf,inf,inf,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,23.54308347175337,2.132808571532401,1.450481335245684,-1.4504813352456845,-30.83309843559428,2.1495008361748846,3.821258358250834,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-121.93782320372752,"[-0.30083931149487936, -0.42479711232691264, 0.6258021337282685, -0.05487682445394119]","[-0.25814643127650894, 1.0721347965304056, -0.8326724193148538, -1.1450347364893763]"
1,15,24.434239131459083,1.7660633488781015,1.450481335245684,-1.4504813352456845,-30.86538293430357,1.2205444999279558,0.9057311939439119,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-635.0678444900473,"[0.8715763240111728, 1.1851137829116971, 0.52368570913931, -0.9832034060354524]","[-0.3684301668262586, -0.7498331874439236, -0.13237959873764177, 1.2110494614371072]"
1,16,22.56419430920592,2.912916921950435,1.450481335245684,-1.4504813352456845,-30.37957688140664,8.112045513526544,2.504664199753834,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-342.7267010790782,"[-0.16376012229310397, -0.2273683570474789, 0.5684723585763212, -0.12743273072329483]","[0.6989583202716136, -0.3162555232311805, -0.6233046160842526, 0.91163827007708]"
1,17,23.369645293842012,3.630355039074797,1.450481335245684,-1.4504813352456845,-32.12072581073533,4.191954921709721,1.505022063919056,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-115899.97719302872,"[-1.097081180946612, -2.2213542987667125, 1.8799627148770646, 2.329262440779876]","[2.093370285239652, 0.802194653130183, -0.7010201886216485, 0.6136560437029641]"
1,18,13.290399849784663,2.6638703361957656,1.450481335245684,-1.4504813352456845,-30.236149047031336,14.770603171966583,8.60324760140748,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-409.72248637917227,"[1.146800848395704, 0.031059464366068375, -0.1600540902008244, 0.5444532254559656]","[-0.44617452081760056, 1.0323455476318963, -0.42469829322590574, -0.8995478947544602]"
1,19,23.641162183102836,1.6965938386698856,1.450481335245684,-1.4504813352456845,-29.62848040042173,1.8148451693674381,0.8927550662127739,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-6263.584461732811,"[0.25608325757164263, 0.01612910878007827, 1.7314547580338295, 0.930671189263089]","[-0.2179552981564378, -0.3502484737275762, -0.7706759905005751, 0.3333875211163277]"
1,20,24.014705414683892,5.498360514526166,1.450481335245684,-1.4504813352456845,-28.368891815611377,2.693366633374011,11.934155154039154,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",2,23.4,1.9999999999999996,-251.91297918854423,"[-0.5402435966680176, 0.23493854506532383, 0.8326819597619753, -0.678450836706416]","[-0.17107945266428767, 0.4412803139807266, 1.1328832143469372, 1.0173205790758368]"
1,1,22.242115741405875,3.6348489663770356,1.289316742440608,-1.2893167424406085,-30.415357449828605,1.6855402374161936,1.7718096600056978,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-151.31875284889315,"[0.32304955972806493, -0.747540927135449, -0.07024950900486687, 0.036880158566632126]","[0.16278668454859663, 0.16138549313961345, -0.9555805775501057, -0.18358973144874272]"
1,2,22.41872298488555,2.9309395279288655,1.289316742440608,-1.2893167424406085,-24.99062801649651,3.746653560150743,2.086004029900238,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-2176.04681666164,"[0.05532778144335353, -1.6984063218354009, -0.7345933622064131, 0.09513317715661544]","[0.3596018869323984, 0.30051414977886937, -0.4095185538285921, 0.425890573278615]"
1,3,21.624406288802895,2.4729080789998066,1.289316742440608,-1.2893167424406085,-30.102195762052432,2.3762751859576756,1.769458814011596,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-23737306.02843556,"[-0.6218840229184902, -0.36424448248313984, 0.5021253207919207, -0.41904578147426264]","[-0.5584247373654455, 0.06683824582269385, 1.5709954100340073, 1.8935782189898858]"
1,4,23.483570212869626,2.6806867155446703,1.289316742440608,-1.2893167424406085,-25.095123828865397,2.4707468429258785,1.551065273660892,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-22.439294727898456,"[0.6031197912158968, 0.5317803248641211, 0.24613576190785227, -0.7773154580666964]","[-0.07993225083023123, -0.3817170141164662, -1.399257630296349, -0.15493861391530078]"
1,5,22.377060976101472,3.4417328225567796,1.289316742440608,-1.2893167424406085,-32.73139066858289,0.6989153272230818,0.8999211845083579,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-13.794818433001156,"[0.19572704489300077, -0.573037390768961, 2.008684910141646, 1.7241304652850187]","[0.42249274755872374, 0.3683021356278675, -0.33820865075734713, 0.4150211110426336]"
1,6,22.712828785112965,2.0422934247621076,1.289316742440608,-1.2893167424406085,-26.688637980718696,1.3183443359768008,2.76022124610672,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-88.47483975939525,"[0.21673900051746928, 0.337073597703898, -0.024542683468115965, -1.0611184559723874]","[-0.2613568386579753, 0.41762265662276893, -0.10248068527344291, 0.2559062710142962]"
1,7,21.78671539174697,3.7572336203498935,1.289316742440608,-1.2893167424406085,-32.80280136316018,1.3694691387586846,2.038701386016348,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-1358.323267284217,"[-0.029153137817283042, -0.06991879029110966, 2.236399111608234, 1.3541930485123346]","[0.9579589504706477, -0.827368264817958, -0.42385084226025166, 1.8135158506953044]"
1,8,24.211779010304376,2.7392967067635987,1.289316742440608,-1.2893167424406085,-30.452000404575,2.045458337372757,2.817514542336858,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-180.48727205983565,"[1.186508431029365, 1.381542762388417, 0.9425981748895258, -0.5616365751632263]","[-0.07937991865226139, 0.21873729501830189, 1.5308856314600594, 2.031217710883591]"
1,9,23.134437671694382,2.4745254692230763,1.289316742440608,-1.2893167424406085,-27.999035363289988,2.141842692065188,2.20065891851012,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-15763.02022523026,"[0.04238280464453913, -1.309100841710859, -0.2284319729392999, 0.13089506484399718]","[-0.0018983706754796686, 0.1182632240244165, 0.9410298591335552, 1.6583327683975433]"
1,10,22.345232770566245,2.3878279368403814,1.289316742440608,-1.2893167424406085,-27.45462450936905,0.8233395429798267,1.0018212508659639,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-1.5591354890455222,"[0.060739084440063304, -0.07589906447734011, 0.5331905875094849, -0.22812320813175677]","[-0.41102555799955826, -0.6721808679215648, -0.2752285870558241, 0.9691110344256051]"
1,11,23.487627432002334,1.9027389645833455,1.289316742440608,-1.2893167424406085,-27.287004398053416,4.762696958810406,2.412991539876094,line,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",3,22.1,2.999999999999999,-91.40680813458827,"[0.9728843445304913, -1.6691558937286408, -1.4998210807683932, -0.07954571856286198]","[-0.8654804542232513, 0.4282425145356558, 2.656240689426661, 2.4177742873644057]"
