func_id,n,x_curr,y_curr,x_next,y_next,x_pred,y_pred,x_std,y_std,mode,error,acc,rel_error,motor_error,prev_radius,p_model,p_prev
zigzag.29,0,245.1526990776921,89.65352992868843,188.87637768737636,278.4968013632067,630.9908447265625,265.9137878417969,392.8387756347656,229.0575256347656,train,459.7383779691062,0.014050333517679396,2.333102096477876,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,1,188.87637768737636,278.4968013632067,132.6000562970606,467.3400727977248,379.085205078125,397.6036071777344,170.29432678222656,165.069091796875,train,385.99365929657046,0.016447351646405803,1.9588589051673928,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,2,132.6000562970606,467.3400727977248,530.4190369558265,174.79639906289125,296.07745361328125,187.3364715576172,178.59771728515625,210.54348754882812,train,442.03873535750836,0.011714674587393432,0.8951716120338464,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,3,530.4190369558265,174.79639906289125,474.14271556551074,363.6396704974095,470.42388916015625,387.8977355957031,58.59244537353515,29.23482894897461,train,250.32144951483934,0.13131324039869532,1.270343148719462,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,4,474.14271556551074,363.6396704974095,417.86639417519496,552.4829419319277,385.619140625,568.4093627929688,25.426136016845703,15.492193222045898,train,253.41412358793082,0.17392796905633176,1.2860379975931346,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,5,417.86639417519496,552.4829419319277,815.6853748339611,259.93926819709407,791.62451171875,230.6595916748047,42.08962631225586,25.367002487182617,train,344.60470254608765,0.14051227425509688,0.6978581794265952,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,6,815.6853748339611,259.93926819709407,759.4090534436453,448.7825396316122,738.3564453125,459.8835144042969,35.120208740234375,21.24170684814453,train,230.35348215891267,0.1708653858083021,1.1690087621792014,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,7,759.4090534436453,448.7825396316122,703.1327320533297,637.6258110661306,682.9610595703125,646.1134033203125,17.191368103027344,10.870699882507324,train,237.06275732183622,0.20056406466234966,1.2030573095674186,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,8,703.1327320533297,637.6258110661306,1100.9517127120955,345.08213733129685,1081.1807861328125,323.63555908203125,32.48786926269531,21.395124435424805,train,353.8321884222655,0.16444461494356746,0.7165447395537686,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,9,1100.9517127120955,345.08213733129685,1044.67539132178,533.9254087658151,1028.3155517578125,542.4799194335938,35.777557373046875,25.755605697631836,train,245.93683655158185,0.17148833650035497,1.2480919071720198,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,10,1044.67539132178,533.9254087658151,988.3990699314644,722.7686802003334,956.5418701171876,717.2719116210938,21.76475524902344,12.055981636047363,train,254.2943143149473,0.18433190629366392,1.290504831185697,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,11,988.3990699314644,722.7686802003334,1386.2180505902302,430.2250064654997,1313.0611572265625,396.9273681640625,30.724098205566406,25.04333114624023,train,407.7081992903448,0.08079477762542263,0.8256489235111448,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.29,12,1386.2180505902302,430.2250064654997,1329.9417291999148,619.0682779000178,1283.3048095703125,616.8344116210938,54.56233215332031,47.717288970947266,train,298.1170103672599,0.10886069302986576,1.5128983248170567,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,0,116.63067652170268,248.97496766729824,213.05843938595387,276.36052890502344,494.2518310546875,309.29534912109375,384.2104797363281,166.4137420654297,train,388.1713774659096,0.054066316880437594,3.8723766466904443,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,1,213.05843938595387,276.36052890502344,309.4862022502051,303.7460901427486,304.837890625,299.8888244628906,67.31944274902344,41.96697998046875,train,246.9102954404512,0.15771529240056295,2.463163740028749,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,2,309.4862022502051,303.7460901427486,405.9139651144564,331.1316513804737,403.2115478515625,339.0932312011719,53.269248962402344,24.64177894592285,train,227.9305882397463,0.1884044024777775,2.2738232085221792,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,3,405.9139651144564,331.1316513804737,502.3417279787076,358.51721261819887,499.0300598144531,365.3210754394531,53.232662200927734,23.50508499145508,train,216.33907924584838,0.19319627718704133,2.1581869423427813,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,4,502.3417279787076,358.51721261819887,598.7694908429587,385.902773855924,591.3047485351562,388.1722717285156,48.86833190917969,22.713417053222656,train,207.13505988473804,0.2037157631168708,2.0663681434856187,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,5,598.7694908429587,385.902773855924,695.1972537072099,413.2883350936492,683.3406372070312,416.71826171875,64.35969543457031,27.48259735107422,train,206.92162597113975,0.17669427720619202,2.0642389383184927,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,6,695.1972537072099,413.2883350936492,791.6250165714612,440.6738963313743,776.739501953125,443.8209533691406,68.28010559082031,28.877033233642575,train,208.3321965832988,0.17130741684456183,2.0783107143796036,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,7,791.6250165714612,440.6738963313743,888.0527794357124,468.0594575690994,872.501220703125,470.2178039550781,60.65095138549805,26.641698837280273,train,208.20104132451718,0.18149684789537285,2.0770023166185103,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,8,888.0527794357124,468.0594575690994,984.4805422999634,495.4450188068245,970.0420532226562,496.7657470703125,49.79128646850586,23.477293014526367,train,211.94435480267433,0.19834650539258317,2.1143454092202623,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,9,984.4805422999634,495.4450188068245,1080.9083051642149,522.8305800445498,1067.614501953125,523.4896850585938,41.76677322387695,21.33197975158691,train,219.98245929306322,0.21121275501241424,2.19453310444766,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,10,1080.9083051642149,522.8305800445498,1177.336068028466,550.216141282275,1163.9705810546875,549.728759765625,37.887393951416016,20.645015716552734,train,230.62940175354294,0.214112835853592,2.300746426026847,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,11,1177.336068028466,550.216141282275,1273.7638308927174,577.6017025200001,1257.2955322265625,574.6880493164062,39.725059509277344,22.202482223510746,train,246.52470379801701,0.20972312474313962,2.459317098679067,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.2,12,1273.7638308927174,577.6017025200001,1370.1915937569684,604.9872637577253,1338.7420654296875,596.9755859375,51.22173309326172,27.847246170043945,train,270.73492815473026,0.18097174455100276,2.70083698616307,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,0,712.2917751399825,779.4496254391179,760.9656026524615,724.5503319174903,674.3983154296875,629.4483642578125,240.48617553710935,193.46926879882812,train,299.2827611918831,0.0751495678169561,4.079120458939929,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,1,760.9656026524615,724.5503319174903,809.6394301649404,669.6510383958628,808.8963623046875,666.7225952148438,37.45817565917969,33.622642517089844,train,210.08631816556982,0.21738009987168208,2.8634038096938714,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,2,809.6394301649404,669.6510383958628,858.3132576774194,614.7517448742352,860.5474853515625,609.6417236328125,36.24409484863281,31.41860580444336,train,205.3407617875941,0.22352694584510183,2.7987235186094055,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,3,858.3132576774194,614.7517448742352,906.9870851898984,559.8524513526078,896.508544921875,545.5534057617188,44.00894927978515,32.5085334777832,train,205.16118047793452,0.20575433909807905,2.796275887508445,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,4,906.9870851898984,559.8524513526078,955.6609127023772,504.95315783098016,938.64453125,495.5823059082031,46.25431060791016,26.984588623046875,train,205.9025262963611,0.2076345040520366,2.806380174447825,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,5,955.6609127023772,504.95315783098016,1004.334740214856,450.0538643093526,984.510498046875,446.58404541015625,44.969261169433594,22.793441772460938,train,206.21229878655038,0.2144937125258291,2.810602266282708,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,6,1004.334740214856,450.0538643093526,1053.008567727335,395.15457078772505,1031.248291015625,396.3822326660156,42.48515701293945,19.643230438232425,train,209.6133349786645,0.21927044279578642,2.856957212546888,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,7,1053.008567727335,395.15457078772505,1101.682395239814,340.2552772660975,1078.7825927734375,344.38348388671875,39.81380462646485,17.58663558959961,train,215.73510882866287,0.21892775137239845,2.9403948714921766,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,8,1101.682395239814,340.2552772660975,1150.356222752293,285.35598374446994,1126.4306640625,291.5415344238281,37.956417083740234,16.635047912597656,train,224.0822757163854,0.22525994578764982,3.0541638673751854,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,9,1150.356222752293,285.35598374446994,1199.030050264772,230.45669022284247,1173.9000244140625,239.252685546875,38.52748107910156,17.551849365234375,train,235.57504356929604,0.22552654308145348,3.2108063157806885,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,10,1199.030050264772,230.45669022284247,1247.703877777251,175.55739670121483,1220.9437255859375,189.5558929443359,44.3960075378418,22.704635620117188,train,249.15091453747544,0.20750050249489221,3.395840738724689,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,11,1247.703877777251,175.55739670121483,1296.37770528973,120.6581031795872,1263.330322265625,147.8040771484375,60.82447814941406,37.5013542175293,train,271.0050421802026,0.166117761925051,3.6937049351946483,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
line.46,12,1296.37770528973,120.6581031795872,1345.0515328022084,65.75880965795973,1295.06884765625,119.0362777709961,92.26136779785156,62.731956481933594,train,298.8489774950616,0.12264846305502689,4.073208137276618,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,0,131.61549546491457,771.6662550111121,405.7856167234245,730.8100556983566,476.5656127929687,542.019287109375,435.73638916015625,237.72100830078125,train,430.5600622776566,0.00890344104946432,1.5532606790677144,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,1,405.7856167234245,730.8100556983566,679.9557379819346,689.9538563856012,586.6397094726562,607.1402587890625,320.2765808105469,107.631591796875,train,357.01234364140714,0.017907817906537282,1.2879346783501817,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,2,679.9557379819346,689.9538563856012,148.4966129420588,620.6107713301649,709.3219604492188,613.1840209960938,412.3826293945313,62.69483184814453,train,610.2172265260845,0.010902399333557343,1.1385417299557359,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,3,148.4966129420588,620.6107713301649,422.6667342005687,579.7545720174094,432.4770812988281,612.5031127929688,37.30791473388672,27.527585983276367,train,283.15025685832154,0.1429818928802036,1.0214745834051255,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,4,422.6667342005687,579.7545720174094,696.8368554590788,538.8983727046539,727.76220703125,543.9238891601562,33.944091796875,16.057825088500977,train,259.9426944515827,0.16528773751990336,0.9377524797973096,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,5,696.8368554590788,538.8983727046539,165.377730419203,469.5552876492175,152.33847045898438,456.68798828125,27.560733795166016,25.87706184387207,train,409.67015323918275,0.17807926809659036,0.7643615170215661,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,6,165.377730419203,469.5552876492175,439.54785167771297,428.699088336462,469.237548828125,457.5575866699219,23.545480728149418,17.72431182861328,train,276.1678252529802,0.15169167097118277,0.9962852140068498,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,7,439.54785167771297,428.699088336462,713.7179729362231,387.84288902370656,734.0604858398438,394.5524291992187,27.542661666870117,13.439106941223145,train,256.9691613472772,0.1843998570033767,0.9270253537736108,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,8,713.7179729362231,387.84288902370656,182.2588478963472,318.4998039682702,171.79098510742188,315.490234375,21.740583419799805,20.45292282104492,train,404.80654246391987,0.19373250272872372,0.7552870045607769,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,9,182.2588478963472,318.4998039682702,456.4289691548572,277.6436046555148,466.97357177734375,306.7571105957031,23.09992790222168,16.793453216552734,train,278.011278454253,0.17038116168507383,1.0029355367425243,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,10,456.4289691548572,277.6436046555148,730.5990904133671,236.7874053427592,750.8508911132812,241.3285217285156,30.19911193847656,15.421012878417969,train,264.9860611317232,0.1803938263720598,0.9559466037783929,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,11,730.5990904133671,236.7874053427592,199.13996537349144,167.44432028732288,203.1929626464844,169.0687713623047,23.059877395629883,19.08037376403809,train,413.24808982327335,0.19495869017523193,0.7710372218870505,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.21,12,199.13996537349144,167.44432028732288,473.31008663200146,126.58812097456736,460.5265502929687,173.17152404785156,28.163429260253903,19.227567672729492,train,293.6147523939663,0.13834233959863315,1.05922562179873,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,0,845.018312325086,795.4435792903151,1123.8733719338306,722.4247448280556,739.3463134765625,630.9788818359375,260.42913818359375,205.09671020507812,train,444.27933776084933,0.006903090036593394,1.5412631160785513,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,1,1123.8733719338306,722.4247448280556,1402.7284315425754,649.4059103657961,1116.223388671875,564.5240478515625,309.25567626953125,89.67223358154297,train,453.15473938640275,0.011128946473440334,1.5720530448535248,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,2,1402.7284315425754,649.4059103657961,811.8446950680942,632.3675550247104,772.6790771484375,738.7432861328125,170.66204833984375,59.45196914672851,train,423.46584750908755,0.021825862908591495,0.716367501113734,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,3,811.8446950680942,632.3675550247104,1090.699754676839,559.3487205624509,1080.786376953125,589.3202514648438,35.874961853027344,20.40778923034668,train,281.98260777733935,0.15598826323424178,0.9782345380572334,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,4,1090.699754676839,559.3487205624509,1369.5548142855837,486.3298861001913,1370.08203125,485.64111328125,27.778810501098633,14.947458267211914,train,316.62350595805776,0.19616528769887215,1.0984083434447647,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,5,1369.5548142855837,486.3298861001913,778.6710778111024,469.2915307591055,781.9525146484375,469.506103515625,36.91797637939453,24.55872344970703,train,369.81479309919587,0.17456399308515996,0.6256072379052438,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,6,778.6710778111024,469.2915307591055,1057.526137419847,396.272696296846,1064.19970703125,424.2481689453125,32.24834442138672,19.845699310302734,train,274.78949607921373,0.16504780998851526,0.9532806930145414,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,7,1057.526137419847,396.272696296846,1336.3811970285915,323.25386183458653,1355.0389404296875,348.7362365722656,21.14480972290039,12.01105499267578,train,314.72644524333725,0.17657870061386507,1.091827191768218,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
zigzag.19,8,1336.3811970285915,323.25386183458653,745.4974605541106,306.2155064935007,711.10205078125,322.06884765625,29.49052047729492,20.484363555908203,train,374.6952084286495,0.15465829063864148,0.6338633250360555,44.07219719451447,82.58026567886286,0.3666511879221687,0.3665164526259365
