"fn_x","fn_y","particle","pred_x","pred_y","score","sd_x","sd_y","seq_id","tpt","true_x","true_y"
"SquaredExponential(0.3487716721724683, 2, 1)","Periodic(0.5745344160158566, 0.017384320505549694, 1, 1)",2,3.00000108037051,3.44837867682572,18.9362640303904,0.0017357786163753,0.398190179707504,"square_2",7,2,3
"SquaredExponential(0.4128857358838203, 2, 1)","Periodic(0.9557651658577211, 0.9155990825538227, 3, 1)",3,3.00000212907814,1.10157780189581,21.5003869333215,0.0017320503411309,0.981853984917171,"square_2",7,2,3
"Periodic(0.8677417220206437, 0.37478081539052666, 2, 1)","Periodic(0.40718383993917034, 0.9044104933309601, 1, 1)",4,2.99999945592288,2.69436650277125,22.3025417843735,0.001732089507771,0.858527815875437,"square_2",7,2,3
"SquaredExponential(0.40127718009968116, 2, 1)","Periodic(0.9002546511929016, 0.9007006180620333, 1, 1)",5,3.00000215378252,2.59454034808522,13.2198918224343,0.00183939984104775,0.664059602113674,"square_2",7,2,3
"Periodic(0.0046269110386641795, 0.13948721275813844, 2, 1)","Periodic(0.7055430030102208, 0.8414577466712727, 1, 1)",6,2.99999949847956,2.56279433994633,20.2182429585868,0.0017346824996163,0.565625150835799,"square_2",7,2,3
"Periodic(0.6219024275096485, 0.6103655153020879, 2, 1)","SquaredExponential(0.06096124609641119, 3, 1)",7,3.00000078962912,1.93307379282649,26.3619191176564,0.00173205003768735,1.6026899996394,"square_2",7,2,3
"Periodic(0.18684825579518274, 0.3409236784554006, 2, 1)","Periodic(0.8975342500954973, 0.9752485475681977, 1, 1)",8,3.00000380382221,2.8056459106503,14.3951937168457,0.001774334827881,0.625525279381523,"square_2",7,2,3
"SquaredExponential(0.28807956155058817, 2, 1)","SquaredExponential(0.020109281468403392, 1, 1)",9,3.00000039885983,3.47322334997215,26.942514321116,0.00173205110738355,0.374533422645339,"square_2",7,2,3
"Periodic(0.9231519054157723, 0.5464572220979079, 2, 1)","Periodic(0.7131789475181137, 0.7484546764076433, 1, 1)",10,2.99999943730702,1.79094122854221,21.2930283837576,0.001732059604068,0.479971719119908,"square_2",7,2,3
"SquaredExponential(0.14656531309507825, 2, 1)","Periodic(0.38033813872165406, 0.8889779961183573, 1, 1)",11,2.99999954906454,2.60595913946135,13.6954511992965,0.00216371918801715,0.912725092997531,"square_2",7,2,3
"SquaredExponential(0.2030913120331989, 2, 1)","Periodic(0.6329661793557165, 0.8850264889241088, 1, 1)",12,2.99999986665504,2.77776668769179,33.4568639312121,0.0017320504925643,0.616013818365241,"square_2",7,2,3
"SquaredExponential(0.3910359211036784, 2, 1)","SquaredExponential(0.041619587802221136, 1, 1)",13,3.0000017271719,3.77434681637217,24.0687741310014,0.00173205393002565,0.306093735911773,"square_2",7,2,3
"SquaredExponential(0.23461394137748123, 2, 1)","SquaredExponential(0.031552951025283014, 1, 1)",14,3.00000001979383,3.68078113960487,14.7314913454538,0.00195012018710775,0.312664820397807,"square_2",7,2,3
"Periodic(0.8272450496115743, 0.7704411407671801, 2, 1)","Periodic(0.6676692589358144, 0.8765117584622483, 1, 1)",15,2.99999845651213,2.75089244396238,47.4263527468727,0.0055481699637366,0.589613133142202,"square_2",7,2,3
"Periodic(0.4774236811636214, 0.7245658239251426, 2, 1)","Periodic(0.5543514649698689, 0.8440717172969564, 1, 1)",16,3.00000107898103,2.506373735624,16.7324146801505,0.0017506709721438,0.72031224800256,"square_2",7,2,3
"SquaredExponential(0.4158311858418358, 2, 1)","Linear(0.36418161460436493, 3, 1)",17,3.00000218685113,3.4634424325228,42.117430893348,0.0017320494593559,0.61603157908208,"square_2",7,2,3
"Periodic(0.9274097101362536, 0.011514761227089245, 2, 1)","SquaredExponential(0.2860247757163864, 3, 1)",18,3.00000108858704,2.65559178791864,12.990828097706,0.00173235465202545,1.34976904202467,"square_2",7,2,3
"SquaredExponential(0.5130406737085299, 2, 1)","Periodic(0.23549793680974784, 0.9083084697068504, 1, 1)",19,3.00000826252861,2.39463570979956,9.80444715753849,0.00231629762746875,1.17367790077171,"square_2",7,2,3
"SquaredExponential(0.21357241055030565, 2, 1)","Periodic(0.7169591736710196, 0.710120363963077, 1, 1)",20,2.99999991055967,1.35020307866642,20.5319095814356,0.00173205615645045,0.47143066627532,"square_2",7,2,3
"Linear(0.019993865553290694, 2, 1)","Periodic(0.6112934946502184, 0.916320691232966, 1, 1)",1,2.38499686427097,1.57717196844281,10.4386924228781,0.360110393728236,0.43308055614444,"square_2",8,1,3
"Linear(0.30582801785403935, 2, 1)","Periodic(0.25337137468847354, 0.9597584483117558, 1, 1)",2,2.16879647998262,2.01509684597797,-14.7940382057669,0.494163951840023,1.07949606354904,"square_2",8,1,3
"Periodic(0.9022879855029835, 0.9492967191888886, 1, 1)","SquaredExponential(0.5583348106593568, 3, 1)",3,0.960524731368292,3.03797489764056,19.1581869200743,0.261495795926804,0.792403247663528,"square_2",8,1,3
"Periodic(0.7655804003838493, 0.8083616349453444, 1, 1)","Periodic(0.5345115981242804, 0.9770334444818347, 1, 1)",4,1.00876893367399,2.12181386413867,-3.65866404390522,0.163980830387969,0.818345416859243,"square_2",8,1,3
"Periodic(0.4592320594520931, 0.9878032058719095, 1, 1)","Periodic(0.35209166853804325, 0.8380233865435585, 1, 1)",5,1.09922132092153,1.3264178343127,10.0276907058448,0.624419313657916,0.693988147852053,"square_2",8,1,3
"SquaredExponential(0.9253887181731845, 2, 1)","SquaredExponential(0.010587011682265376, 1, 1)",6,2.51286521773872,2.4791114887065,-10.9552342579209,0.553430103189958,0.459284362187231,"square_2",8,1,3
"Periodic(0.9151986321151084, 0.9183273192136889, 1, 1)","Periodic(0.8562184263215978, 0.11560403251699923, 1, 1)",7,0.976413375426568,2.46208540029642,-3.84955429840954,0.261380039205902,0.478648953395523,"square_2",8,1,3
"SquaredExponential(0.04088753442457922, 1, 1)","Periodic(0.5898715544649662, 0.9263894284284151, 1, 1)",8,1.50217322394138,1.72486214661584,-9.53143890674477,0.339246341674614,0.51404555092568,"square_2",8,1,3
"Periodic(0.5692136905931251, 0.8233886065540212, 1, 1)","SquaredExponential(0.024951731597057297, 1, 1)",9,1.04540466146439,2.93378040230712,-8.76163610733586,0.387631331902294,0.429945820365336,"square_2",8,1,3
"Periodic(0.7924395225029269, 0.8148086706727722, 1, 1)","Linear(0.38400078493403644, 3, 1)",10,1.00826470497504,3.27580720021223,-1.89514575122098,0.168307068025787,0.468938188375596,"square_2",8,1,3
"Periodic(0.8185407795787998, 0.934356200779415, 1, 1)","Periodic(0.6388105007339167, 0.9093767425320065, 1, 1)",11,0.979065423445249,1.54039041445148,45.4443853184913,0.29675415351694,0.402989316369713,"square_2",8,1,3
"SquaredExponential(0.007430239458562174, 1, 1)","SquaredExponential(0.02530918220892839, 1, 1)",12,1.48977380509853,3.07273768130482,-13.0664510097056,0.902477306397092,0.577352825125708,"square_2",8,1,3
"Periodic(0.8311457639335054, 0.8020607673901977, 1, 1)","SquaredExponential(0.7017270200769404, 3, 1)",13,1.00631647390372,3.13123551260632,-7.38595036992596,0.131809970174418,0.458372185768159,"square_2",8,1,3
"Periodic(0.2408794559999288, 0.6330935718652431, 2, 1)","SquaredExponential(0.63571680954805, 3, 1)",14,2.66588622013773,3.0402991057636,-18.4562944932672,0.574016918872216,0.801603968583454,"square_2",8,1,3
"Periodic(0.6326359881858831, 0.803903543240968, 1, 1)","Periodic(0.7176607808503042, 0.882495797571894, 1, 1)",15,1.02695748115834,1.40992526703575,0.532360736564446,0.278344801706641,0.316692832052904,"square_2",8,1,3
"Periodic(0.9044580895407877, 0.9079668453915266, 1, 1)","SquaredExponential(0.32815236715974583, 3, 1)",16,0.982520862379284,2.99319762554464,-6.09187794422524,0.243419632152715,0.632894694037012,"square_2",8,1,3
"Periodic(0.8706983743474117, 0.7322864476684984, 1, 1)","SquaredExponential(0.013304736536370354, 1, 1)",17,1.01190088301003,2.46454066442293,-4.89488106586798,0.08719987737369,0.365922865277176,"square_2",8,1,3
"Periodic(0.8060974204423089, 0.8559878045521265, 1, 1)","Periodic(0.6159948393540193, 0.9803702537146142, 1, 1)",18,1.01083959053756,1.70117378770224,-1.9138774364604,0.267258503566911,0.448758506479792,"square_2",8,1,3
"Periodic(0.8562528653843583, 0.23720759571089162, 2, 1)","Periodic(0.704802787899727, 0.8863456902811548, 1, 1)",19,2.94857383299438,1.55851100639678,-12.4929481284287,0.418491995309956,0.402324151971208,"square_2",8,1,3
"Periodic(0.5927137715802833, 0.9412578424084993, 1, 1)","Periodic(0.3516641406556266, 0.9801868111013123, 1, 1)",20,1.12710407574831,1.95997483904881,17.866392791664,0.628369000444272,0.804761206042712,"square_2",8,1,3
"Periodic(0.8792999440459951, 0.7325323838194479, 1, 1)","Periodic(0.44590729097214715, 0.9963543986757726, 1, 1)",1,2.06152826150364,1.92076759709725,5.5865623095691,0.004578574758066,0.485226674961925,"square_2",9,1.15042755158785e-16,3
"Periodic(0.8528536197576941, 0.7441319675352202, 1, 1)","Periodic(0.48741561373430997, 0.9764960405109708, 1, 1)",2,1.89959449264137,1.76372060851441,4.88655944701236,0.0066961603520904,0.407296031523884,"square_2",9,1.15042755158785e-16,3
"Periodic(0.781370867659244, 0.8136688140421076, 1, 1)","SquaredExponential(0.02744325246661144, 1, 1)",3,1.17992424776817,2.60799178988918,-3.94703656887956,0.0482418916551287,0.46212530476084,"square_2",9,1.15042755158785e-16,3
"Periodic(0.8195601286915369, 0.7426952197857895, 1, 1)","SquaredExponential(0.018802935131721616, 1, 1)",4,1.91903993048929,2.61445955181891,14.8912691554702,0.00594705783124575,0.35213412834999,"square_2",9,1.15042755158785e-16,3
"Periodic(0.8806150723190262, 0.8988089134796369, 1, 1)","Periodic(0.9274714895753775, 0.05502320438686428, 1, 1)",5,0.792435563605298,2.47064476625556,-2.72225792343848,0.0719068307127575,0.425084500478013,"square_2",9,1.15042755158785e-16,3
"Periodic(0.7197966919288056, 0.7341671099895606, 1, 1)","SquaredExponential(0.017954242694096616, 1, 1)",6,2.03790091159133,2.77702914509123,2.00273815665931,0.0083941706727018,0.286531062050261,"square_2",9,1.15042755158785e-16,3
"Periodic(0.6553156807271461, 0.7357491091055244, 1, 1)","Periodic(0.7139988052703199, 0.9336728255357909, 1, 1)",7,2.01386111319902,1.37975530582039,-7.28943912788951,0.0625120907048555,0.331603183092101,"square_2",9,1.15042755158785e-16,3
"Periodic(0.9291781477663275, 0.740920867459464, 1, 1)","Linear(0.41495622862092346, 3, 1)",8,1.94321326848887,3.13395188187413,1.6700530497559,0.0040500859037037,0.366529161145344,"square_2",9,1.15042755158785e-16,3
"Periodic(0.8328491819143297, 0.8769155214967743, 1, 1)","SquaredExponential(0.030032363206400625, 1, 1)",9,0.853077109539152,2.57443330029108,-0.629740098210811,0.0409795410306164,0.390704430412517,"square_2",9,1.15042755158785e-16,3
"Periodic(0.9428886598067439, 0.9958584952984111, 1, 1)","SquaredExponential(0.3695725515613858, 3, 1)",10,0.735607905025288,2.99690935278868,-2.87957629176035,0.143174673120734,0.69844349486489,"square_2",9,1.15042755158785e-16,3
"Periodic(0.854815275234784, 0.7964523832757935, 1, 1)","SquaredExponential(0.012869261217550153, 1, 1)",11,1.31845328191326,2.54859870693331,-2.82224580489693,0.0288321864154391,0.710744449617095,"square_2",9,1.15042755158785e-16,3
"Periodic(0.9704024626474468, 0.7174621214804702, 1, 1)","Linear(0.284117152799244, 3, 1)",12,2.28919551304493,3.30237934506764,11.6514714714242,0.0136862768538705,0.683020877331352,"square_2",9,1.15042755158785e-16,3
"Periodic(0.7483372897253139, 0.9784908917969148, 1, 1)","Periodic(0.33280809027527114, 0.19190421335111235, 1, 1)",13,0.719036742989745,2.01716950624847,10.6917737665503,0.192374460642158,0.808582605743942,"square_2",9,1.15042755158785e-16,3
"Periodic(0.994378030368075, 0.7490279625512986, 1, 1)","SquaredExponential(0.011028357173692866, 1, 1)",14,1.83435385699426,2.6861097126235,-0.519455600089797,0.0288263533372362,0.544667873650585,"square_2",9,1.15042755158785e-16,3
"Periodic(0.6973714903397582, 0.727391025891881, 1, 1)","Periodic(0.9519826627308203, 0.9322321178212334, 1, 1)",15,2.13657057983434,1.38838758459965,23.7674510908452,0.0124369550762771,0.462233120198116,"square_2",9,1.15042755158785e-16,3
"SquaredExponential(0.005530050722594888, 1, 1)","Periodic(0.14496714871383026, 0.1107342258239374, 1, 1)",16,0.957273764970128,2.88492633744259,-1.76515043250779,0.560624332836954,0.538878421417348,"square_2",9,1.15042755158785e-16,3
"Periodic(0.9618496625723698, 0.7236938414177497, 1, 1)","Periodic(0.2393086222872279, 0.9165150726964397, 1, 1)",17,2.1927990308275,1.15438657211833,13.4110080705824,0.00972936084369435,0.591122437221419,"square_2",9,1.15042755158785e-16,3
"Periodic(0.9643455719782266, 0.9875110944215388, 1, 1)","SquaredExponential(0.013397107480577937, 1, 1)",18,0.733080350247014,2.77887170292476,45.0739476105785,0.132424638341053,0.401334626819996,"square_2",9,1.15042755158785e-16,3
"Periodic(0.7733360614186205, 0.7375873549614185, 1, 1)","Periodic(0.3874812576126073, 0.9333123198387966, 1, 1)",19,1.98953095518061,1.3487474598476,24.2208347184564,0.00247768329800685,0.378442718135595,"square_2",9,1.15042755158785e-16,3
"Periodic(0.5097105661872177, 0.9302624361880376, 1, 1)","SquaredExponential(0.4388371043348729, 3, 1)",20,0.738616326275015,3.02704873823044,-9.04177217890592,0.246363738739723,0.51053195960109,"square_2",9,1.15042755158785e-16,3
"Periodic(0.643974878593372, 0.9560027558804076, 1, 1)","SquaredExponential(0.016583885061430208, 1, 1)",1,0.805470700716787,2.99002178264576,-8.33008041170752,0.231563260653535,0.379440401260578,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.6057922341842272, 0.9763995547649745, 1, 1)","SquaredExponential(0.012403849891163478, 1, 1)",2,0.659642742424673,2.68154537794505,-10.3474438172366,0.0706369575135584,0.72304933316752,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.884075415336669, 0.9353506046307271, 1, 1)","SquaredExponential(0.07988184652448804, 3, 1)",3,0.979832486476717,2.98883025427715,-14.5062488283689,0.252415666723422,0.290474178822278,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.00878115377999469, 1, 1)","SquaredExponential(0.27791645949233756, 3, 1)",4,-0.0367806099283888,2.99031754001885,-14.0793564411912,0.67937893201358,0.455754474559694,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.010745051322996522, 1, 1)","SquaredExponential(0.008753804155661252, 1, 1)",5,-0.200266365322208,2.74581587336554,-9.98936007677116,0.448695164978738,0.678715545251781,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.4811668140255635, 0.9558307325858425, 1, 1)","SquaredExponential(0.013615644498702343, 1, 1)",6,0.896676204820021,2.63896805546933,15.2352884823989,0.0124383510502592,0.751488995366724,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.6167551806078082, 0.9872355200180853, 1, 1)","SquaredExponential(0.05323372947619062, 1, 1)",7,0.54768121844901,2.79923384655056,-11.4187244529095,0.124889012712652,0.502039295735645,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.0277186823073409, 1, 1)","SquaredExponential(0.6192614419700553, 3, 1)",8,-0.452504853994122,3.04539063135593,-14.6738668017229,0.479738392145127,0.475730801796545,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.9992918826691384, 0.9236703953987335, 1, 1)","Periodic(0.35996313906343913, 0.015184231021203235, 1, 1)",9,1.10707956375386,2.76957505432031,-13.2787996284454,0.549874774079909,0.573369365550239,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.032377193448279586, 1, 1)","SquaredExponential(0.9194456065763648, 3, 1)",10,-0.516670452179399,3.07096536299886,-15.375498247921,0.427926895110203,0.338575014284938,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.01366748799458761, 1, 1)","SquaredExponential(0.023211481794028627, 1, 1)",11,-0.228377298904451,2.71693827883047,-10.1772492445019,0.63915369249018,0.425493853424883,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.004347391081680228, 1, 1)","SquaredExponential(0.5087881729886891, 3, 1)",12,-0.161623735013145,3.02622396676487,-11.6843619866905,0.752861618813845,0.377958861950427,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.9911137797770966, 0.9785929893819532, 1, 1)","SquaredExponential(0.043358563202111615, 1, 1)",13,0.603582039287981,2.76464772734342,-12.8783073851558,0.273391083825261,0.634063979432862,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.2136593977676728, 0.1507165260212085, 1, 1)","Periodic(0.8913481526405608, 0.11439709488392676, 1, 1)",14,1.17206172999919,2.56134852472794,42.0493293497257,0.67956983347468,0.436913208885838,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.423906604626975, 0.9891143016391102, 1, 1)","Periodic(0.07642778290477613, 0.03546141848253648, 1, 1)",15,0.547483102307854,2.80958780128409,-6.22422443404555,0.0933183199222857,0.594968871071356,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.37002560344627333, 0.03624427720804231, 1, 1)","SquaredExponential(0.019740826870720943, 1, 1)",16,-0.124513867663915,3.17284263550075,19.1923284256535,0.396896447231391,0.25002750591316,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.5294194375361347, 0.11626783869533545, 1, 1)","SquaredExponential(0.019539267996814526, 1, 1)",17,-0.24710879055774,2.66934549389164,-5.14015865982187,0.23219868378088,0.559325976030603,"square_2",10,-2.18024152228762e-16,2
"SquaredExponential(0.008237151540626967, 1, 1)","SquaredExponential(0.01957450055715477, 1, 1)",18,-0.313963480552312,2.65106936938276,-9.52622248974784,0.50015513446848,0.581532113244712,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.6885213290058347, 0.9624734129220872, 1, 1)","Linear(0.39529653850151575, 3, 1)",19,0.762351886281808,3.14548445912347,-13.4564730142562,0.133453806055453,0.418371029474285,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.8985765728362144, 0.9204033859363132, 1, 1)","SquaredExponential(0.020721871072622234, 1, 1)",20,1.12090719105758,3.03928001803627,-10.2512054510319,0.328454638290895,0.298467444674808,"square_2",10,-2.18024152228762e-16,2
"Periodic(0.28471570958387094, 0.11092404181485442, 1, 1)","Periodic(0.23060553967659883, 0.1133598468418118, 1, 1)",1,0.374828175270327,1.05665885687253,-3.60345745728475,0.480578073593351,0.576210831925008,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.7114501524843124, 0.09588756434521685, 1, 1)","SquaredExponential(0.08900998121224968, 3, 1)",2,0.749225397637107,2.94487930540445,-13.4188660819269,0.1525723972751,0.598408765450392,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.43749307410436356, 0.116322007029711, 1, 1)","SquaredExponential(0.03394465194485646, 1, 1)",3,0.648916250462556,1.94422291471899,-14.0032902192206,0.110984608477342,0.930901185515145,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.010407283413963048, 1, 1)","Periodic(0.5542695028403924, 0.098099392029166, 1, 1)",4,0.43768398074105,0.861960554067643,-10.5953017291539,0.652963912508465,0.368434994873449,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.49060009455478387, 0.11292395541088918, 1, 1)","SquaredExponential(0.38338531668099296, 3, 1)",5,0.189150008380442,2.8559930653799,-16.42637220314,0.575965078870022,0.420351647421958,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.020631747024045917, 0.010540801080613171, 1, 1)","SquaredExponential(0.6343188018473114, 3, 1)",6,0.405665476107968,2.56110557371915,-15.9096836459262,0.461153862867744,0.532741537792397,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.0063192771441082035, 1, 1)","Periodic(0.6221815721748404, 0.5820042048216504, 3, 1)",7,1.48162720860214,2.91934121636704,13.960327581598,0.456398792003598,0.606190315738698,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.13829688768983145, 0.10274886632846433, 1, 1)","Periodic(0.9332300377482943, 0.16012409279473425, 3, 1)",8,-0.0915862575385404,2.96305336276345,-17.043907161858,0.388231022919414,0.451290849502775,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.9797471929749881, 0.017264132321631834, 1, 1)","SquaredExponential(0.02097414856746887, 1, 1)",9,0.685389765346433,1.61275513276473,-7.70399861015805,0.146706324770788,0.510225754811975,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.016731776196102686, 1, 1)","Periodic(0.593026974254455, 0.0016181641523573553, 1, 1)",10,0.142684327061014,1.59597422798443,-12.5065668885451,0.669003938444652,0.419109051965787,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.45158858465562157, 0.025706925337421277, 1, 1)","SquaredExponential(0.015125737736070857, 1, 1)",11,0.649068949329044,1.20393077609234,-3.8972965817148,0.07367776703687,0.414317400471537,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.908910206023753, 0.11615413228471407, 1, 1)","Periodic(0.3499188395272923, 0.00012964227066115174, 1, 1)",12,0.452920204967224,1.45196934087681,-9.74084058534525,0.314598108288987,0.457630499752285,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.010038921412316656, 1, 1)","SquaredExponential(0.013878095229559177, 1, 1)",13,0.427061155085898,1.43967920780931,-12.4427083617317,0.716405565482749,0.552900709856,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.3676978090879395, 0.11540347831321626, 1, 1)","SquaredExponential(0.010870965833126035, 1, 1)",14,0.593964796009802,0.788484083617217,26.310109989064,0.277067598805121,0.413988857962559,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.015086392324443044, 1, 1)","SquaredExponential(0.03417676570439959, 1, 1)",15,0.394465352397051,1.53130449864788,-10.2864971860676,0.477071501681619,0.374669000550141,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.3249104631561998, 0.017257840773747295, 1, 1)","SquaredExponential(0.03410524089475857, 1, 1)",16,0.918694380891317,1.5795099588595,-13.3824060312528,0.328793420611914,0.467072439312771,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.7137137477122343, 0.923907796590749, 1, 1)","SquaredExponential(0.028299907386142062, 1, 1)",17,2.15312654086712,1.69863995863781,-18.5354363515087,0.370749838107639,0.652265267681865,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.8737973796387709, 0.9982967678624411, 1, 1)","Linear(0.3990959384400331, 3, 1)",18,1.47900718054322,2.13110354780811,-15.9311031765511,0.188147597697745,0.524891840070891,"square_2",11,-5.51091059616309e-16,1
"Periodic(0.5880425377498459, 0.05364522141939513, 1, 1)","SquaredExponential(0.04071825131619091, 1, 1)",19,-0.351870163363708,1.60407545963083,-17.1881018448962,0.652168261025525,0.489759302628659,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.04014433434644122, 1, 1)","SquaredExponential(0.611469994642559, 3, 1)",20,-0.208270673819957,2.64387560210275,-18.6029108803567,0.317526422843389,0.460192843458694,"square_2",11,-5.51091059616309e-16,1
"SquaredExponential(0.010194523239623903, 1, 1)","SquaredExponential(0.0102600937294408, 1, 1)",1,0.179466715278202,0.458120926706428,-9.27205796237986,0.477938051574319,0.522497142555559,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.02215119711485589, 1, 1)","Periodic(0.384094628760472, 0.05112576973422218, 1, 1)",2,0.502964255872846,0.316915145761195,-10.5064965163267,0.351454329259128,0.45105078980613,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.8279638243457728, 0.09694765034652811, 1, 1)","SquaredExponential(0.012540656060533792, 1, 1)",3,0.476564343927452,0.339880301610189,-8.82815275547538,0.238072474807409,0.520508839889659,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.010270605632745903, 1, 1)","SquaredExponential(0.02740366465105203, 1, 1)",4,0.226790861550329,0.311846414637003,-10.6003196088051,0.511130718345371,0.356507126151843,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.457277614501467, 0.10026502626066204, 1, 1)","SquaredExponential(0.04992742854224637, 1, 1)",5,0.309661072807558,0.409208587709624,-14.1203870101618,0.502860130027632,0.420018787736264,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.1954874954188021, 0.03586641530643217, 1, 1)","SquaredExponential(0.018032604978436426, 1, 1)",6,-0.347565111609605,0.46270840380322,2.52119320586981,0.550858784881426,0.555063472734749,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.038679848963995137, 1, 1)","Periodic(0.33479053524130487, 0.09869253932231672, 1, 1)",7,0.114159695516466,0.493505254567491,-13.9689308245987,0.529633912102442,0.646035155746642,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.01634098067038815, 1, 1)","Periodic(0.5757554691269404, 0.09696051789552422, 1, 1)",8,0.378362581291314,0.285565641894558,-10.3266975339836,0.401354711392453,0.309801622054514,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.04383978946579558, 1, 1)","SquaredExponential(0.10569698719399433, 1, 1)",9,0.200930795131055,1.65021274393113,-22.5105706390068,0.371233952770944,0.777864141012422,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.8618842890082059, 0.054679160797147824, 1, 1)","Periodic(0.7626012292837407, 0.11348525033031813, 1, 1)",10,0.0774128402892939,0.521613790853455,-10.9774853691167,0.300571626478417,0.520276914582612,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.011702293061945243, 1, 1)","Periodic(0.7642405885802714, 0.05444808587667251, 1, 1)",11,0.290446129839071,0.298165813101643,-9.69204642722205,0.51194214071004,0.359381376008562,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.5974509772161976, 0.09764038949451655, 1, 1)","SquaredExponential(0.027090606990353174, 1, 1)",12,0.117564215627465,0.421943403952354,-9.24842083310994,0.286035061607463,0.421251201246676,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.011576819135418304, 1, 1)","SquaredExponential(0.010656858072040566, 1, 1)",13,0.211986735897286,0.440525752006434,-9.04533231207542,0.463267214761678,0.481709260667563,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.032087676021123474, 1, 1)","SquaredExponential(0.0076467857346162495, 1, 1)",14,0.284892598192203,0.892571409701639,-11.2268082018532,0.453528242168004,0.49018902926987,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.3475051280538205, 0.1112295378717867, 1, 1)","SquaredExponential(0.012058870380701144, 1, 1)",15,0.342613688655983,0.415501000995502,-11.8251713202984,0.567075852140593,0.589937993359058,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.7844170627140872, 0.11383554360648102, 1, 1)","Periodic(0.31880564777896414, 0.026825532955938747, 1, 1)",16,0.0751493333041,0.425022232066639,-8.57461598166013,0.299897494997912,0.41574336993169,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"Periodic(0.08718183866955621, 0.10822459784772462, 1, 1)","Periodic(0.977673460017193, 0.1149983382753402, 1, 1)",17,0.4235424331518,0.277094526634144,-10.8191000347618,0.667595628975825,0.141577148495199,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.011708331696800472, 1, 1)","SquaredExponential(0.024113430104676748, 1, 1)",18,0.342590518222203,0.348905452114433,-10.751463473048,0.554100177214874,0.409423413375219,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
"SquaredExponential(0.019016609803611133, 1, 1)","SquaredExponential(0.04028540902387219, 1, 1)",19,0.446153086508825,0.618034833855274,-14.1960371407949,0.532017730527609,0.578879917976491,"square_2",12,-5.51091059616309e-16,-6.86542647133177e-17
