"fn_x","fn_y","particle","pred_x","pred_y","score","sd_x","sd_y","seq_id","tpt","true_x","true_y"
"Linear(0.49939672028474064, 1, 1)","Periodic(0.45424437545325974, 0.42114699905459835, 2, 1)",10,9.00897867679472,-7.4020637441663e-07,73.2341024728963,0.00959573360271575,0.0019902688405417,"alternating_diff_2",9,9,0
"Linear(0.49970837375317145, 1, 1)","Plus(Constant(0.9334615614622058, 1), Periodic(0.5385638173936661, 0.4209250195010975, 2, 1), 3)",11,9.00433725043649,-3.28408361838228e-07,71.6492091129436,0.00953277836192935,0.0023953105901046,"alternating_diff_2",9,9,0
"Linear(0.4995204574303024, 1, 1)","Plus(Linear(0.089236460737416, 3, 1), Periodic(0.5508636634605534, 0.42108584378523, 2, 1), 3)",12,9.00713486075355,-7.04985555444182e-05,90.2460148770357,0.0095320250695155,0.0013490145297299,"alternating_diff_2",9,9,0
"Linear(0.4998067800753323, 2, 1)","Periodic(0.7801106692052828, 0.42097887628521297, 2, 1)",13,9.00287348921233,4.08286553010839e-07,76.5389462853571,0.0097043400027093,0.0014683852622255,"alternating_diff_2",9,9,0
"Linear(0.5006464686508095, 1, 1)","Periodic(0.1617580397475291, 0.42101542484695503, 2, 1)",14,8.99041647390597,-1.20427571781434e-06,124.234745809524,0.0095327451367918,0.0017108267964921,"alternating_diff_2",9,9,0
"Linear(0.4992178766172017, 1, 1)","Times(Periodic(0.4185738144600422, 0.5798488873081582, 3, 1), Times(Periodic(0.2530009754470574, 0.4211150184326134, 2, 1), Constant(0.811176985237186, 1), 3), 5)",15,9.01164591310001,-0.000165328309442714,75.1682628906339,0.00954666975564245,0.0018067190544605,"alternating_diff_2",9,9,0
"Linear(0.5000465780427749, 1, 1)","Periodic(0.8495110938998982, 0.42099306737170367, 1, 1)",16,8.99930983826647,5.3924634357827e-07,93.6616725609435,0.00953236240186815,0.001380587438352,"alternating_diff_2",9,9,0
"Linear(0.5004313748249015, 2, 1)","Periodic(0.3820662401437412, 0.42100287300259864, 2, 1)",17,8.99360184253502,-4.39470269952835e-07,84.3994623791553,0.00991314083562255,0.0015598372186728,"alternating_diff_2",9,9,0
"Plus(Linear(0.31029391541011625, 2, 1), Linear(0.8669047848652289, 1, 1), 3)","Periodic(0.5511683667865921, 0.03238826707700104, 2, 1)",18,8.99997031411063,-1.16138494377083e-07,78.6362671899946,0.0120520886614046,0.0015510650675323,"alternating_diff_2",9,9,0
"Times(Linear(0.5002023270293627, 1, 1), Constant(0.9328784110986704, 1), 3)","Periodic(0.24034054210386324, 0.4210209777691053, 2, 1)",19,8.99699803252291,-6.49758691295688e-07,90.1562083930399,0.0095324608638876,0.0015112481739191,"alternating_diff_2",9,9,0
"Linear(0.4997225887940909, 2, 1)","Periodic(0.4446625956174801, 0.4211127715196105, 1, 1)",20,9.00412574643709,-3.52642629763977e-07,86.8395384605795,0.0095322641942397,0.0015874496492819,"alternating_diff_2",9,9,0
"Linear(0.4997986996607683, 2, 1)","Times(Periodic(0.6273934189376174, 0.420997791529248, 1, 1), Constant(0.621496298846874, 1), 3)",1,10.0035425658055,-0.00104362390171531,79.8573547764607,0.0109429283869584,0.0013765217748735,"alternating_diff_2",10,10,0
"Linear(0.5000445310902987, 2, 1)","Periodic(0.2743476244331873, 0.42101612967009083, 1, 1)",2,9.99921758078589,-0.000404789026600794,119.037147981008,0.00950358592812955,0.0015267105066227,"alternating_diff_2",10,10,0
"Linear(0.5004029824790084, 1, 1)","Plus(Constant(0.8940582356432036, 1), Periodic(0.7925273357989053, 0.4211312913451879, 2, 1), 3)",3,9.9929225076348,0.00147264647341583,80.285638459221,0.00988040911587075,0.0014915891227397,"alternating_diff_2",10,10,0
"Linear(0.5005108040783298, 1, 1)","Periodic(0.5688512431086514, 0.4210644710038016, 2, 1)",4,9.99103144338988,0.000231419587294113,99.3961546831507,0.0095042491843371,0.0012402624300682,"alternating_diff_2",10,10,0
"Linear(0.5006021768691616, 1, 1)","Periodic(0.7859063096145426, 0.42105873273746375, 2, 1)",5,9.98942983418975,0.000126369121034919,87.2623413612682,0.0095536308838069,0.0012568186554705,"alternating_diff_2",10,10,0
"Linear(0.5001414624307066, 2, 1)","Periodic(0.5005011072345119, 0.421063086691672, 2, 1)",6,9.9975139916417,0.00019718334495078,107.765708095477,0.0095036090639631,0.0012564373338098,"alternating_diff_2",10,10,0
"Linear(0.5001457532408142, 1, 1)","Periodic(0.5685272560315537, 0.42111103820279816, 1, 1)",7,9.99743860171794,0.00104984026029875,103.887487458271,0.0095036101467674,0.0017421540468859,"alternating_diff_2",10,10,0
"Linear(0.5001463727761275, 1, 1)","Periodic(0.5551841512939799, 0.4210559452721722, 1, 1)",8,9.99742771658011,6.41479023917313e-05,134.059557166467,0.0095036103142999,0.0012260438149919,"alternating_diff_2",10,10,0
"Linear(0.500195771850958, 1, 1)","Periodic(0.19673382845930648, 0.4210488600607116, 1, 1)",9,9.99655990765818,-3.43923202290597e-05,100.552565314312,0.0095036525772577,0.0012321232100927,"alternating_diff_2",10,10,0
"Linear(0.4999075145641234, 1, 1)","Periodic(0.6223684202636174, 0.42097753121273374, 2, 1)",10,10.0016272992249,-0.00138808816847402,91.6922949482373,0.0095035575318724,0.002052024504382,"alternating_diff_2",10,10,0
"Linear(0.5005145757186077, 1, 1)","Periodic(0.2410620312175636, 0.4210364575953921, 2, 1)",11,9.99096531599042,-0.000182747671969574,115.734803433865,0.0095037037306233,0.001320034069552,"alternating_diff_2",10,10,0
"Linear(0.5000821948145457, 2, 1)","Periodic(0.3631333806767055, 0.4211501909114555, 1, 1)",12,9.99855552082828,0.00082462509160397,88.7473458737293,0.00951325848026425,0.0019452831195245,"alternating_diff_2",10,10,0
"Linear(0.5003260452809352, 1, 1)","Periodic(0.3022997669068217, 0.14035115607867854, 2, 1)",13,9.99427253773048,-3.7428339145329e-05,105.766253169564,0.00950366127597545,0.0012266071463201,"alternating_diff_2",10,10,0
"Linear(0.4993562410620136, 1, 1)","Periodic(0.59607594153739, 0.42081499393469235, 2, 1)",14,10.0113418343432,-0.00151547367151639,87.5124380833873,0.00950684826274565,0.0020818507557654,"alternating_diff_2",10,10,0
"Linear(0.5007137589516721, 2, 1)","Periodic(0.5923753810857644, 0.4210532946093126, 1, 1)",15,9.98747512022067,1.23230986530665e-05,101.826614798631,0.0095037649211797,0.0012248104531521,"alternating_diff_2",10,10,0
"Linear(0.4998153964955824, 2, 1)","Periodic(0.5774844030156701, 0.4211558376088573, 1, 1)",16,10.0032484554666,0.00141479010492063,116.172781688743,0.0095035271745768,0.0016970718498757,"alternating_diff_2",10,10,0
"Linear(0.4998213472716615, 2, 1)","Periodic(0.3496741277307416, 0.4209949105902225, 2, 1)",17,10.003143707735,-0.000683806672792775,91.7801395747911,0.0095392042099338,0.001649808455055,"alternating_diff_2",10,10,0
"Linear(0.500423072314539, 1, 1)","Periodic(0.520362364672949, 0.4210454426139719, 2, 1)",18,9.99257003321804,-0.000140096651508381,84.6891171598662,0.0095287206943822,0.0017879239978673,"alternating_diff_2",10,10,0
"Linear(0.5005755734346858, 2, 1)","Plus(Periodic(0.3506734476397625, 0.08421062556561963, 2, 1), Linear(0.26899585488582767, 3, 1), 3)",19,9.9898960559262,3.97456127378959e-05,100.462934271259,0.00950372657742885,0.001226224243863,"alternating_diff_2",10,10,0
"Linear(0.49985834917412414, 2, 1)","Periodic(0.1635451712615286, 0.421066075828599, 2, 1)",20,10.0024925728345,8.11670292351074e-05,94.9308336003742,0.0106219053393192,0.0013252076040048,"alternating_diff_2",10,10,0
"Plus(Linear(0.2280296481710669, 1, 1), Linear(0.7658740218769104, 1, 1), 3)","Periodic(0.4450502186512246, 0.4210577474812456, 2, 1)",1,10.9999881386909,-1.99999868612813,111.056214368788,0.0115050632084453,0.0012291486325069,"alternating_diff_2",11,11,-2
"Plus(Constant(0.13754663818396662, 1), Linear(0.6114081540617453, 2, 1), 3)","Periodic(0.30770751586541634, 0.4209621261920772, 2, 1)",2,10.9999669285418,-2.00006436725559,89.8531493091744,0.0115338082688474,0.0019635054406795,"alternating_diff_2",11,11,-2
"Plus(Linear(0.5055293357140307, 1, 1), Linear(0.4417171787023923, 2, 1), 3)","Periodic(0.5678318369409658, 0.42094668407611324, 2, 1)",3,11.0000863927771,-2.00027098696972,97.1068098366933,0.0115047899913313,0.0017221045982102,"alternating_diff_2",11,11,-2
"Linear(0.5005656308317633, 2, 1)","Periodic(0.5001046777124564, 0.4211628163586956, 2, 1)",4,10.9884626657102,-1.99975839136297,110.817054758599,0.00950340795359435,0.0018061978720467,"alternating_diff_2",11,11,-2
"Linear(0.4999554267212769, 1, 1)","Periodic(0.49090689552393224, 0.42110877090114646, 2, 1)",5,11.0009101377204,-1.99986102971613,118.304197952193,0.0095035837713645,0.0015040504771179,"alternating_diff_2",11,11,-2
"Linear(0.4999302345683347, 2, 1)","Plus(SquaredExponential(0.5719801962999082, 3, 1), Periodic(0.20312285099755287, 0.42103974989164783, 2, 1), 3)",6,11.0014249410486,-2.0000178730951,114.967529767085,0.00950359113910375,0.0013219131293189,"alternating_diff_2",11,11,-2
"Linear(0.49946978771432515, 2, 1)","Periodic(0.465740287366291, 0.4210559483439546, 2, 1)",7,11.0108469646905,-1.9999988803394,100.891978676646,0.00953709378285235,0.0012391280361434,"alternating_diff_2",11,11,-2
"Linear(0.500135187845686, 1, 1)","Periodic(0.1763761502533454, 0.42100336795626764, 1, 1)",8,10.9972388078296,-2.00000904084878,113.621747571619,0.00950353154027045,0.001844212077247,"alternating_diff_2",11,11,-2
"Linear(0.49979172740300937, 1, 1)","Periodic(0.41461044761851473, 0.03827746292916472, 1, 1)",9,11.0042566378313,-1.99999823320379,104.388589810647,0.00950366072310015,0.0015219165087044,"alternating_diff_2",11,11,-2
"Linear(0.5001235517991445, 1, 1)","Periodic(0.04264049223493312, 0.4210605691773311, 2, 1)",10,10.9974763422985,-1.99999933545706,125.325018251398,0.00951615606226825,0.0013572095307924,"alternating_diff_2",11,11,-2
"Linear(0.4995778565612742, 1, 1)","Periodic(0.37366737427550767, 0.4208655499829472, 1, 1)",11,11.0086334029739,-2.00002361176784,106.657590077315,0.0095037338060615,0.0021990680346053,"alternating_diff_2",11,11,-2
"Linear(0.4999745404166293, 2, 1)","Periodic(0.5259138388249076, 0.4210475878374776, 2, 1)",12,11.0005195950439,-1.99999914619994,106.632393359239,0.009515243111627,0.0012282931417789,"alternating_diff_2",11,11,-2
"Plus(Linear(0.24948217370757914, 2, 1), Plus(Linear(0.6956206821994043, 1, 1), Constant(0.6649500577124833, 1), 3), 5)","Periodic(0.39525696775137364, 0.42106317375162183, 2, 1)",13,10.9999873342247,-1.99999621116679,92.2874546823751,0.0119392094007911,0.0012464452592698,"alternating_diff_2",11,11,-2
"Linear(0.49989429319805406, 2, 1)","Periodic(0.6087284066176877, 0.4209025846324417, 1, 1)",14,11.0021593581993,-2.00031097591292,138.637365832872,0.0109030156328654,0.0018455946618906,"alternating_diff_2",11,11,-2
"Linear(0.49998077558324405, 2, 1)","Periodic(0.4368225475813834, 0.4209099675385241, 1, 1)",15,11.0003921916307,-2.0001302578938,97.9238366917789,0.00962067220682665,0.0020164326996299,"alternating_diff_2",11,11,-2
"Linear(0.5002380357814262, 2, 1)","Periodic(0.22705479148941932, 0.14034773534976897, 2, 1)",16,10.9951399616186,-1.99998040171751,140.039006324277,0.0095035016965154,0.0014767660896585,"alternating_diff_2",11,11,-2
"Linear(0.49990937836064836, 2, 1)","Periodic(0.13106363582395447, 0.4210692664750201, 2, 1)",17,11.0018511938031,-1.99999815615227,103.323437077339,0.0095038164645469,0.001587900547559,"alternating_diff_2",11,11,-2
"Linear(0.5003548798294961, 2, 1)","Periodic(0.1306934097390598, 0.14035611200344772, 1, 1)",18,10.9927569546181,-1.99999955140401,115.193010378248,0.0095035511089946,0.0019164290255461,"alternating_diff_2",11,11,-2
"Linear(0.49995945903175776, 1, 1)","Periodic(0.11888806518625605, 0.42105528419235894, 2, 1)",19,11.000827690393,-1.9999994731294,115.014436804295,0.0099601624057815,0.0012307514882494,"alternating_diff_2",11,11,-2
"Linear(0.4997143769391514, 2, 1)","Periodic(0.2366818884176297, 0.022160508991060146, 2, 1)",20,11.0058389717726,-1.99996038171468,103.746833975877,0.00953309031707735,0.0018044016085449,"alternating_diff_2",11,11,-2
"Linear(0.4999328777112096, 1, 1)","Periodic(0.7800032309888977, 0.421110502696334, 2, 1)",1,12.0015585388502,-0.00118612741400881,113.50534424402,0.00953386389669275,0.0014046240209142,"alternating_diff_2",12,12,0
"Linear(0.5002569634264747, 1, 1)","Periodic(0.1415509329035075, 0.4210924735438711, 1, 1)",2,11.9940305818214,-0.000115312591411953,125.766739515759,0.0095319353409914,0.0017906624983487,"alternating_diff_2",12,12,0
"Linear(0.49991740412583985, 1, 1)","Plus(Periodic(0.6412514317118249, 0.42111404801595353, 2, 1), Linear(0.7344124527386938, 3, 1), 3)",3,12.0019182773435,-0.0011326577099311,130.665153090594,0.0095352273537937,0.0014292796204446,"alternating_diff_2",12,12,0
"Linear(0.5000466434377469, 2, 1)","Periodic(0.3223978528606242, 0.42108254303957, 1, 1)",4,11.9989145260193,-0.000416948036367604,117.233830280472,0.0095325785873499,0.0014180043589774,"alternating_diff_2",12,12,0
"Linear(0.49956296322665794, 2, 1)","Periodic(0.8900127543200351, 0.4211722405126388, 2, 1)",5,12.0101663685103,-0.00209727456280007,128.074152537452,0.00953250002628575,0.0015185951748708,"alternating_diff_2",12,12,0
"Linear(0.4999084384734905, 1, 1)","Plus(SquaredExponential(0.7173085363150478, 3, 1), Periodic(0.06985994952548721, 0.42106740583980895, 2, 1), 3)",6,12.0021267302207,-3.5516663488e-06,128.440296383028,0.0095321579929493,0.0014719745231786,"alternating_diff_2",12,12,0
"Linear(0.4999789347604118, 2, 1)","Periodic(0.5222007966413376, 0.4210888230385379, 2, 1)",7,12.0004879476555,-0.000671711866392144,131.144806721405,0.00953208545952305,0.0013616833453816,"alternating_diff_2",12,12,0
"Linear(0.499622313602818, 2, 1)","Periodic(0.43436437887725116, 0.4210902158184562, 1, 1)",8,12.0087841956251,-0.000625395979461985,143.161038843045,0.00953244065629225,0.0014068114080321,"alternating_diff_2",12,12,0
"Linear(0.5002112480230914, 2, 1)","Periodic(0.14153164127432477, 0.015594527557185035, 1, 1)",9,11.9950909374618,-4.70174698241621e-05,112.837229230795,0.0115892513869859,0.0012978241873485,"alternating_diff_2",12,12,0
"Linear(0.5005164583481452, 2, 1)","Periodic(0.49997931939356705, 0.42105715422116363, 1, 1)",10,11.9880120014729,-8.69093763991025e-05,135.495638157769,0.00953490072541785,0.001227599894704,"alternating_diff_2",12,12,0
"Linear(0.5002445471023643, 2, 1)","Periodic(0.4054680357934434, 0.42104043049071727, 1, 1)",11,11.9943187596863,0.000212550825189339,128.354972427383,0.00953473915633195,0.0012521877931935,"alternating_diff_2",12,12,0
"Linear(0.4996941606086086, 1, 1)","Periodic(0.4774136012913894, 0.060149188518741355, 2, 1)",12,12.0071114588684,-0.00089964389282926,112.496439352731,0.00982438085793175,0.0015089000758032,"alternating_diff_2",12,12,0
"Plus(Linear(0.7876500052114757, 2, 1), Plus(Plus(Linear(0.9324373634112051, 1, 1), Constant(0.5916675283739612, 1), 3), Linear(0.7531630601330834, 2, 1), 5), 7)","Plus(Constant(0.008445460019072365, 1), Plus(Periodic(0.5592719535970334, 0.4209867282025871, 2, 1), Constant(0.023640206759588785, 1), 3), 5)",13,11.9999866339804,0.00108425408303248,100.199705306034,0.0113148053203271,0.0014948324207357,"alternating_diff_2",12,12,0
"Linear(0.49934837685162514, 2, 1)","Periodic(0.934919626170411, 0.4210404719806893, 1, 1)",14,12.0151672516365,0.000258636533041923,118.927776156421,0.00953271540094345,0.0013006366803798,"alternating_diff_2",12,12,0
"Linear(0.5004205012321024, 1, 1)","Periodic(0.4706316646688464, 0.4210201555867873, 2, 1)",15,11.9902366412075,0.000578088656780551,134.221590703086,0.0095316506342678,0.0013495166585665,"alternating_diff_2",12,12,0
"Linear(0.5001060774492551, 1, 1)","Periodic(0.2528011335982501, 0.012030037080989675, 2, 1)",16,11.9975338225211,-0.000406721151546829,119.543990461177,0.00959453912648575,0.0016651719860356,"alternating_diff_2",12,12,0
"Linear(0.4998181464359791, 1, 1)","Periodic(0.42306866237610574, 0.42105347512007374, 1, 1)",17,12.0042265526259,-1.57767645148077e-05,121.145566023975,0.00955383694016635,0.0012248813354443,"alternating_diff_2",12,12,0
"Linear(0.4998511303009099, 1, 1)","Periodic(0.6617112928497457, 0.4210376485072205, 2, 1)",18,12.0034589334757,0.000305345985396777,108.677059198418,0.0107439842647477,0.0012589920653237,"alternating_diff_2",12,12,0
"Linear(0.5002323684042053, 2, 1)","Periodic(0.5547725070148092, 0.4210852802573354, 1, 1)",19,11.9946014421592,-0.000628000426925013,127.87126134067,0.0095318349002806,0.001323924009058,"alternating_diff_2",12,12,0
"Linear(0.5002209897249775, 2, 1)","Periodic(0.2967671049517657, 0.06015013720439722, 2, 1)",20,11.9948655702986,-0.000167482097626515,135.85701856882,0.00953184587303995,0.0012638619264539,"alternating_diff_2",12,12,0
"Linear(0.49985754986781405, 2, 1)","Periodic(0.6467601556067464, 0.42104974749006735, 1, 1)",1,13.0036744706865,7.34817895420292e-08,153.769114124475,0.0096567271023742,0.0011561370211426,"alternating_diff_2",13,13,0
"Linear(0.49971620093895047, 2, 1)","Periodic(0.8085572154382945, 0.4210366261054059, 1, 1)",2,13.0073255499162,2.54220594797516e-07,134.05730195964,0.00958940612448195,0.001182533829495,"alternating_diff_2",13,13,0
"Linear(0.5002607820776589, 2, 1)","Periodic(0.06719470959472652, 0.14034864032063724, 2, 1)",3,12.9932714222594,-1.44371328092419e-06,144.291714188368,0.00958775281660025,0.001574730803835,"alternating_diff_2",13,13,0
"Linear(0.5002538168672555, 2, 1)","Periodic(0.1545129154635542, 0.14034848450994974, 1, 1)",4,12.9934509635686,-7.4263252969331e-07,159.310309149645,0.0095878085220913,0.0014571830113728,"alternating_diff_2",13,13,0
"Linear(0.5002562973543281, 2, 1)","Periodic(0.07012012245448002, 0.42104356658454145, 1, 1)",5,12.9933870103785,-5.51633533074636e-07,126.119236201397,0.00961165379181245,0.0013266626352408,"alternating_diff_2",13,13,0
"Linear(0.5000659015097244, 1, 1)","Periodic(0.33084537851815954, 0.14035015697380412, 1, 1)",6,12.9982968972702,-1.96370555372027e-07,132.971666303887,0.0095957401847651,0.0011746231945601,"alternating_diff_2",13,13,0
"Linear(0.49969408626248085, 1, 1)","Periodic(0.18090026612059845, 0.4210497161638431, 2, 1)",7,13.0078969620795,-2.99911174783674e-07,126.996414427688,0.0096135978389054,0.0011656709720243,"alternating_diff_2",13,13,0
"Linear(0.5000757680341018, 1, 1)","Periodic(0.3789245651821414, 0.14034751209544302, 2, 1)",8,12.9980420415701,-2.91995092993602e-07,123.769778467061,0.010149080426033,0.0013746130934389,"alternating_diff_2",13,13,0
"Linear(0.4997213167490523, 1, 1)","Periodic(0.20938266812420242, 0.42104832345715226, 1, 1)",9,13.0071933696504,-2.85645239461729e-07,133.948794990986,0.00958873074589915,0.0011726391857989,"alternating_diff_2",13,13,0
"Linear(0.49995674914977706, 2, 1)","Periodic(0.4174070761704768, 0.4210992067026424, 1, 1)",10,13.0011135398879,-4.50069450153023e-07,183.479481424702,0.009588288209055,0.0014706668496455,"alternating_diff_2",13,13,0
"Linear(0.5003678484179216, 2, 1)","Periodic(0.5107540367827744, 0.42102139957631923, 1, 1)",11,12.9905122721982,-1.04620852425796e-07,151.772980619254,0.0095952317482155,0.0013171662056144,"alternating_diff_2",13,13,0
"Linear(0.5002022434910657, 2, 1)","Periodic(0.2733457258250773, 0.42107608301569677, 2, 1)",12,12.9947805342718,-4.0463317318995e-07,144.714319494372,0.0095880404365093,0.0013728031224037,"alternating_diff_2",13,13,0
"Linear(0.49992849379717447, 2, 1)","Periodic(0.5068456973958089, 0.4213447606379761, 1, 1)",13,13.0018428784541,-2.68567314378743e-05,120.10851152857,0.0095884518953736,0.0021234470915635,"alternating_diff_2",13,13,0
"Linear(0.4999629791842901, 2, 1)","Periodic(0.2044699934355556, 0.421039303061557, 1, 1)",14,13.0009527398266,-3.82075434401941e-07,136.035091979615,0.0095882943950788,0.0012822241129214,"alternating_diff_2",13,13,0
"Linear(0.5003025791734944, 1, 1)","Periodic(0.14652182320548912, 0.42104284345067244, 2, 1)",15,12.9921941390024,-4.14785125357753e-07,134.82719293709,0.00958766452622035,0.0012625761868276,"alternating_diff_2",13,13,0
"Linear(0.49985767808706877, 2, 1)","Periodic(0.09735835572756117, 0.42106006234509497, 2, 1)",16,13.0036711957417,-4.31690561075726e-07,129.119289323191,0.00959316620550475,0.0012499811470481,"alternating_diff_2",13,13,0
"Linear(0.49998556988372006, 2, 1)","Periodic(0.8996061271818745, 0.4210153339646265, 1, 1)",17,13.0003696882362,3.95858535284788e-07,127.220833296752,0.0096096134837218,0.0012535158930849,"alternating_diff_2",13,13,0
"Linear(0.5001299321688507, 1, 1)","Periodic(0.5757366779447719, 0.42105227393179867, 2, 1)",18,12.9966452374752,7.51103890195282e-09,129.837837906297,0.0095906070394253,0.0011559757700273,"alternating_diff_2",13,13,0
"Linear(0.49946587063590175, 1, 1)","Periodic(0.18944196067240876, 0.4210599462836083, 1, 1)",19,13.0137971115349,-3.2638955205222e-07,130.37619756793,0.0095892104900443,0.0012078453610667,"alternating_diff_2",13,13,0
"Linear(0.4995583620200855, 1, 1)","Periodic(0.522192196229116, 0.08420875150061746, 2, 1)",20,13.0114051923558,-1.93754118527068e-07,144.394288769346,0.00958910583162135,0.0013976522306336,"alternating_diff_2",13,13,0
"Linear(0.49991150150570957, 2, 1)","Periodic(0.07897355704799211, 0.02807027324412747, 2, 1)",1,14.0024628024641,-7.7290674549424e-06,158.840012990274,0.0096698783401623,0.001577258603089,"alternating_diff_2",14,14,0
"Linear(0.5001025902320819, 2, 1)","Periodic(0.15298066585366943, 0.421072165295203, 1, 1)",2,13.9971379254987,9.31856815671317e-05,154.375025341028,0.0096714462569425,0.0014269973867641,"alternating_diff_2",14,14,0
"Linear(0.5002405609663391, 1, 1)","Periodic(0.2655554975954978, 0.42107678427285694, 2, 1)",3,13.9932952786873,0.000298353700838749,153.03215515219,0.0096683701821327,0.001383664527367,"alternating_diff_2",14,14,0
"Linear(0.49999494451809945, 2, 1)","Periodic(0.03912916079882134, 0.03827767924711035, 1, 1)",4,14.0001371355185,-2.28948345393221e-06,140.6732151075,0.0097240353712054,0.0016532113084651,"alternating_diff_2",14,14,0
"Linear(0.4998131166955055, 2, 1)","Periodic(0.6972365544973302, 0.4210343087803219, 1, 1)",5,14.0052056286391,-0.000485846279319357,144.143564386126,0.0097247307000846,0.0011986491908997,"alternating_diff_2",14,14,0
"Linear(0.49983109325110225, 1, 1)","Periodic(0.7061217196707005, 0.4210362219731078, 1, 1)",6,14.0047042055093,-0.000439503775496064,148.572841153731,0.0099681208441863,0.0011902068400543,"alternating_diff_2",14,14,0
"Plus(Linear(0.9819893424434583, 1, 1), Linear(0.43384935851884415, 2, 1), 3)","Periodic(0.6680286991221873, 0.42104720094167003, 2, 1)",7,13.999983499562,-0.000148052839675117,151.298678245087,0.0110222631451142,0.0011594636390827,"alternating_diff_2",14,14,0
"Linear(0.49995031529318107, 1, 1)","Periodic(0.4947272436790493, 0.42107709719877906, 2, 1)",8,14.0013809530859,0.000542874938656901,157.118073337716,0.00966914185258345,0.0012697245132119,"alternating_diff_2",14,14,0
"Linear(0.49989666955987294, 1, 1)","Periodic(0.5104714018609268, 0.4210633016833004, 1, 1)",9,14.0028762170025,0.000265532559828863,151.389934998052,0.0097081656245475,0.0011816876969832,"alternating_diff_2",14,14,0
"Linear(0.49982828359175113, 2, 1)","Periodic(0.6571103530052724, 0.4210329650079294, 1, 1)",10,14.0047827107443,-0.00052064933661633,130.157748605698,0.0097553251244265,0.0015545920379457,"alternating_diff_2",14,14,0
"Linear(0.49983707276212713, 2, 1)","Plus(Periodic(0.278831437429487, 0.4210750034662973, 2, 1), Linear(0.8657132373891286, 3, 1), 3)",11,14.0045377204608,0.000303079835082265,147.743811899082,0.0096694443356643,0.0013552427113741,"alternating_diff_2",14,14,0
"Linear(0.5000866437262064, 1, 1)","Periodic(0.9753842432916123, 0.4209843600358299, 1, 1)",12,13.9975821671242,-0.00160417826657122,140.266954305088,0.0096687933490801,0.0013485638377543,"alternating_diff_2",14,14,0
"Linear(0.5000382671665637, 1, 1)","Periodic(0.3177129763498939, 0.42105770593638076, 2, 1)",13,13.9989299722273,0.000101581189675404,135.700257797788,0.00968780253336945,0.0012684388635287,"alternating_diff_2",14,14,0
"Linear(0.49965296911224477, 2, 1)","Periodic(0.41348252063737106, 0.4210248018892971, 2, 1)",14,14.0096722784889,-0.000524495842748163,157.283234422071,0.00966993695895755,0.0013272380310305,"alternating_diff_2",14,14,0
"Linear(0.500488501823743, 1, 1)","Periodic(0.32431084554489403, 0.42103148667580936, 2, 1)",15,13.9863941420097,-0.00035556723226593,143.540986386726,0.00966772445262145,0.0013116394626558,"alternating_diff_2",14,14,0
"Plus(Constant(0.6888014958349133, 1), Linear(0.15438820799402667, 2, 1), 3)","Periodic(0.6585985572449582, 0.4210601406067821, 1, 1)",16,13.999985724171,0.000201823576753135,148.006180450602,0.0110223215880892,0.0011638943930436,"alternating_diff_2",14,14,0
"Linear(0.49990244628628105, 1, 1)","Periodic(0.6019247456386245, 0.4210496618965378, 1, 1)",17,14.0027143825235,-7.97066790259038e-05,161.923581543226,0.0107022564517326,0.0011564164911535,"alternating_diff_2",14,14,0
"Linear(0.5002373562386224, 1, 1)","Periodic(0.22044485866190766, 0.4210596189063223, 2, 1)",18,13.9933845147222,9.49841609534374e-05,149.371089462556,0.00966837694797095,0.0013093446013604,"alternating_diff_2",14,14,0
"Linear(0.49972646145548844, 2, 1)","Periodic(0.32176703384974803, 0.42105886013206395, 2, 1)",19,14.0076212451826,0.000124908028312554,137.528744570337,0.010898895505673,0.0011737860559895,"alternating_diff_2",14,14,0
"Linear(0.5002775331721876, 1, 1)","Periodic(0.48205503972082087, 0.14035217416011864, 2, 1)",20,13.9922658493663,-0.000284071654384377,151.026220344499,0.00966912570093995,0.0011894116075474,"alternating_diff_2",14,14,0
"","",1,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",2,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",3,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",4,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",5,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",6,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",7,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",8,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",9,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",10,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",11,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",12,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",13,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",14,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",15,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",16,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
"","",17,NA,NA,NA,NA,NA,"square_2",0,0,-1.97215226305253e-31
