"func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sd_x","sd_y"
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.930648594621443,1.97952777010135,5,1.93016743590483,-1.02992236376191,9.77560028118508,28.4661058666038,-16.307441969058,"square_spiral",51.8831156785994,40.4517647170574,9,1,-2.22044604925031e-16,0.0450176005992372,0.0294801406667327
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.03504043258734,0.179721908245527,6,1.99406883782341,-0.711667132017505,11.9574953622818,9.51707401118057,-16.9812891550457,"square_spiral",43.1884829156814,44.9066533932416,9,1,-2.22044604925031e-16,0.0435127635966409,0.0640300304785119
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.940810814848781,2.09573367171302,7,1.93019329883909,-0.859055272779461,21.9740917470775,33.5698266896062,-22.3955798234458,"square_spiral",141.571978722453,91.521631017768,9,1,-2.22044604925031e-16,0.0187982227963267,0.02316625288458
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.06948529281771,10.0335700658618,8,2.06799871268375,-0.943630316133166,73.3789567198635,34.1757201277919,-26.268905542347,"square_spiral",104.625691293021,97.4868903753582,9,1,-2.22044604925031e-16,0.0131451939866217,0.0181484007623713
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.939188565525963,0.187014079097262,9,1.89895525473048,-0.728054028146809,22.3041640582982,9.88458699761728,-17.0841565203743,"square_spiral",76.5819108961158,59.3708453585965,9,1,-2.22044604925031e-16,0.0266365264091222,0.0538588399594789
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.968271954367609,0.0254673521308908,10,1.96749728429336,-0.961275556816828,48.0957348948136,18.8524381030376,-16.1713093509027,"square_spiral",83.9295528337485,52.0040788358112,9,1,-2.22044604925031e-16,0.0160390749461441,0.0320785952066289
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.21008673171617,0.0198838466207315,11,2.20949654183338,-0.962210933213426,2.42075061904124,8.82189251944187,-17.9636495643322,"square_spiral",78.8534336250132,53.8522944747304,9,1,-2.22044604925031e-16,0.0756490728626353,0.0457446390744052
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.909066679400489,0.0340375171866082,12,1.90776765357236,-0.951418988030599,42.7975350073368,46.1460952284923,-20.5342881676096,"square_spiral",95.4435345176551,116.095206126762,9,1,-2.22044604925031e-16,0.0181791026539433,0.0143255441905279
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.35573125755608,1.94806948372228,13,2.35122321697173,-1.11046746412936,7.4125171725761,18.3038007230442,-19.1377586759433,"square_spiral",76.2001355968664,80.4370242548832,9,1,-2.22044604925031e-16,0.0578393604934089,0.0286481099604594
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.864430729456827,0.055922587991512,14,1.86109773036685,-0.924163433712207,25.1190298620882,30.748921988624,-15.9558938858042,"square_spiral",51.530626382307,50.4235888007297,9,1,-2.22044604925031e-16,0.0335431026853114,0.0272811753070502
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.98763093454987,5.94871505515491,15,1.98442799052915,-1.07947574688287,28.6038944213746,32.6853415008255,-18.4587738636962,"square_spiral",75.9084082673858,55.26274099856,9,1,-2.22044604925031e-16,0.0213944663354893,0.0256134652598266
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.909718905840788,3.98192490219169,16,1.90935225801324,-1.02582553949829,10.3323673728405,31.699449135368,-17.1104272017869,"square_spiral",58.5811030894219,50.9430842004883,9,1,-2.22044604925031e-16,0.0419798521812951,0.0249030988021976
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.992082076399298,0.0669991781527511,17,1.98659304865594,-0.895783865661247,18.2264883238063,17.6541722008418,-14.9738009957857,"square_spiral",61.5956840266716,71.5521247485507,9,1,-2.22044604925031e-16,0.029654222875305,0.030502987560817
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.08926755215507,0.0528525014750735,18,2.08551587066684,-0.909672292687693,29.5791845864174,28.902237668394,-15.8001625309395,"square_spiral",72.5270556523015,59.8568501497647,9,1,-2.22044604925031e-16,0.0236486156483561,0.0265067483085864
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.783946567721414,0.058367864106268,19,1.78065396312137,-0.928225276698016,13.1835050970859,15.1094311104122,-16.6491114797953,"square_spiral",84.3389814927154,51.1259082012938,9,1,-2.22044604925031e-16,0.0381132422222238,0.0369935367192048
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.00999556632792,0.0510025475865052,20,2.00675604633278,-0.919171124129731,28.5892007407103,29.175485672112,-15.6516408650339,"square_spiral",37.5735110506874,44.4282882616409,9,1,-2.22044604925031e-16,0.0301326678641871,0.0299718098653822
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.602994893215084,0.501334544706527,1,1.4254870185727,0.427274663734681,4.86479102577436,3.07792884687082,-21.9513556002821,"square_spiral",57.7845019643268,59.8079525723455,10,1,1,0.0885668612400844,0.0976792294510149
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.678619257840622,0.683908380594883,2,1.32327029033507,0.596674464426655,5.02883821710283,12.018065776967,-25.1923245751024,"square_spiral",52.6071225357545,68.9226492438599,10,1,1,0.0946342812899289,0.0699931590368611
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.763262179105709,2.15434722776626,3,1.74093916838862,0.183243834277633,7.06607623965738,4.85114524118678,-25.3315990411535,"square_spiral",70.6367197996617,63.4463126313622,10,1,1,0.0792195253957805,0.0929228179867963
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.48966339838412,4.78225524679675,4,1.49963712617923,1.40337442709659,4.50962341834463,0.711131808380854,-29.0446692595408,"square_spiral",115.616234589809,48.29333698228,10,1,1,0.063602705507368,0.223952536307967
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.62377390520623,0.853176805312622,5,1.1425886270677,0.607258073842729,3.72248797056113,1.47269294685547,-26.5615338139336,"square_spiral",67.7896750587608,126.192569633149,10,1,1,0.0969354139879293,0.0859915991088098
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.660251709602148,8.71921427399365,6,1.28185862801734,0.597066188830637,6.19349018921738,4.17969725213654,-28.1663383901322,"square_spiral",69.498293773355,30.646729168414,10,1,1,0.080693502832955,0.125528917433274
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.865464662292535,4.17735495399351,7,1.83209628622652,0.238001790172189,4.11178229323118,5.16199304292141,-25.3490139830474,"square_spiral",59.1373352691807,51.1103442382091,10,1,1,0.100175952801808,0.0991581626919115
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.502008684584565,2.73554396751349,8,1.20259160406785,0.459314011716976,0.912409298889873,2.95462905571123,-24.7178540716526,"square_spiral",60.2540834987151,81.7949643019761,10,1,1,0.153029567799198,0.0844235355976633
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0263542687043343,0.990401849033192,9,0.9996026785882,-0.0263512734917307,2.01615706567521,5.24720012928132,-26.6913525304801,"square_spiral",49.285754415016,80.0776254766743,10,1,1,0.140764234232058,0.0940801091601996
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.58798299281658,0.22362422709433,10,1.5520790602198,0.202318341008338,5.02737666523865,2.88133575764165,-22.4928970777344,"square_spiral",47.8359884748847,67.6153674586818,10,1,1,0.0961652344015281,0.0999651583726451
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.733066618896288,0.8559284196904,11,1.16448573240308,0.714374629711791,1.7098656013967,7.20023418037211,-24.2495547642792,"square_spiral",61.7603479344646,41.7216885986434,10,1,1,0.122864541880028,0.100888337313531
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.939281730859424,0.662326598328041,12,1.47517543753055,0.810221249717585,8.13655075334078,9.10046184421415,-27.0029950414867,"square_spiral",92.9045784842419,43.9503907524674,10,1,1,0.0630685217252634,0.100733438453736
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.972526316028529,2.73088997481037,13,1.39896904342401,0.886922283944513,1.86649636071846,2.57877412201891,-24.0759114278389,"square_spiral",68.0926682170671,56.6017681960097,10,1,1,0.107332805733612,0.116924256732022
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.687557067758428,0.687631283471671,14,1.32398710560916,0.606438023893263,5.55607874412224,3.56165492887275,-24.463540488376,"square_spiral",31.9299201366805,30.444204213365,10,1,1,0.118314499955897,0.131301099183728
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.733628047667698,2.70788606291936,15,1.32493757935168,0.657742869098397,9.60239396488168,3.58498931654602,-26.3082778360005,"square_spiral",93.880330875726,48.4653846253445,10,1,1,0.0636828380318364,0.105812033847312
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.663718021011635,1.22810429344263,16,1.23275777584386,-0.621566914499012,2.58729237005329,1.30098697142048,-28.5777684687943,"square_spiral",23.0247900389293,44.8980119177437,10,1,1,0.171657650916353,0.222711462700981
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.66169852666233,0.158841339274776,17,2.61024266461795,0.410317626425966,1.69833918816404,2.80544865500176,-27.2008303430589,"square_spiral",92.8822389111037,64.3202381026242,10,1,1,0.148540689535937,0.096991637446223
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.08505201088285,0.345587714072049,18,1.92906600918857,0.560512459175828,9.65193254697638,1.74143066278828,-26.7858899762162,"square_spiral",49.9845820416035,66.4058478078293,10,1,1,0.102695670587676,0.110825766465589
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.528257157399937,0.417590598344595,19,1.41862742362102,0.322190478656169,2.13000914061982,9.42813996685598,-23.9976477254723,"square_spiral",47.1195292163943,55.5306580997418,10,1,1,0.122839614687241,0.0828124478035553
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.721541855622622,0.805290864074541,20,1.21725791696972,0.688056427140473,1.69651459668594,1.30439830543763,-23.7185622906598,"square_spiral",65.8992201573543,76.9493578092683,10,1,1,0.117229961716827,0.116172157972588
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.01684049314454,0.949826607612284,1,1.08005647975382,2.01368414634335,19.5542983868129,15.7841355197868,-15.7591816208503,"square_spiral",85.1236000963117,57.2005552164078,11,1,2,0.0258497672890715,0.033042043984779
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.1779330545881,9.06106353072296,2,0.887187752627012,2.17251851922855,16.9017861287293,6.39267894884468,-22.7078920183483,"square_spiral",105.691344381883,76.8002218386637,11,1,2,0.0259582571952893,0.048920355222473
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.0320935719788,0.984145191683728,3,1.02570129760106,2.03177351420822,30.8032475689798,23.0403910627423,-15.7636142802617,"square_spiral",72.9250234697967,38.8987936549662,11,1,2,0.0211680093800551,0.033363247267026
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.03256238990458,1.00094395943912,4,0.998468950071025,2.03256125480843,44.002293532374,15.7103531262649,-17.7670189979435,"square_spiral",52.7248797485563,110.914044266013,11,1,2,0.0205682344411666,0.0240465008665006
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.13515716586855,5.01538506981535,5,0.972569541381813,2.13482569637927,74.1589981520981,21.3358779334545,-21.7617928798376,"square_spiral",82.4609402795399,34.6043923033877,11,1,2,0.0130607210524078,0.0427428137721587
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.00709022141668,0.92281961548925,6,1.12179537779912,1.99969825448475,23.589138287973,30.2389337944488,-16.215966184587,"square_spiral",79.6857851402153,64.3873557422332,11,1,2,0.0266317742786557,0.0224890170310097
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.991608727753165,3.01084346524021,7,0.983110868795499,1.99146488904217,31.8241717644872,13.0590783879467,-17.6256114469065,"square_spiral",92.7166340260301,76.1137283121064,11,1,2,0.0183939664519211,0.0315271247663031
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.928022053263313,1.0367278171773,8,0.946490320409853,1.92647808691475,16.2509513589401,19.5916739970526,-15.3454407028948,"square_spiral",45.9261318710064,65.1816943545143,11,1,2,0.0370449744600539,0.0292047609106771
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.950736873447204,1.13218086522796,9,0.80401451365968,1.93031730698516,9.21428242973303,11.6009791875171,-16.9139170072097,"square_spiral",40.978641125916,71.4708607830634,11,1,2,0.0591632615272276,0.0354462992757259
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.941056438927085,2.93038429129777,10,1.10270152932821,1.93543552269506,23.5841294309162,11.6609731045304,-17.7704187846785,"square_spiral",33.1275400801643,40.2203755273733,11,1,2,0.0393891298677819,0.0467071691790046
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.06916222894808,0.92503674609227,11,1.12560526069184,2.06175853671905,8.71765564272142,8.6300086632719,-20.8202454490063,"square_spiral",13.7209309336659,65.6398186324637,11,1,2,0.0941488502297953,0.0423799025959383
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.04165434319624,0.990516827837012,12,1.0155160467582,2.04153877651895,8.76712139770146,14.8813549273307,-16.5505661064162,"square_spiral",41.1082875214765,87.7876402014527,11,1,2,0.052100937972787,0.0278617174905317
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.872096953937509,0.980440999134637,13,1.02678940003925,1.87168539342622,16.094253954378,36.0028489086792,-16.6514406151191,"square_spiral",47.8929374566586,45.8649481899312,11,1,2,0.0358538066330856,0.0307244812098722
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.15072832196723,0.971177519730414,14,1.05208056094385,2.14954916647758,16.5082057061214,14.0765691161995,-16.5724429887303,"square_spiral",48.0535950691807,88.9090758938834,11,1,2,0.0359191758261833,0.0322317046007965
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.0754292842711,2.94359055477913,15,1.09516672335717,2.07121026891703,15.3454621181535,49.3579771763491,-19.2835379775142,"square_spiral",101.479729717731,62.9512396843373,11,1,2,0.0269121843695952,0.0199022477934991
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.10712198306753,2.96218899993712,16,1.06571706378904,2.1051698298987,52.2827691628422,30.8159070309946,-18.4491211911766,"square_spiral",58.0360418050225,50.6430778966129,11,1,2,0.0199283374179402,0.0290265753184856
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.61011503273442,0.986962524460684,17,1.01249380582368,1.60998709657218,28.0942038547523,4.51284446839038,-18.7168003518057,"square_spiral",59.4886663852471,91.5842306172119,11,1,2,0.0243111117454323,0.063532057516588
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.767203449938878,1.09289757978746,18,0.888444124715279,1.75904968235786,4.47365563319707,9.1353415868143,-18.191085896066,"square_spiral",57.2536085706641,73.3563008037824,11,1,2,0.0636461429031026,0.047465393450473
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.02115012159696,0.959441113974775,19,1.06501321658817,2.01907843295124,16.3466128659174,17.6639640310425,-16.2530093253187,"square_spiral",88.2878040476807,78.7535010440699,11,1,2,0.0270643553762165,0.0267283840662818
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.02593417702739,0.978820932240976,20,1.0341244846749,2.02536649795989,33.9138248015844,15.7118361700191,-16.0343157239681,"square_spiral",74.3605992799118,37.7395965996747,11,1,2,0.0201674047718171,0.040737399431804
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.04339586664908,6.8000774249272,1,1.32230636648575,2.99236764390176,15.9055232456313,32.5387717895659,-21.4689885950252,"square_spiral",69.6628838623705,54.4383795255806,12,6.66133814775094e-16,2,0.0485781168115117,0.0235670577621685
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.04259794652886,1.05572006681254,2,0.908863208280256,3.03860703025795,28.4541617855438,11.8422003521407,-15.9998757505943,"square_spiral",41.5837912817933,50.3399033465016,12,6.66133814775094e-16,2,0.0319428396201344,0.0409124672398889
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.954347766236301,2.977000855598,3,1.0344701952784,2.95372504662386,17.9303747323881,58.629783934369,-20.4024037255468,"square_spiral",96.7011355278248,98.7049341067965,12,6.66133814775094e-16,2,0.0241453325619151,0.0138760087337468
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.958312557055481,0.93705353102334,4,1.09459987293263,2.95363191067169,70.3495735477854,45.5265935269441,-19.9269130562587,"square_spiral",73.6776893753577,60.2420394872261,12,6.66133814775094e-16,2,0.0176120560878899,0.0198435999964924
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.942184635293699,5.02845839052165,5,0.957896172461642,2.94124340884287,27.5018511771433,43.3161368415403,-18.1127520736323,"square_spiral",58.8982124598716,51.3636272903611,12,6.66133814775094e-16,2,0.0252318329208293,0.0225124459526176
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.622787505688023,11.0427986455117,6,0.958162800670997,2.62138066110349,48.1186292685431,4.65632826893224,-24.0487277109915,"square_spiral",41.8526074958633,62.6700904483311,12,6.66133814775094e-16,2,0.0229305440409725,0.074996841534375
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.02843861691252,0.939424012996858,7,1.09771094265196,3.0237863841852,26.8045160838239,40.3448370065306,-17.140210357919,"square_spiral",92.6485641449618,64.0110393170115,12,6.66133814775094e-16,2,0.0223679115972072,0.0197475630864283
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.951806736496714,2.93894633642832,8,1.09114113845856,2.94743303537559,25.1352275999306,14.1746230491718,-19.4533251451975,"square_spiral",56.2569185748602,125.802868645044,12,6.66133814775094e-16,2,0.0289814564766175,0.0240448845094755
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.957443887609318,1.06202457083196,9,0.906865692574891,2.9529033522351,64.8076034095556,39.0909934856043,-20.4141687892106,"square_spiral",76.3536341569877,96.3907611630658,12,6.66133814775094e-16,2,0.0176525230722226,0.0168950351458238
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.08824056059347,4.95630694972595,10,1.07463046392954,3.08567850286098,25.8139993163531,36.2164344004385,-18.4837314685852,"square_spiral",67.8494645483555,73.2341397801845,12,6.66133814775094e-16,2,0.0253683740872888,0.0216989029709091
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.840987473660576,1.1104062777104,11,0.854881100631485,2.82837216026377,6.57158098915288,13.8256091959945,-19.2092803834717,"square_spiral",22.0758795793433,57.3350227796757,12,6.66133814775094e-16,2,0.0866427580504493,0.041771359481494
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.1087621742627,1.04168352401222,12,0.927454187697671,3.10638630875167,9.93528479004618,13.651235088007,-17.8331062922704,"square_spiral",106.361873852322,74.3042089703941,12,6.66133814775094e-16,2,0.0314088605550502,0.0335121560944534
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.04986764387245,1.01091073212492,13,0.982007684391266,3.0497134591065,53.1843666232858,29.8680341445161,-17.1834881424154,"square_spiral",36.4835317837124,46.3021310875689,12,6.66133814775094e-16,2,0.0225888729212015,0.0275690247299812
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.006192680583,10.991867712136,14,1.01285292468468,3.00611058675767,41.4025074369322,59.3753313559318,-22.9779733171642,"square_spiral",85.9941013851936,58.6628044511281,12,6.66133814775094e-16,2,0.0167194473738419,0.016820001666589
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.940786952558834,1.02721488549243,15,0.959794507300578,2.93992744850958,24.1429301544775,34.139083501327,-17.9814980538775,"square_spiral",24.080174187265,36.3963608262692,12,6.66133814775094e-16,2,0.0414240989524352,0.0296611223718028
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.083648850304,1.05418327908514,16,0.907880986000374,3.07972631626025,34.0908784546963,24.830909093192,-17.0643388834319,"square_spiral",89.2181064192434,65.5282220335918,12,6.66133814775094e-16,2,0.0204743315193723,0.0264742442209142
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.00921700338,4.99554606785654,17,1.00706064683642,3.00919230435906,79.8281363906863,60.5362268942291,-22.3063189508115,"square_spiral",38.0114957912105,58.4634553482957,12,6.66133814775094e-16,2,0.0179551136585629,0.0167099510972242
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.894257077084677,1.0013159841291,18,0.998151444027114,2.89425516646919,50.750515022019,9.5934686926708,-18.1188494686,"square_spiral",76.3566115662904,94.0112099098163,12,6.66133814775094e-16,2,0.0159613164833692,0.0348539714814274
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.08413219593782,1.03135026564618,19,0.946633613345628,3.08281791961733,36.6148134221504,46.335143990035,-18.4551445943218,"square_spiral",91.084799640154,78.3782815779966,12,6.66133814775094e-16,2,0.0180974260531726,0.0189286342964585
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.542864445513296,2.97641098373896,20,1.02011044693831,2.542491821253,24.311906180055,4.0317218548954,-20.208620368641,"square_spiral",77.6122708869389,34.8175853880584,12,6.66133814775094e-16,2,0.022986348561988,0.112999007901637
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.45815896838867,2.74953782679112,1,0.175637095848185,2.42315629603846,1.22901634739193,1.05542417224025,-25.9521726130534,"square_spiral",72.4023772997665,65.9663167587604,13,-0.999999999999999,2,0.1439087982912,0.134052596002633
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.607656630980307,0.477204268997813,2,-0.444785083415448,1.58597969766514,3.94171097267905,1.73198687006427,-27.6190903873138,"square_spiral",120.366169338658,49.938394961398,13,-0.999999999999999,2,0.0646169092722199,0.18067497066415
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.553071979067823,1.69752099196092,3,-0.491809261571263,2.25300645102986,29.8392123487082,4.91229223885858,-33.9658588356033,"square_spiral",66.2526889739756,56.9358291022003,13,-0.999999999999999,2,0.0649356213891523,0.0942435143052198
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.533334086123417,1.68773698160055,4,-0.470452227017345,2.25123683948721,9.47181663947731,7.90706753683622,-26.2319565205595,"square_spiral",79.9932051971072,51.3079367848055,13,-0.999999999999999,2,0.0663398789591644,0.0915435653668338
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0091480592210566,4.54215893566162,5,0.0060264144142847,2.00688253709175,2.68202772087656,4.03070617587717,-28.3109562319234,"square_spiral",41.0248503634763,91.5316011568104,13,-0.999999999999999,2,0.144617330112837,0.0895035655637038
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.317462278234335,1.48867521980812,6,-0.22045117076402,2.22843725486555,1.04372028190024,2.8126210698369,-23.808064962124,"square_spiral",57.6621246565714,64.9457319129097,13,-0.999999999999999,2,0.148076200285805,0.101492317511195
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.441414993212559,1.3696758831122,7,-0.242159037819027,2.36906123697214,4.73100087017284,1.43704194015825,-25.1082735933978,"square_spiral",80.816611798284,93.9847957757424,13,-0.999999999999999,2,0.0803222842101791,0.100690930158492
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.379465279223994,1.72959753090017,8,-0.345747108768261,2.15637402250672,2.91350731162745,1.7463452218514,-24.5828857065235,"square_spiral",54.8393689789432,98.8663324927807,13,-0.999999999999999,2,0.105118797767129,0.097054746198713
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.264496537517979,3.52044911930172,9,-0.192937363455108,2.1809242718432,3.27086462876164,5.4464851621666,-27.1150672515135,"square_spiral",78.1019014351314,101.77831314291,13,-0.999999999999999,2,0.0906502285000453,0.0721762155110924
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0198957434459144,0.290695852529715,10,0.0178573482724352,2.00877244093412,4.50078745422817,1.08925460307697,-26.6372660964487,"square_spiral",92.8111040303496,68.7113939290981,13,-0.999999999999999,2,0.0888370698015137,0.14218691448905
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.501237836377894,1.5812220208373,11,-0.396644566691849,2.30645139309624,1.74654706447611,3.2339323586633,-23.0243092673964,"square_spiral",65.2826390816559,47.1813977075862,13,-0.999999999999999,2,0.112120577180249,0.11128376665524
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.721269331126165,1.82316716799126,12,-0.693622911895484,2.1977794329975,5.66617569068728,0.83113888855147,-25.1674447127329,"square_spiral",78.6217722607317,70.7558726313776,13,-0.999999999999999,2,0.0763364049646876,0.146712129411592
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.740940553994949,1.94449992434519,13,-0.738126676439697,2.06451289857406,5.30330192718594,4.94825024691222,-25.3119931747943,"square_spiral",56.4234717369067,43.8280427673651,13,-0.999999999999999,2,0.0928698130854863,0.11964784682028
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.635315130248893,1.87603532814017,14,-0.623308472645696,2.12293031624159,4.71193261658479,1.17200336514677,-24.6674405160342,"square_spiral",80.4189931879768,76.6216686172561,13,-0.999999999999999,2,0.0765760489035117,0.126667931271898
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.515842414114521,1.38875857185249,15,-0.295788550090543,2.42261392527321,4.87181081520792,3.22217038234019,-23.4369840174912,"square_spiral",35.9267144590314,68.0277220200928,13,-0.999999999999999,2,0.116009213208044,0.0905787334370734
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.327013307607705,2.17146558102476,16,0.315223625389852,2.08701591434106,0.972134258675884,1.47242881357869,-27.6885843929315,"square_spiral",37.5646902648142,28.1611965943316,13,-0.999999999999999,2,0.224475975660734,0.194193904763255
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.03205909567946,3.49207405113264,17,-0.720633913070517,2.73880494063547,5.52517677626702,3.26059821705865,-24.4169528502378,"square_spiral",62.0145461669711,61.9414315028475,13,-0.999999999999999,2,0.087246984017336,0.0987453891449818
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.908744282747535,3.61150405041045,18,-0.744721315335902,2.52077474392552,4.02346357687379,4.21814036023852,-24.2422110717382,"square_spiral",38.2101320474383,56.2948331483843,13,-0.999999999999999,2,0.119339840162975,0.0922424577120303
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.473826933208612,1.46212792207837,19,-0.314533632630726,2.35437347047712,8.06048827149584,3.23891924133511,-24.8989474816295,"square_spiral",67.7156352875725,89.7220220151806,13,-0.999999999999999,2,0.0770986624162072,0.0799539055576257
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.936578656888688,1.23330452294885,20,-0.335600202615879,2.87438669051147,4.68720401863022,7.32112700573189,-30.5587430241181,"square_spiral",75.7094100163368,151.880405488026,13,-0.999999999999999,2,0.0799538608268267,0.0586987687527211
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.0922786603893,0.159344425659885,1,-2.05824188307645,1.72945094928154,57.5557261222085,4.70617729986207,-18.8415346654679,"square_spiral",67.08960940849,41.5782203476543,14,-2,2,0.0174639346621988,0.0819122403487228
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.06525529829033,0.0876493742418089,2,-2.05517496325346,1.85379929049871,42.3747379721151,22.0163030763728,-16.9132545406084,"square_spiral",77.6096775042254,71.9907565327252,14,-2,2,0.0184100739065827,0.0302510030911265
