Unnamed: 0,func.name,tpt,model_pred_x,model_pred_y,model_std_x,model_std_y,model_posterior,model_particle,pred_x,pred_y,rt,true_x,true_y,trial_idx,correct,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,id,r_id,min_bound_x,min_bound_y,max_bound_x,max_bound_y,range_x,range_y,range_xy,p_lapse,sd_motor,sd_prev,p_rand0,p_rand,p_prev,lik_x,lik_y,weighted_lik_x,weighted_lik_y,p_data_x,p_data_y,LL
100800,zigzag_widening,14,0.464062967258859,0.315078238586425,0.0062909950949083,0.007055462610991,8.375523854046991e-45,20,0.494315607084645,0.2674022544277,206.5,0.50237539534689,0.275813687387937,19,1,jr2opktjtb,3.22021990474752,1.20758246428032,0,1,0,0.682266606871626,0.414228730541975,0.392778679825076,5925,jr2opktjtb,-38.8404294082047,-29.2074983071678,22.9877927629476,12.9758330424493,61.8282221711523,42.1833313496171,61.8282221711523,0.12671227987916392,0.00950603719838,0.07835164706945369,0.0,0.0,0.12671227987916392,1.0341720701556774,0.01013240635773339,8.661732842778034e-45,8.48642111480934e-47,36.135942273774745,33.44559511423062,7.097208093109355
35080,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.669853621628613,0.221440284103965,452.800000011921,0.673828125,0.21092497010248,16,1,gphp8blehl,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,3952,gphp8blehl,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.24449756612373386,0.008145042513804322,0.08666687053925731,0.08957252269920662,0.021900263791518923,0.22259730233221495,39.44981612644074,16.892926784480434,0.7419309136689951,0.3177045125782644,36.07302367674888,18.972794782486293,6.528551418955152
35120,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.656409597105973,0.218149787009133,527.800000071526,0.673828125,0.21092497010248,10,1,u7eacnuhw8,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,4402,u7eacnuhw8,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.21670936750148773,0.010572314717363048,0.09040668210954757,0.0,0.0,0.21670936750148773,7.797390146852843,27.087531014162916,0.14664516502044592,0.509433974798816,10.255363307285066,25.32956717965505,5.559773194834017
35140,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.655453524889079,0.218655866587555,360.29999999702,0.673828125,0.21092497010248,15,1,pzrazuao7z,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,4612,pzrazuao7z,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.17390044507599522,0.011944374595987465,0.07696755245577326,0.0,0.0,0.17390044507599522,8.531201199728416,24.962080063573794,0.16044591641496203,0.4694607145768932,10.80090344060867,24.012889944224437,5.558220549720671
35160,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.649548115060179,0.228857053032624,868.90000000596,0.673828125,0.21092497010248,19,1,yfg9tsa32v,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,5047,yfg9tsa32v,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.3091262703611557,0.012000633165583911,0.06067263093244187,0.0,0.0,0.3091262703611557,3.396186344267663,9.118110024689262,0.06387192349177645,0.17148388423078018,4.895478274172746,9.681314366327543,3.858509651600605
35180,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.635338333788057,0.222275044028203,914.100000143051,0.673828125,0.21092497010248,8,1,nwkn1dm9nn,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,5362,nwkn1dm9nn,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.21931335489346365,0.011066151274022072,0.08529880260684909,0.009670418468638572,0.0021208519175808364,0.2171925029758828,0.0555710365025261,18.60808718535562,0.001045121978609641,0.349961456925777,0.7568695860282746,18.664785804006232,2.648074318731072
35200,line,6,0.675198523389961,0.209545478096101,0.0004991348202261,0.0004645146896051,0.01880695492448,20,0.656817765569378,0.220875908392593,157.399999976158,0.673828125,0.21092497010248,18,1,cfv5hmqdm2,1.6,0.6,0,1,0,0.682266606871627,0.716145833333333,0.178372886769147,6157,cfv5hmqdm2,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.30109791987413187,0.008670092903868295,0.08227518590832805,0.016896220262108946,0.005087416774656163,0.29601050309947574,4.891342812202848,19.609847664956977,0.0919912637892782,0.36880152111076525,7.596251914607345,19.56184825197241,5.001236108066053
99040,zigzag_widening,10,0.505175882894815,0.353211348589077,0.0061715069608033,0.0049974380090592,2.16904965457061e-26,20,0.525452138159821,0.336282551770644,641.5,0.538325006235133,0.331980494337386,11,1,gphp8blehl,3.22021990474752,1.20758246428032,0,1,0,0.682266606871626,0.472380414007812,0.425420163186005,3206,gphp8blehl,-38.8404294082047,-29.2074983071678,22.9877927629476,12.9758330424493,61.8282221711523,42.1833313496171,61.8282221711523,0.24449756612373386,0.008145042513804322,0.08666687053925731,0.08957252269920662,0.021900263791518923,0.22259730233221495,5.4527282727724815,8.692544966776245,1.182723837652455e-25,1.8854561657525507e-25,21.166860957619832,31.40530898174799,6.499413750762901
35220,line,7,0.632805720531911,0.245094970096362,0.0005818541674652,0.0006182767002293,1.54931570382796e-07,20,0.617393862359144,0.261956523131701,725.10000000149,0.631510416666667,0.243477053435813,4,1,lw2cc8c6k7,1.6,0.6,0,1,0,0.682266606871627,0.673828125,0.21092497010248,368,lw2cc8c6k7,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.31773921267140515,0.012081529543642954,0.08161082909547937,0.0,0.0,0.31773921267140515,14.646715871687489,12.48414659999406,2.2692386909511657e-06,1.9341884376261233e-06,12.57767156836062,8.314472318620798,4.6499207934361895
35240,line,7,0.632805720531911,0.245094970096362,0.0005818541674652,0.0006182767002293,1.54931570382796e-07,20,0.60860484544695,0.26116613290532,184.699999988079,0.631510416666667,0.243477053435813,14,1,4lj0bpd5w5,1.6,0.6,0,1,0,0.682266606871627,0.673828125,0.21092497010248,833,4lj0bpd5w5,-2.5,-0.479615081548184,28.22,20.4796150815482,30.72,20.9592301630964,30.72,0.14351430693758338,0.010667228011785834,0.07317261228992121,0.0,0.0,0.14351430693758338,2.8698528510601133,12.047454687545807,4.4463080898228775e-07,1.866531073857049e-06,3.719729404763248,8.785818502702302,3.4867898127672863
