Unnamed: 0,func.name,tpt,model_pred_x,model_pred_y,model_std_x,model_std_y,model_posterior,model_particle,X.1,X,func_scale,pred_x,pred_y,rt,true_x,true_y,trial_idx,correct,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,id,r_id,range_x,range_y,range_xy,p_lapse,sd_motor,sd_prev,p_rand0,p_rand,p_prev,lik_x,lik_y,weighted_lik_x,weighted_lik_y,p_data_x,p_data_y,LL
4267,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,2749,2748,36.1850941777514,0.670660595113456,0.18985219816553,10581.8999999911,0.712194196898857,0.200750162723844,9,1.0,egs56uyq6o,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,2749,egs56uyq6o,42.448417916359,31.8363134372692,42.448417916359,0.18943890770928568,0.026437136672601502,0.054594109047981704,0.0,0.0,0.18943890770928568,11.023135422708506,8.898329792728394,11.023135422708506,8.898329792728394,9.800161920495896,8.34218616303865,4.4037242199209885
4196,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,5145,5144,222.691820482899,0.385268332847287,0.622695779909532,383.0,0.375730010891239,0.623539978217521,16,1.0,4nkrou6g2j,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,5145,4nkrou6g2j,6.89742441670844,5.17306831253133,6.89742441670844,0.17965618332959807,0.03249047997102275,0.054856328565523874,0.0,0.0,0.17965618332959807,7.279227374553439,7.428269557394177,7.279227374553439,7.428269557394177,6.033462449032662,7.400128678593946,3.7988184388249584
4195,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,5115,5114,222.691820482899,0.376563621803721,0.609851335119016,428.800000011921,0.375730010891239,0.623539978217521,19,1.0,ak2g4wy9vp,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,5115,ak2g4wy9vp,6.89742441670844,5.17306831253133,6.89742441670844,0.3061175847126392,0.013557986483239507,0.039022655538497285,0.0,0.0,0.3061175847126392,9.185206659803661,11.352942150708534,9.185206659803661,11.352942150708534,6.376860890402165,10.820410085278896,4.234110126198356
4194,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,4935,4934,222.691820482899,0.381981647344496,0.622219208201441,118.399999991059,0.375730010891239,0.623539978217521,18,1.0,yfg9tsa32v,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,4935,yfg9tsa32v,6.89742441670844,5.17306831253133,6.89742441670844,0.27451739697612837,0.02313855404178704,0.045289272946603724,0.0,0.0,0.27451739697612837,8.193465008923086,8.090730528291791,8.193465008923086,8.090730528291791,5.966395849847703,8.286813694778003,3.9008085748445573
4193,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3900,3899,222.691820482899,0.394080802833029,0.630413980660757,462.099999997765,0.375730010891239,0.623539978217521,12,1.0,p8rr2wy859,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3900,p8rr2wy859,6.89742441670844,5.17306831253133,6.89742441670844,0.13907166098692353,0.028663884037198432,0.0030826579987626957,0.026521060288455203,0.0036883279054498023,0.1353833330814737,7.002753519445865,6.533530750271712,7.002753519445865,6.533530750271712,6.032557283403159,7.087963756032965,3.755569114133457
4192,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3450,3449,222.691820482899,0.520691215890777,0.477890197206637,93.1000000014901,0.375730010891239,0.623539978217521,7,0.0,pzrazuao7z,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3450,pzrazuao7z,6.89742441670844,5.17306831253133,6.89742441670844,0.21005323598407982,0.030952520272031638,0.06396675344984852,0.0,0.0,0.21005323598407982,0.0847162445970799,0.18975224704021473,0.0847162445970799,0.18975224704021473,1.3769629960606367,0.24795023392673218,-1.0746468760869332
4191,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3225,3224,222.691820482899,0.380401076751292,0.607256470168971,43.0,0.375730010891239,0.623539978217521,13,1.0,bnkjjr0y06,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3225,bnkjjr0y06,6.89742441670844,5.17306831253133,6.89742441670844,0.14421975903004708,0.038650521775587664,0.005037881852511116,0.0,0.0,0.14421975903004708,6.96457581498647,8.087634490506366,6.96457581498647,8.087634490506366,5.9601463686921905,6.982770464648819,3.7285407920117155
4190,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3165,3164,222.691820482899,0.400292895041358,0.626766401482042,28.5,0.375730010891239,0.623539978217521,11,1.0,egs56uyq6o,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3165,egs56uyq6o,6.89742441670844,5.17306831253133,6.89742441670844,0.18943890770928568,0.026437136672601502,0.054594109047981704,0.0,0.0,0.18943890770928568,6.592139923363936,7.166685510420133,6.592139923363936,7.166685510420133,5.464888632657105,7.190931454030354,3.6711644550191767
4266,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,2329,2328,36.1850941777514,0.681689808798187,0.107887218098779,2852.90000000596,0.712194196898857,0.200750162723844,6,0.0,gphp8blehl,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,2329,gphp8blehl,42.448417916359,31.8363134372692,42.448417916359,0.2445498689434388,0.021679965696313284,0.07380048813490112,0.08019418873126709,0.019611478344256764,0.22493839059918205,9.968358506661271,2.551177186392876,9.968358506661271,2.551177186392876,8.585167476961457,2.9449462074661863,3.2301265534708485
4268,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,2899,2898,36.1850941777514,0.669558652319844,0.16700266178144,1540.0,0.712194196898857,0.200750162723844,16,0.0,jo332yhqej,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,2899,jo332yhqej,42.448417916359,31.8363134372692,42.448417916359,0.15625774340216905,0.029000258445390278,0.0032188825855492924,0.02375497767087236,0.0037118992054194287,0.15254584419674963,10.567184159427978,10.328722597351984,10.567184159427978,10.328722597351984,8.91969170695881,8.738514670169451,4.3560016130145875
4287,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,2750,2749,36.1850941777514,0.655520003909419,0.217970438973029,1948.5,0.665596274429946,0.207718077446242,9,1.0,egs56uyq6o,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,2750,egs56uyq6o,42.448417916359,31.8363134372692,42.448417916359,0.18943890770928568,0.026437136672601502,0.054594109047981704,0.0,0.0,0.18943890770928568,6.292099979920509,6.653706568753032,6.292099979920509,6.653706568753032,5.907782906949025,6.710366828089061,3.6799242367412157
4278,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,5344,5343,36.1850941777514,0.672369307703221,0.197102425876011,4192.10000002384,0.712194196898857,0.200750162723844,16,1.0,u7eacnuhw8,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,5344,u7eacnuhw8,42.448417916359,31.8363134372692,42.448417916359,0.13933236753271117,0.03767568426884997,0.0047843460970471595,0.0,0.0,0.13933236753271117,8.763357313289992,7.010339972193281,8.763357313289992,7.010339972193281,7.542337990626032,6.0335727061411,3.8178715361555264
4285,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,1745,1744,36.1850941777514,0.705999568349607,0.257706447963801,676.5,0.665596274429946,0.207718077446242,18,0.0,p4j9zv8tlc,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,1745,p4j9zv8tlc,42.448417916359,31.8363134372692,42.448417916359,0.1616832384511046,0.030448403563498934,0.004327272070161736,0.0,0.0,0.1616832384511046,5.850153376957533,7.914624372781921,5.850153376957533,7.914624372781921,10.25441379541147,6.634962272486832,4.220061208715103
4284,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,1715,1714,36.1850941777514,0.661500987915927,0.255166871885917,78.3000000119209,0.665596274429946,0.207718077446242,15,1.0,0jul01nsqf,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,1715,0jul01nsqf,42.448417916359,31.8363134372692,42.448417916359,0.1527264567433372,0.0363326092322086,0.0040895515549374106,0.023565090750991634,0.0035990128132341393,0.14912744393010308,6.021821046628499,7.405107119139022,6.021821046628499,7.405107119139022,5.105728667422223,6.278950030236349,3.467565951323007
4283,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,1205,1204,36.1850941777514,0.659565580618212,0.220029239766082,251.900000035763,0.665596274429946,0.207718077446242,18,1.0,4lj0bpd5w5,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,1205,4lj0bpd5w5,42.448417916359,31.8363134372692,42.448417916359,0.225051799018477,0.021115426539733223,0.06984476228692164,0.0,0.0,0.225051799018477,6.659951535101481,7.081419920676611,6.659951535101481,7.081419920676611,6.128878090867116,6.725144715281177,3.7188651580209084
4282,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,680,679,36.1850941777514,0.632068094407666,0.228648992742584,661.699999999255,0.665596274429946,0.207718077446242,8,1.0,lw2cc8c6k7,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,680,lw2cc8c6k7,42.448417916359,31.8363134372692,42.448417916359,0.2512911320490272,0.030920377270452045,0.0741372121975584,0.0,0.0,0.2512911320490272,4.949354828704724,7.242136382691737,4.949354828704724,7.242136382691737,4.459682384663361,6.682048133081379,3.394502096598101
4281,stairs,4,0.677394290855771,0.250373796087425,0.052994768262986,0.0394876842953329,1.0,0.0,455,454,36.1850941777514,0.655865286875989,0.211795163203072,302.600000008941,0.665596274429946,0.207718077446242,4,1.0,2erutzn4hb,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.712194196898857,0.200750162723844,455,2erutzn4hb,42.448417916359,31.8363134372692,42.448417916359,0.1713476552998018,0.02790201394418293,0.05132733866306416,0.0,0.0,0.1713476552998018,6.244348903239052,6.001560729667129,6.244348903239052,6.001560729667129,5.9037018719362235,6.27452807899317,3.612077865732188
4280,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,5509,5508,36.1850941777514,0.723868955187258,0.218403026880596,2671.29999995232,0.712194196898857,0.200750162723844,8,1.0,cfv5hmqdm2,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,5509,cfv5hmqdm2,42.448417916359,31.8363134372692,42.448417916359,0.1622034191352171,0.04504008905138871,0.003910730753343737,0.02828366676431476,0.004587707454852956,0.15761571168036415,3.4749097101007984,4.676985959854911,3.4749097101007984,4.676985959854911,18.953417311586378,3.92447978888412,4.309218052922161
4279,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,5404,5403,36.1850941777514,0.666779811362481,0.183351814801893,2338.60000000149,0.712194196898857,0.200750162723844,9,1.0,p797xgr11w,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,5404,p797xgr11w,42.448417916359,31.8363134372692,42.448417916359,0.08623990714099397,0.031097745095896544,0.005237752271713284,0.0,0.0,0.08623990714099397,10.302948110630926,9.10081655309116,10.302948110630926,9.10081655309116,9.414422821441569,8.315965927119178,4.360420128800764
4277,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,5239,5238,36.1850941777514,0.653617567040645,0.166440586389178,8178.59999999404,0.712194196898857,0.200750162723844,20,0.0,yfg9tsa32v,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,5239,yfg9tsa32v,42.448417916359,31.8363134372692,42.448417916359,0.27451739697612837,0.02313855404178704,0.045289272946603724,0.0,0.0,0.27451739697612837,12.33825307129349,11.583405711034764,12.33825307129349,11.583405711034764,9.684277386998273,10.746208171027149,4.645056646584802
4269,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,3334,3333,36.1850941777514,0.678190308821522,0.212821645540452,2047.0,0.712194196898857,0.200750162723844,14,1.0,bnkjjr0y06,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,3334,bnkjjr0y06,42.448417916359,31.8363134372692,42.448417916359,0.14421975903004708,0.038650521775587664,0.005037881852511116,0.0,0.0,0.14421975903004708,8.215507247687665,5.242501297592163,8.215507247687665,5.242501297592163,7.030668771499055,4.486429023375647,3.4513388999663634
4276,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,4954,4953,36.1850941777514,0.72973196291964,0.211548940839913,4443.60000000149,0.712194196898857,0.200750162723844,18,1.0,pzrazuao7z,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,4954,pzrazuao7z,42.448417916359,31.8363134372692,42.448417916359,0.21005323598407982,0.030952520272031638,0.06396675344984852,0.0,0.0,0.21005323598407982,1.8759571244341013,5.3181672243336555,1.8759571244341013,5.3181672243336555,2.785920871650603,5.087769343642892,2.6514179644255154
4275,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,4939,4938,36.1850941777514,0.674492470189145,0.162067668312474,268.59999999986,0.712194196898857,0.200750162723844,13,0.0,3v29fd65wr,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,4939,3v29fd65wr,42.448417916359,31.8363134372692,42.448417916359,0.2061025555931869,1e-05,0.04955448279103231,0.0,0.0,0.2061025555931869,14.380178729230405,15.38695064624274,14.380178729230405,15.38695064624274,12.432071479097004,13.858269993626925,5.149161709100822
4274,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,4624,4623,36.1850941777514,0.678365222922179,0.202024534037784,4205.0,0.712194196898857,0.200750162723844,13,1.0,4nkrou6g2j,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,4624,4nkrou6g2j,42.448417916359,31.8363134372692,42.448417916359,0.17965618332959807,0.03249047997102275,0.054856328565523874,0.0,0.0,0.17965618332959807,9.060779012205764,6.695441170163271,9.060779012205764,6.695441170163271,8.363083789598594,6.397834479491532,3.979786803961735
4273,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,4339,4338,36.1850941777514,0.661456260182993,0.159329242653464,9320.29999995232,0.712194196898857,0.200750162723844,3,0.0,nwkn1dm9nn,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,4339,nwkn1dm9nn,42.448417916359,31.8363134372692,42.448417916359,0.2000355492223255,0.02350723475410435,0.06574858052340006,0.0,0.0,0.2000355492223255,12.410664986343924,11.24617071304229,12.410664986343924,11.24617071304229,10.704715652241987,10.207702601063229,4.693826951813911
4272,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,3964,3963,36.1850941777514,0.702191411704107,0.191433168820746,5449.0,0.712194196898857,0.200750162723844,9,1.0,jr2opktjtb,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,3964,jr2opktjtb,42.448417916359,31.8363134372692,42.448417916359,0.1251419559268119,0.03051776396966335,0.004799756276120843,0.029449638803427918,0.0036853854011991063,0.1214565705256128,5.544593289457963,8.262429281579518,5.544593289457963,8.262429281579518,4.854905508568543,7.233366567145207,3.558694205253112
4271,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,3829,3828,36.1850941777514,0.676447644557354,0.158368483183299,1524.69999998808,0.712194196898857,0.200750162723844,9,0.0,ak2g4wy9vp,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,3829,ak2g4wy9vp,42.448417916359,31.8363134372692,42.448417916359,0.3061175847126392,0.013557986483239507,0.039022655538497285,0.0,0.0,0.3061175847126392,12.451079718881388,13.25158657852997,12.451079718881388,13.25158657852997,10.148207525080785,12.313177304416314,4.827967105859216
4270,stairs,3,0.659375342714386,0.166666573924797,0.0218261112357991,0.0255093717706089,1.0,0.0,3424,3423,36.1850941777514,0.668901617965139,0.152022191356716,358.79999999702,0.712194196898857,0.200750162723844,9,0.0,p8rr2wy859,2.21085509981036,0.829070662428886,0,1,0,0.749999999999998,0.723588936014035,0.155032790374874,3424,p8rr2wy859,42.448417916359,31.8363134372692,42.448417916359,0.13907166098692353,0.028663884037198432,0.0030826579987626957,0.026521060288455203,0.0036883279054498023,0.1353833330814737,10.692794886432269,9.666650293881304,10.692794886432269,9.666650293881304,9.209418468054619,19.202377645545486,5.1752608139837895
4189,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3075,3074,222.691820482899,0.384440933261596,0.622759015730609,294.0,0.375730010891239,0.623539978217521,17,1.0,jo332yhqej,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3075,jo332yhqej,6.89742441670844,5.17306831253133,6.89742441670844,0.15625774340216905,0.029000258445390278,0.0032188825855492924,0.02375497767087236,0.0037118992054194287,0.15254584419674963,7.595313651972777,7.657436837714841,7.595313651972777,7.657436837714841,6.412198978932769,24.823758456611102,5.070003463400869
4188,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,3015,3014,222.691820482899,0.373390729181444,0.615246843523905,464.5,0.375730010891239,0.623539978217521,2,1.0,u7eacnuhw8,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,3015,u7eacnuhw8,6.89742441670844,5.17306831253133,6.89742441670844,0.13933236753271117,0.03767568426884997,0.0047843460970471595,0.0,0.0,0.13933236753271117,7.194499366420244,7.693924110608459,7.194499366420244,7.693924110608459,6.1920727359511805,9.208280435352847,4.043373009556816
4187,square_spiral,14,0.367768359909867,0.593555399742509,0.0402936955682837,0.0272674524563441,1.0,0.0,2700,2699,222.691820482899,0.377499798540158,0.629863072276953,380.70000000298,0.375730010891239,0.623539978217521,8,1.0,gphp8blehl,0.359240855036898,0.134715320638837,0,1,0,0.75,0.52071166485146,0.623539978217521,2700,gphp8blehl,6.89742441670844,5.17306831253133,6.89742441670844,0.2445498689434388,0.021679965696313284,0.07380048813490112,0.08019418873126709,0.019611478344256764,0.22493839059918205,8.523944201583864,6.6527273226071575,8.523944201583864,6.6527273226071575,6.644044540317715,6.263443916824475,3.728451075863802
4159,square_spiral,12,0.565490192074512,0.339591613615692,0.204265569388819,0.206251456431411,1.0,0.0,5833,5832,222.691820482899,0.691135721995418,0.628264739289792,526.0,0.66569331881168,0.623539978217521,12,1.0,nwkn1dm9nn,0.359240855036898,0.134715320638837,0,1,0,0.75,0.810674972771901,0.623539978217521,5833,nwkn1dm9nn,6.89742441670844,5.17306831253133,6.89742441670844,0.2000355492223255,0.02350723475410435,0.06574858052340006,0.0,0.0,0.2000355492223255,1.6098012089418454,0.7307843608617923,1.6098012089418454,0.7307843608617923,1.5202351893233914,1.7952261738859088,1.00399606887427
4166,square_spiral,13,0.527372111225915,0.594924870647365,0.04898736451051,0.031862619201876,1.0,0.0,2189,2188,222.691820482899,0.477439838610197,0.623120299891422,1361.40000000002,0.52071166485146,0.623539978217521,0,1.0,3v29fd65wr,0.359240855036898,0.134715320638837,0,1,0,0.75,0.66569331881168,0.623539978217521,2189,3v29fd65wr,6.89742441670844,5.17306831253133,6.89742441670844,0.2061025555931869,1e-05,0.04955448279103231,0.0,0.0,0.2061025555931869,4.84418737531082,8.464269656726126,4.84418737531082,8.464269656726126,3.8470072127144554,8.37894745926803,3.4730178037478145
4165,square_spiral,13,0.527372111225915,0.594924870647365,0.04898736451051,0.031862619201876,1.0,0.0,1379,1378,222.691820482899,0.518587366565755,0.618005283096723,61.3000000007451,0.52071166485146,0.623539978217521,14,1.0,lw2cc8c6k7,0.359240855036898,0.134715320638837,0,1,0,0.75,0.66569331881168,0.623539978217521,1379,lw2cc8c6k7,6.89742441670844,5.17306831253133,6.89742441670844,0.2512911320490272,0.030920377270452045,0.0741372121975584,0.0,0.0,0.2512911320490272,6.807950674205585,7.8497205153811995,6.807950674205585,7.8497205153811995,5.286014720116038,7.225623667869587,3.6426981519999804
