Unnamed: 0,func.name,tpt,model_pred_x,model_pred_y,model_std_x,model_std_y,model_posterior,model_particle,pred_x,pred_y,rt,true_x,true_y,trial_idx,correct,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,id,r_id,range_x,range_y,range_xy,p_lapse,sd_motor,sd_prev,p_rand0,p_rand,p_prev,lik_x,lik_y,weighted_lik_x,weighted_lik_y,p_data_x,p_data_y,LL
44860,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.632293038772122,0.287811050340759,247.90000000596,0.631510416666667,0.276692708333333,9,1.0,0jul01nsqf,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,1058,0jul01nsqf,30.72,23.04,30.72,0.13373123352710695,1e-05,0.004319907756470409,0.09136504827119236,0.012218360606570226,0.12151287292053671,12.706849765470645,19.6057652794555,0.18512178533310533,0.28562974603014685,10.12214207232652,11.279090829443795,4.73767595128184
44880,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.619723430088096,0.281820010729614,36.7000000029802,0.631510416666667,0.276692708333333,12,1.0,2erutzn4hb,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,1073,2erutzn4hb,30.72,23.04,30.72,0.14219090606619142,1e-05,0.003920837529698161,0.10770463258592868,0.015314619294919443,0.12687628677127197,11.631447663041527,20.42865129844961,0.16945461677228466,0.2976180933997514,9.484112909281452,12.009767746742932,4.735338370952826
44900,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.619074109907122,0.275567843534175,826.400000000373,0.631510416666667,0.276692708333333,14,1.0,p4j9zv8tlc,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,1148,p4j9zv8tlc,30.72,23.04,30.72,0.1971355234318433,1e-05,0.005109633621607316,0.20715154947065084,0.04083692913461413,0.15629859429722914,11.52811246228327,19.287333159605456,0.1679491612734634,0.2809906164565658,8.84203126901374,11.450432364160307,4.617544122165805
44920,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.62419901519694,0.271761823708145,188.0,0.631510416666667,0.276692708333333,6,1.0,jo332yhqej,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,1298,jo332yhqej,30.72,23.04,30.72,0.1619659877113228,1e-05,0.0038896866667094535,0.10627883648623504,0.01721355672430323,0.1447524309870196,12.226210769847487,17.71199768610368,0.17811951879083038,0.2580400881402802,9.614813349494483,11.664525243723896,4.719857171859139
44940,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.605772347096152,0.285021628590909,181.100000008941,0.631510416666667,0.276692708333333,6,1.0,egs56uyq6o,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,1988,egs56uyq6o,30.72,23.04,30.72,0.12831825145064416,1e-05,0.005170892381757958,0.026279855893820404,0.0033721851566699394,0.12494606629397421,8.739080167607518,20.220154927151313,0.12731669553478162,0.29458058046754554,7.6012773946095855,11.805236620145827,4.496859525804906
44960,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.632153772581318,0.288384132438089,59.8999999985099,0.631510416666667,0.276692708333333,3,1.0,p797xgr11w,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,2198,p797xgr11w,30.72,23.04,30.72,0.0,0.002768486933802006,1e-05,0.0,0.0,0.0,12.656462427730954,19.259278863462175,0.18438770929595089,0.28058190292928226,11.632203203183362,12.821161960396452,5.00487447388481
44980,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.615974708612122,0.287721979773127,84.0,0.631510416666667,0.276692708333333,8,1.0,bnkjjr0y06,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,2483,bnkjjr0y06,30.72,23.04,30.72,0.0,0.0011210089079710058,1e-05,0.0,0.0,0.0,10.977471322396621,19.601585906001496,0.15992705722918085,0.28556885815552335,10.542906262354666,13.011047510807598,4.921252046673565
44700,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.668991964433646,0.237067328933562,660.09999999404,0.673828125,0.244140625,10,1.0,ak2g4wy9vp,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,3997,ak2g4wy9vp,30.72,23.04,30.72,0.2902364490701734,1e-05,0.035940228746121204,0.010792846986615184,0.0031324775847529117,0.28710397148542044,7.718804093016735,11.725212562240522,0.017712220840505447,0.026905664634261445,10.108642313157752,13.581058258590438,4.922066779362101
44660,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.644176680715459,0.265646615680895,1035.0,0.673828125,0.244140625,6,1.0,3v29fd65wr,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,3937,3v29fd65wr,30.72,23.04,30.72,0.13497846840255387,0.0008242889776430317,0.005044250145564243,0.13570717908453656,0.018317547184061835,0.11666092121849203,5.751732110860565,7.286344587845455,0.01319841106670357,0.01671986267622721,6.3011698321391165,7.1027705443722144,3.8012202292502284
44320,line,5,0.722960212771078,0.217680520717816,0.0409954975732243,0.0200428670712203,0.0373733026751012,20,0.691520960419919,0.217318059299191,828.700000047684,0.716145833333333,0.211588541666667,10,1.0,u7eacnuhw8,1.6,0.6,0,1,0,0.75,0.758463541666667,0.179036458333333,4401,u7eacnuhw8,30.72,23.04,30.72,0.11321847346500799,1e-05,0.005062793291966906,0.01791358622439451,0.0020281488866097422,0.11119032457839824,7.25209451722997,19.901194733966975,0.2710347234208776,0.7437733743886779,6.447195907147388,9.2112769807544,4.084073785405274
44640,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.653193598208219,0.263809431062956,303.0,0.673828125,0.244140625,9,1.0,4nkrou6g2j,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,3922,4nkrou6g2j,30.72,23.04,30.72,0.14214387301641687,1e-05,0.004167413854348079,0.1308950946112276,0.01860593570689021,0.12353793730952665,6.593562251445765,7.676895088195856,0.015130145721522523,0.01761605289277054,8.140003843447904,7.616949652922385,4.1271666337208615
44360,line,5,0.722960212771078,0.217680520717816,0.0409954975732243,0.0200428670712203,0.0373733026751012,20,0.674982189938096,0.235621270057111,1802.29999999702,0.716145833333333,0.211588541666667,19,1.0,yfg9tsa32v,1.6,0.6,0,1,0,0.75,0.758463541666667,0.179036458333333,5046,yfg9tsa32v,30.72,23.04,30.72,0.22622301410861625,0.002749318551186859,0.0357401648271728,0.0,0.0,0.22622301410861625,4.910362017135676,13.308497102635302,0.1835164459107321,0.49738249036749654,4.543325158884058,6.958095989016328,3.453565029944386
44380,line,5,0.722960212771078,0.217680520717816,0.0409954975732243,0.0200428670712203,0.0373733026751012,20,0.688761365050423,0.2246240586408,1581.29999995232,0.716145833333333,0.211588541666667,8,1.0,nwkn1dm9nn,1.6,0.6,0,1,0,0.75,0.758463541666667,0.179036458333333,5361,nwkn1dm9nn,30.72,23.04,30.72,0.0,1e-05,1e-05,0.0,0.0,0.0,6.871630798047214,18.74514748789051,0.25681553768696574,0.7005680707543449,7.03264342280972,9.684465528362267,4.221085765287911
44400,line,5,0.722960212771078,0.217680520717816,0.0409954975732243,0.0200428670712203,0.0373733026751012,20,0.704402480782067,0.220565968481173,13.3000000715256,0.716145833333333,0.211588541666667,18,1.0,cfv5hmqdm2,1.6,0.6,0,1,0,0.75,0.758463541666667,0.179036458333333,6156,cfv5hmqdm2,30.72,23.04,30.72,0.155948070980048,1e-05,0.00388448986137347,0.15756185807582673,0.024571467826957277,0.13137660315309074,8.783685659439188,19.699248727258595,0.32827534275316667,0.7362259851559376,6.834757060797249,8.575364883214792,4.070914470259999
124260,zigzag_widening,10,0.53898210363006,0.338734363269669,0.0076391745256825,0.010533466157656,0.0007884132174608,20,0.527464555646179,0.347531199519944,461.79999999702,0.538325006235133,0.334390810472197,14,1.0,yfg9tsa32v,3.22021990474752,1.20758246428032,0,1,0,0.750000000000001,0.472380414007812,0.427830479320815,4391,yfg9tsa32v,61.8282221711523,46.3711666283643,61.8282221711523,0.22622301410861625,0.002749318551186859,0.0357401648271728,0.0,0.0,0.22622301410861625,17.964356652295514,26.438613544688774,0.014163336227849632,0.02084455236997076,14.988331314073198,12.835232770925627,5.259465935773816
44420,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.669242815597256,0.257019174703062,1212.19999999925,0.673828125,0.244140625,4,1.0,lw2cc8c6k7,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,367,lw2cc8c6k7,30.72,23.04,30.72,0.19447440284140338,1e-05,0.06273304960097023,0.0,0.0,0.19447440284140338,7.731651768572505,9.073699676130769,0.017741702203678898,0.020821278862285342,10.895234787438431,10.093917251748223,4.7002585082999735
44440,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.647034252297409,0.260964912280702,290.199999988079,0.673828125,0.244140625,14,1.0,4lj0bpd5w5,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,832,4lj0bpd5w5,30.72,23.04,30.72,0.11968129886399763,1e-05,0.005623718219667344,0.08191577510087264,0.009803786361523554,0.10987751250247407,6.0284230434203865,8.274530310138287,0.013833329487097056,0.018987437229715375,7.022889673042498,8.7303850772209,4.115984246202093
44460,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.662360045243685,0.256025929213676,1302.5,0.673828125,0.244140625,9,1.0,0jul01nsqf,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,1057,0jul01nsqf,30.72,23.04,30.72,0.13373123352710695,1e-05,0.004319907756470409,0.09136504827119236,0.012218360606570226,0.12151287292053671,7.316860232350844,9.266722196627867,0.016789886455566137,0.021264204666469007,9.88713219790838,10.154511780912738,4.609152250864462
44480,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.660383018974476,0.2445487209171,482.90000000596,0.673828125,0.244140625,12,1.0,2erutzn4hb,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,1072,2erutzn4hb,30.72,23.04,30.72,0.14219090606619142,1e-05,0.003920837529698161,0.10770463258592868,0.015314619294919443,0.12687628677127197,7.175647399486635,11.096982619863743,0.016465847543441513,0.025464075063661704,9.479505268060041,12.831083153759154,4.801002726575538
44500,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.650033862229102,0.238654292688735,642.699999999255,0.673828125,0.244140625,14,1.0,p4j9zv8tlc,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,1147,p4j9zv8tlc,30.72,23.04,30.72,0.1971355234318433,1e-05,0.005109633621607316,0.20715154947065084,0.04083692913461413,0.15629859429722914,6.309771867683041,11.636854204593941,0.014478936299824061,0.026702910072171123,7.03012393495966,12.580991109977651,4.4823913678525455
44520,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.674958609120189,0.243682048346348,684.0,0.673828125,0.244140625,6,1.0,jo332yhqej,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,1297,jo332yhqej,30.72,23.04,30.72,0.1619659877113228,1e-05,0.0038896866667094535,0.10627883648623504,0.01721355672430323,0.1447524309870196,7.97340281434684,11.196212799189354,0.018296444604130813,0.025691777027473463,10.6804839286197,12.663388907446965,4.907133211280726
44540,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.672823536714033,0.229866617776201,769.0,0.673828125,0.244140625,6,1.0,egs56uyq6o,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,1987,egs56uyq6o,30.72,23.04,30.72,0.12831825145064416,1e-05,0.005170892381757958,0.026279855893820404,0.0033721851566699394,0.12494606629397421,7.894792368440555,11.801362629357493,0.01811605842493987,0.027080405020147823,11.02236372712452,13.0984533232348,4.972420431326594
44560,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.659854603606247,0.264145905291275,166.39999999851,0.673828125,0.244140625,3,1.0,p797xgr11w,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,2197,p797xgr11w,30.72,23.04,30.72,0.0,0.002768486933802006,1e-05,0.0,0.0,0.0,7.12802618940289,7.602508246759061,0.016356571886289067,0.017445358553689155,10.899461683832358,8.738694688814697,4.556474230619045
44580,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.65342487572846,0.262956546680065,74.0,0.673828125,0.244140625,8,1.0,bnkjjr0y06,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,2482,bnkjjr0y06,30.72,23.04,30.72,0.0,0.0011210089079710058,1e-05,0.0,0.0,0.0,6.612737345060969,7.856493315034607,0.015174146513440165,0.018028174177103836,9.51927703171487,9.16558870963013,4.468775017649241
44600,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.657890010719632,0.250501703466714,470.0,0.673828125,0.244140625,5,1.0,jr2opktjtb,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,2737,jr2opktjtb,30.72,23.04,30.72,0.0,1e-05,1e-05,0.0,0.0,0.0,6.985221195488873,10.253897940182789,0.01602887946673142,0.023529461637306476,10.5260442264593,13.503836610210724,4.95682642698049
44620,line,6,0.685027818947301,0.232445608367182,0.0489882939917513,0.0337059531768649,0.0022946845945384,20,0.672718573730863,0.248082244794096,270.699999999255,0.673828125,0.244140625,8,1.0,p8rr2wy859,1.6,0.6,0,1,0,0.75,0.716145833333333,0.211588541666667,3307,p8rr2wy859,30.72,23.04,30.72,0.1352612648983326,1e-05,0.0036478447181343505,0.08179590350673957,0.011063817371823553,0.12419744752650903,7.890561284507214,10.628451521357785,0.018106349421819833,0.02438894396985793,10.937369991879908,12.262530730994833,4.898733696140134
45000,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.607908942942275,0.290259371016884,892.100000023842,0.631510416666667,0.276692708333333,5,1.0,jr2opktjtb,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,2738,jr2opktjtb,30.72,23.04,30.72,0.0,1e-05,1e-05,0.0,0.0,0.0,9.247944980975028,18.763649621192478,0.13473017444438307,0.2733612485668151,9.144809502945565,12.433199937195523,4.733556759904957
45020,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.632640538190762,0.279890209508461,167.199999999255,0.631510416666667,0.276692708333333,8,1.0,p8rr2wy859,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,3308,p8rr2wy859,30.72,23.04,30.72,0.1352612648983326,1e-05,0.0036478447181343505,0.08179590350673957,0.011063817371823553,0.12419744752650903,12.708969815596689,20.290113869526422,0.18515267162448146,0.2955997885758911,10.097607625863887,12.240361105177188,4.817037305769
45040,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.613147831617832,0.291269385296366,461.0,0.631510416666667,0.276692708333333,9,1.0,4nkrou6g2j,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,3923,4nkrou6g2j,30.72,23.04,30.72,0.14214387301641687,1e-05,0.004167413854348079,0.1308950946112276,0.01860593570689021,0.12353793730952665,10.418325509349133,18.34265182639546,0.1517810514855576,0.2672278744550108,8.685753619241867,10.47081744356904,4.510276265111903
45060,line,7,0.63293980671595,0.282199324230011,0.0313891790211285,0.0195248793401066,0.014568660899427,20,0.631545101768093,0.271962405154579,302.199999999953,0.631510416666667,0.276692708333333,6,1.0,3v29fd65wr,1.6,0.6,0,1,0,0.75,0.673828125,0.244140625,3938,3v29fd65wr,30.72,23.04,30.72,0.13497846840255387,0.0008242889776430317,0.005044250145564243,0.13570717908453656,0.018317547184061835,0.11666092121849203,12.69264124632007,17.797099470564515,0.1849147862357176,0.2592799071800262,10.118648420308759,12.055311345771187,4.80388543804087
45420,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.590017865473516,0.312334333517113,213.0,0.589192708333333,0.309244791666667,8,1.0,p8rr2wy859,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,3309,p8rr2wy859,30.72,23.04,30.72,0.1352612648983326,1e-05,0.0036478447181343505,0.08179590350673957,0.011063817371823553,0.12419744752650903,8.74639267126349,12.692089051968372,0.7027936406134198,1.0198398136330213,12.477889638062711,16.23411846219136,5.3110733546064095
45440,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.581111218345521,0.322161833808951,159.0,0.589192708333333,0.309244791666667,9,1.0,4nkrou6g2j,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,3924,4nkrou6g2j,30.72,23.04,30.72,0.14214387301641687,1e-05,0.004167413854348079,0.1308950946112276,0.01860593570689021,0.12353793730952665,8.615968456791084,11.450592042245061,0.692313741990258,0.9200825495736571,11.282772599184886,13.241332016844916,5.006620164617011
45460,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.569650364925986,0.318699247259843,255.0,0.589192708333333,0.309244791666667,6,1.0,3v29fd65wr,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,3939,3v29fd65wr,30.72,23.04,30.72,0.13497846840255387,0.0008242889776430317,0.005044250145564243,0.13570717908453656,0.018317547184061835,0.11666092121849203,7.988690957767969,12.006778785346532,0.6419104896115088,0.9647734891114467,8.587070819437342,14.67679299466183,4.836525217407683
45480,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.583449455290729,0.310286018698479,185.20000000298,0.589192708333333,0.309244791666667,16,1.0,gphp8blehl,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,3954,gphp8blehl,30.72,23.04,30.72,0.17855924891562186,1e-05,0.004453127852022586,0.21857894049406684,0.03902929144339298,0.13952995747222888,8.682019814500817,12.804266625276085,0.6976211270914092,1.028853550850552,11.213189993092694,15.645326801487734,5.167263028797585
45500,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.589464709780749,0.299197996631137,93.7000000178814,0.589192708333333,0.309244791666667,10,1.0,ak2g4wy9vp,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,3999,ak2g4wy9vp,30.72,23.04,30.72,0.2902364490701734,1e-05,0.035940228746121204,0.010792846986615184,0.0031324775847529117,0.28710397148542044,8.747948839523263,12.448928506490098,0.7029186824675646,1.0003012802703826,11.817415729064448,14.70761070996053,5.157939447808239
45520,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.554267449283587,0.318396226415094,1389.39999997616,0.589192708333333,0.309244791666667,10,1.0,u7eacnuhw8,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,4404,u7eacnuhw8,30.72,23.04,30.72,0.11321847346500799,1e-05,0.005062793291966906,0.01791358622439451,0.0020281488866097422,0.11119032457839824,6.53778366624273,12.05355566776941,0.5253266068693363,0.9685321238686685,4.630625543737518,15.138614393457528,4.2499406898452765
45540,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.580113966315225,0.317660995169285,13.1000000014901,0.589192708333333,0.309244791666667,15,1.0,pzrazuao7z,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,4614,pzrazuao7z,30.72,23.04,30.72,0.09883866234350923,1e-05,0.004860024229840248,0.05409966433027347,0.005347138455637089,0.09349152388787214,8.581085266505045,12.153995134957853,0.6895107939385563,0.9766026760905642,11.634055414982459,15.63814499709996,5.203649730429151
45560,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.551881267528978,0.328201302612727,737.0,0.589192708333333,0.309244791666667,19,1.0,yfg9tsa32v,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,5049,yfg9tsa32v,30.72,23.04,30.72,0.22622301410861625,0.002749318551186859,0.0357401648271728,0.0,0.0,0.22622301410861625,6.269415242642341,10.204239853185825,0.5037625600060532,0.8199351602032562,3.806491457063291,10.331773357434836,3.6719318264703906
45580,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.567669160855726,0.317223979495569,642.800000190735,0.589192708333333,0.309244791666667,8,1.0,nwkn1dm9nn,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,5364,nwkn1dm9nn,30.72,23.04,30.72,0.0,1e-05,1e-05,0.0,0.0,0.0,7.835882803691456,12.210836825912587,0.6296319877244748,0.9811700423667149,9.270307967899178,17.50158001517167,5.0891077644566405
45600,line,8,0.589072455550202,0.307181420119739,0.045602405773376,0.0310011335639169,0.0803523997867678,20,0.557322451942845,0.311409515705397,419.5,0.589192708333333,0.309244791666667,18,1.0,cfv5hmqdm2,1.6,0.6,0,1,0,0.75,0.631510416666667,0.276692708333333,6159,cfv5hmqdm2,30.72,23.04,30.72,0.155948070980048,1e-05,0.00388448986137347,0.15756185807582673,0.024571467826957277,0.13137660315309074,6.86533255213421,12.749505211173418,0.5516459458981989,1.0244533398116857,5.138105093147317,15.969977061878726,4.407394878475111
