Unnamed: 0,func.name,tpt,model_pred_x,model_pred_y,model_std_x,model_std_y,model_posterior,model_particle,pred_x,pred_y,rt,true_x,true_y,trial_idx,correct,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,id,r_id,range_x,range_y,range_xy,p_lapse,sd_motor,sd_prev,p_rand0,p_rand,p_prev,lik_x,lik_y,weighted_lik_x,weighted_lik_y,p_data_x,p_data_y,LL
86640,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.588183930158558,0.320938587151094,592.20000000298,0.597077402773384,0.318952335376557,12,1.0,gphp8blehl,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,3356,gphp8blehl,5.15052922426442,3.86289691819831,5.15052922426442,0.29912021020359864,0.007604487472609466,0.08239397160242136,0.06722339810659907,0.020107876972246107,0.27901233323135255,26.476412242770234,50.69827280807216,7.849620342565668e-07,1.5030820260621092e-06,18.68479663654904,36.91074864928191,6.536212979034918
86660,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.601229312294408,0.314909773575631,11656.7999999999,0.597077402773384,0.318952335376557,7,1.0,3v29fd65wr,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,4106,3v29fd65wr,5.15052922426442,3.86289691819831,5.15052922426442,0.2689867478550973,0.009700143887328178,0.07412061555496766,0.0,0.0,0.2689867478550973,37.52536566786442,37.704977441460706,1.1125369668963275e-06,1.1178620246075388e-06,27.471911393477917,29.008474303768114,6.680752083481195
86680,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.591121527586016,0.319908219196995,78.5,0.597077402773384,0.318952335376557,12,1.0,ak2g4wy9vp,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,4286,ak2g4wy9vp,5.15052922426442,3.86289691819831,5.15052922426442,0.35936523269442433,0.006491100187165514,0.054037588913410664,0.0,0.0,0.35936523269442433,40.34314411065599,60.790470429561026,1.1960773302301833e-06,1.8022914469777545e-06,25.851459300234755,41.59714525320608,6.980398593172843
86700,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.590442793304015,0.312012342176194,82.5,0.597077402773384,0.318952335376557,13,1.0,u7eacnuhw8,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,4901,u7eacnuhw8,5.15052922426442,3.86289691819831,5.15052922426442,0.21732161060743696,0.0097469751140437,0.0843144109229588,0.0,0.0,0.21732161060743696,32.46495528939862,31.764543934551128,9.625079528278434e-07,9.417424383436213e-07,25.496352508136987,25.886239416219194,6.492246933883084
86720,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.593440110405195,0.31639333938843,1039.0,0.597077402773384,0.318952335376557,15,1.0,4nkrou6g2j,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,4916,4nkrou6g2j,5.15052922426442,3.86289691819831,5.15052922426442,0.23387971547205824,0.010358195664179335,0.08189926842468052,0.0,0.0,0.23387971547205824,36.20998412198727,37.355490459098355,1.073539063229934e-06,1.1075005749478989e-06,27.81735179383365,29.75750808262185,6.71874146390845
86740,triangle_1,10,0.597077370384282,0.318952360984576,0.0001120953245831,9.70773987061689e-05,2.9647598287072e-08,20,0.605637076225122,0.314113971546986,62.3999999761581,0.597077402773384,0.318952335376557,15,1.0,jr2opktjtb,0.268256730430439,0.100596273911414,0,1,0,0.749999999999999,0.402922597226616,0.318952335376557,5561,jr2opktjtb,5.15052922426442,3.86289691819831,5.15052922426442,0.19824022420600856,0.00893101123403378,0.07835517919060496,0.0,0.0,0.19824022420600856,28.218881433927482,38.570895716383106,8.366220608635962e-07,1.1435344217718725e-06,22.660246805414324,31.9320182811681,6.5842213615046035
88940,zigzag_1,3,0.71080248827861,0.34755675374167,0.0068051640105924,0.0527144991684127,0.0058571450107678,20,0.681689808798185,0.355263529942858,1955.70000000298,0.702692737700793,0.35452140369219,1,1.0,gphp8blehl,0.68493841956189,0.256851907335709,0,1,0,0.750000000000003,0.725775933779015,0.282068768040377,1429,gphp8blehl,13.1508176555882,9.86311324169122,13.1508176555882,0.29912021020359864,0.007604487472609466,0.08239397160242136,0.06722339810659907,0.020107876972246107,0.27901233323135255,0.6680609730369266,7.412432701270117,0.003912929995111916,0.04341569321389636,5.293593269253226,3.771221234265439,2.9938961560500843
88980,zigzag_1,3,0.71080248827861,0.34755675374167,0.0068051640105924,0.0527144991684127,0.0058571450107678,20,0.693103944835496,0.205064369123663,5126.39999997616,0.702692737700793,0.35452140369219,0,0.0,jr2opktjtb,0.68493841956189,0.256851907335709,0,1,0,0.750000000000003,0.725775933779015,0.282068768040377,1549,jr2opktjtb,13.1508176555882,9.86311324169122,13.1508176555882,0.19824022420600856,0.00893101123403378,0.07835517919060496,0.0,0.0,0.19824022420600856,10.258406739766057,0.21402777342724094,0.06008497585424753,0.0012535917052951054,12.624602294193886,2.400947594293323,3.4115109635994734
105540,zigzag_widening,5,0.530966966402991,0.457732744330596,0.0008638137668964,0.0178111543640422,0.0003193457743666,20,0.532053806680816,0.444252076052752,331.400000095367,0.53053209747365,0.460471962681744,10,1.0,nwkn1dm9nn,3.22021990474752,1.20758246428032,0,1,0,0.750000000000001,0.592249422567498,0.418641020896371,5631,nwkn1dm9nn,61.8282221711523,46.3711666283643,61.8282221711523,0.22974610645976196,0.010200642616551195,0.07954796284865696,0.0,0.0,0.22974610645976196,38.7510416668847,15.665720250876378,0.012374981408623677,0.005002781564526644,29.986989959636922,19.207574100942484,6.3560683052581854
90780,zigzag_1,7,0.582567904503096,0.348367088929075,0.0083292349871514,0.0078533580429169,3.21578274278256e-05,20,0.57224675228721,0.361806055411386,8.09999999403954,0.586707414532618,0.364318606070608,19,1.0,egs56uyq6o,0.68493841956189,0.256851907335709,0,1,0,0.750000000000003,0.60979061061084,0.291865970418794,5843,egs56uyq6o,13.1508176555882,9.86311324169122,13.1508176555882,0.24282033890350327,0.009513056169903528,0.07269927348016159,0.0,0.0,0.24282033890350327,22.611681426397357,17.865747549107883,0.0007271425491630556,0.0005745236265533095,17.147397983191475,4.721443930891702,4.393961111380461
