"","X.1","X","r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","width","height","level","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","attempt_number","dist_from_prev","dist_from_true","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
"1969",1969,9688,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:10 2024",1536,864,1536,864,NA,9,0,2.22044604925031e-16,-0.20331775757835,0.979112807317579,2.09640817345471,-0.456526876263199,0,1,528,667,0.662992238998413,0,7,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1970",1970,9689,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:15 2024",1536,864,1536,864,NA,10,-0.20331775757835,0.979112807317579,0,2.22044604925031e-16,-0.320961716478532,1.07921399498851,0,1,38,277,2.85890531539917,0,8,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1971",1971,9690,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:17 2024",1536,864,1536,864,NA,11,0,2.22044604925031e-16,-0.665634746762126,0.746277685518547,0.58098133489152,0.599802823539564,0,1,206,309,0.250744104385376,0,9,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1972",1972,9691,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:19 2024",1536,864,1536,864,NA,12,-0.665634746762126,0.746277685518547,0,2.22044604925031e-16,0.836938146766805,0.567300371237941,0,1,372,249,0.127034902572632,0,10,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1973",1973,9692,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:23 2024",1536,864,1536,864,NA,13,0,2.22044604925031e-16,-0.949595443096897,0.313478060555454,0.77599604870126,0.567300371237941,0,1,237,429,1.2023868560791,0,11,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1974",1974,9693,14985022,"BP22","radial_1",55,0.100488371603151,2000,0.268145231488394,"Fri Jan 19 12:08:25 2024",1536,864,1536,864,NA,14,-0.949595443096897,0.313478060555454,0,2.22044604925031e-16,1.20665354169777,0.0797635867135884,0,1,534,298,0.208662509918213,0,12,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1975",1975,9821,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:37 2024",1536,864,1536,864,NA,1,0,2.22044604925031e-16,0.949595443096896,-0.313478060555453,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1976",1976,9822,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:38 2024",1536,864,1536,864,NA,2,0.949595443096896,-0.313478060555453,0,2.22044604925031e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1977",1977,9823,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:48 2024",1536,864,1536,864,NA,3,0,2.22044604925031e-16,0.979112807317579,0.20331775757835,-1.19446512208466,0.595740017001862,0,1,329,544,8.14539670944214,0,1,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1978",1978,9824,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:50 2024",1536,864,1536,864,NA,4,0.979112807317579,0.20331775757835,0,2.22044604925031e-16,0.0771933242163554,-0.074623061719123,1,1,232,26,0.33720874786377,1,2,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1979",1979,9825,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:52 2024",1536,864,1536,864,NA,5,0,2.22044604925031e-16,0.746277685518547,0.665634746762127,0.105632969980276,0.0675751671004796,0,1,31,216,0.0851709842681884,1,3,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1980",1980,9826,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:54 2024",1536,864,1536,864,NA,6,0.746277685518547,0.665634746762127,0,2.22044604925031e-16,0.0325024523016233,-0.074623061719123,1,1,253,20,0.166216373443603,2,4,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1981",1981,9827,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:56 2024",1536,864,1536,864,NA,7,0,2.22044604925031e-16,0.313478060555453,0.949595443096897,-0.00406280653770308,-0.1802560316994,0,1,44,289,0.125845909118652,2,5,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1982",1982,9828,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 10:59:57 2024",1536,864,1536,864,NA,8,0.313478060555453,0.949595443096897,0,2.22044604925031e-16,0.0731305176786523,-0.0339949963420938,1,1,249,20,0.12630558013916,3,6,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1983",1983,9829,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:01 2024",1536,864,1536,864,NA,9,0,2.22044604925031e-16,-0.20331775757835,0.979112807317579,-2.08828256037931,0.591677210464159,0,1,534,474,1.49334263801575,3,7,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1984",1984,9830,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:02 2024",1536,864,1536,864,NA,10,-0.20331775757835,0.979112807317579,0,2.22044604925031e-16,-0.0365652588393268,-0.0583718355683114,1,1,259,17,0.126381397247314,4,8,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1985",1985,9831,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:11 2024",1536,864,1536,864,NA,11,0,2.22044604925031e-16,-0.665634746762126,0.746277685518547,0.0487536784524347,0.132580071703727,0,1,35,232,6.25566291809082,4,9,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1986",1986,9832,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:12 2024",1536,864,1536,864,NA,12,-0.665634746762126,0.746277685518547,0,2.22044604925031e-16,-0.0406280653770299,-0.103062707483044,1,1,260,27,0.210503816604614,5,10,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1987",1987,9833,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:16 2024",1536,864,1536,864,NA,13,0,2.22044604925031e-16,-0.949595443096897,0.313478060555454,0.0446908719147321,-0.151816385935479,0,1,39,270,1.69638919830322,5,11,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1988",1988,9834,14903247,"BP24","radial_1",22,0.100488371603151,2000,0.268145231488394,"Wed Apr 17 11:00:17 2024",1536,864,1536,864,NA,14,-0.949595443096897,0.313478060555454,0,2.22044604925031e-16,0.0446908719147321,0.0106958755726385,1,1,256,11,0.0850627422332763,6,12,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1989",1989,9905,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:26:11 2024",1536,864,1536,864,NA,1,0,2.22044604925031e-16,0.949595443096896,-0.313478060555453,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1990",1990,9906,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:26:12 2024",1536,864,1536,864,NA,2,0.949595443096896,-0.313478060555453,0,2.22044604925031e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1991",1991,9907,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:17 2024",1536,864,1536,864,NA,3,0,2.22044604925031e-16,0.979112807317579,0.20331775757835,-0.280333651101503,-0.0502462224929054,0,1,70,316,63.0167300701141,0,1,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1992",1992,9908,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:19 2024",1536,864,1536,864,NA,4,0.979112807317579,0.20331775757835,0,2.22044604925031e-16,0.121884196131088,0.242275848221706,0,1,211,67,0.0843591690063476,0,2,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1993",1993,9909,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:22 2024",1536,864,1536,864,NA,5,0,2.22044604925031e-16,0.746277685518547,0.665634746762127,0.231579972649067,-0.13962796632237,0,1,67,235,0.291745662689209,0,3,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1994",1994,9910,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:24 2024",1536,864,1536,864,NA,6,0.746277685518547,0.665634746762127,0,2.22044604925031e-16,-0.227517166111365,0.250401461297112,0,1,261,83,0.378507137298584,0,4,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1995",1995,9911,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:27 2024",1536,864,1536,864,NA,7,0,2.22044604925031e-16,0.313478060555453,0.949595443096897,0.0243768392262171,-0.11118832055845,0,1,28,271,0.294464588165283,0,5,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1996",1996,9912,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:29 2024",1536,864,1536,864,NA,8,0.313478060555453,0.949595443096897,0,2.22044604925031e-16,0.0487536784524347,0.262589880910221,0,1,181,66,0.248369216918945,0,6,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1997",1997,9913,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:31 2024",1536,864,1536,864,NA,9,0,2.22044604925031e-16,-0.20331775757835,0.979112807317579,-0.195014713809742,0.051323940949668,0,1,50,228,0.329951286315918,0,7,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1998",1998,9914,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:34 2024",1536,864,1536,864,NA,10,-0.20331775757835,0.979112807317579,0,2.22044604925031e-16,-0.463159945298135,0.0188214886480444,0,1,245,114,0.207643747329712,0,8,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"1999",1999,9915,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:36 2024",1536,864,1536,864,NA,11,0,2.22044604925031e-16,-0.665634746762126,0.746277685518547,-0.589106947966926,0.0675751671004796,0,1,146,168,0.0845327377319336,0,9,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2000",2000,9916,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:37 2024",1536,864,1536,864,NA,12,-0.665634746762126,0.746277685518547,0,2.22044604925031e-16,-0.146261035357306,-0.0868114813322318,1,1,242,42,0.0852608680725097,1,10,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2001",2001,9917,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:40 2024",1536,864,1536,864,NA,13,0,2.22044604925031e-16,-0.949595443096897,0.313478060555454,0.117821389593385,-0.135565159784667,0,1,44,285,0.0430274009704589,1,11,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2002",2002,9918,25854375,"BP24","radial_1",15,0.100488371603151,2000,0.268145231488394,"Mon Jan 22 12:27:42 2024",1536,864,1536,864,NA,14,-0.949595443096897,0.313478060555454,0,2.22044604925031e-16,-1.43417070780914,1.71707462140787,0,1,365,551,0.41312313079834,1,12,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2003",2003,10690,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:44:55 2024",1536,864,1536,864,NA,1,0,2.22044604925031e-16,0.949595443096896,-0.313478060555453,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2004",2004,10691,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:44:56 2024",1536,864,1536,864,NA,2,0.949595443096896,-0.313478060555453,0,2.22044604925031e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2005",2005,10692,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:44:59 2024",1536,864,1536,864,NA,3,0,2.22044604925031e-16,0.979112807317579,0.20331775757835,0.138135422281899,-0.13962796632237,0,1,48,224,0.623968839645386,0,1,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2006",2006,10693,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:01 2024",1536,864,1536,864,NA,4,0.979112807317579,0.20331775757835,0,2.22044604925031e-16,1.27165844630102,0.567300371237941,0,1,115,343,0.0416426658630371,0,2,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2007",2007,10694,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:12 2024",1536,864,1536,864,NA,5,0,2.22044604925031e-16,0.746277685518547,0.665634746762127,0.138135422281899,-0.0908742878699349,0,1,41,239,9.56629872322082,0,3,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2008",2008,10695,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:19 2024",1536,864,1536,864,NA,6,0.746277685518547,0.665634746762127,0,2.22044604925031e-16,0.682551498334093,0.985769444621343,0,1,80,295,4.18215370178223,0,4,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2009",2009,10696,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:21 2024",1536,864,1536,864,NA,7,0,2.22044604925031e-16,0.313478060555453,0.949595443096897,2.43362111608406,-0.48496652202712,0,1,611,630,0.413660526275635,0,5,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2010",2010,10697,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:24 2024",1536,864,1536,864,NA,8,0.313478060555453,0.949595443096897,0,2.22044604925031e-16,0.60942098065544,0.831382796188632,0,1,78,254,0.707794189453125,0,6,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2011",2011,10698,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:29 2024",1536,864,1536,864,NA,9,0,2.22044604925031e-16,-0.20331775757835,0.979112807317579,0.105632969980276,-0.123376740171558,0,1,40,282,2.90565156936646,0,7,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2012",2012,10699,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:34 2024",1536,864,1536,864,NA,10,-0.20331775757835,0.979112807317579,0,2.22044604925031e-16,-0.353464168780156,1.39205009839164,0,1,108,354,2.90505170822144,0,8,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2013",2013,10700,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:36 2024",1536,864,1536,864,NA,11,0,2.22044604925031e-16,-0.665634746762126,0.746277685518547,0.0568792915278409,-0.257449355915755,0,1,65,304,0.043567419052124,0,9,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2014",2014,10701,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:39 2024",1536,864,1536,864,NA,12,-0.665634746762126,0.746277685518547,0,2.22044604925031e-16,-1.35697738359278,0.766377891585385,0,1,170,384,0.334705829620361,0,10,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2015",2015,10702,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:41 2024",1536,864,1536,864,NA,13,0,2.22044604925031e-16,-0.949595443096897,0.313478060555454,0.182826294196632,-0.631227557384425,0,1,162,363,0.331591606140137,0,11,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2016",2016,10703,8951535,"BP22","radial_1",58,0.100488371603151,2000,0.268145231488394,"Wed Feb 21 10:45:45 2024",1536,864,1536,864,NA,14,-0.949595443096897,0.313478060555454,0,2.22044604925031e-16,1.15383705670763,-0.501217748177931,0,1,555,310,1.49340343475342,0,12,"radial_1","test",-3.12023542095586,-1.74037374217733,3.12023542095586,1.76989110639801
"2017",2017,56,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:35 2024",1536,864,1536,864,NA,1,-7.105427357601e-15,0,-2.44315781172409,1.13180382885531,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2018",2018,57,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:37 2024",1536,864,1536,864,NA,2,-2.44315781172409,1.13180382885531,-1.11135026448239,-1.73634690935738,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2019",2019,58,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:39 2024",1536,864,1536,864,NA,3,-1.11135026448239,-1.73634690935738,-4.24086541420026,0.122721386237572,-4.135993298649,-5.23525792214233,0,1,95,110,0.085303783416748,0,1,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2020",2020,59,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:50 2024",1536,864,1536,864,NA,4,-4.24086541420026,0.122721386237572,-2.22270052896478,-3.47269381871476,-4.18481659882217,1.55118080192803,0,1,29,110,8.77660751342773,0,2,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2021",2021,60,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:52 2024",1536,864,1536,864,NA,5,-2.22270052896478,-3.47269381871476,-6.03857301667643,-0.886361056380164,-0.034836084102885,-5.67466762370084,0,1,64,157,0.0837810039520263,0,3,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2022",2022,61,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:25:54 2024",1536,864,1536,864,NA,6,-6.03857301667643,-0.886361056380164,-3.33405079344717,-5.20904072807214,-6.8700981083464,0.184128397079323,0,1,28,132,0.24981951713562,0,4,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2023",2023,62,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:02 2024",1536,864,1536,864,NA,7,-3.33405079344717,-5.20904072807214,-7.8362806191526,-1.8954434989979,-7.26068450973175,-7.57877633045439,0,1,94,117,5.34463620185852,0,5,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2024",2024,63,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:04 2024",1536,864,1536,864,NA,8,-7.8362806191526,-1.8954434989979,-4.44540105792956,-6.94538763742952,-7.45597771042442,0.574714798464665,0,1,51,166,0.167663097381592,0,6,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2025",2025,64,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:07 2024",1536,864,1536,864,NA,9,-4.44540105792956,-6.94538763742952,-9.63398822162877,-2.90452594161564,-1.49953508929792,-10.3128811401518,0,1,92,225,0.336307287216187,0,7,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2026",2026,65,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:11 2024",1536,864,1536,864,NA,10,-9.63398822162877,-2.90452594161564,-5.55675132241195,-8.6817345467869,-15.755938739863,-4.30761521885213,0,1,129,227,2.529452085495,0,8,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2027",2027,66,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:13 2024",1536,864,1536,864,NA,11,-5.55675132241195,-8.6817345467869,-11.4316958241049,-3.91360838423338,-6.38186510661473,-11.3381704437883,0,1,57,184,0.0843188762664794,0,9,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2028",2028,67,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:16 2024",1536,864,1536,864,NA,12,-11.4316958241049,-3.91360838423338,-6.66810158689434,-10.4180814561443,-12.2406611273949,-5.08878802162282,0,1,29,158,0.126781463623047,0,10,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2029",2029,68,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:18 2024",1536,864,1536,864,NA,13,-6.66810158689434,-10.4180814561443,-13.2294034265811,-4.92269082685112,-5.06363600193919,-15.5369742586808,0,1,110,274,0.210338354110718,0,11,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2030",2030,69,26432127,"BP24","zigzag_widening",32,1.20758246428032,2000,3.22233781142909,"Wed May  8 13:26:22 2024",1536,864,1536,864,NA,14,-13.2294034265811,-4.92269082685112,-7.77945185137673,-12.1544283655017,-17.3671076455775,-4.64937832006431,0,1,85,249,1.82368683815002,0,12,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2031",2031,476,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:48 2024",1536,864,1536,864,NA,1,-7.105427357601e-15,0,-2.44315781172409,1.13180382885531,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2032",2032,477,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:49 2024",1536,864,1536,864,NA,2,-2.44315781172409,1.13180382885531,-1.11135026448239,-1.73634690935738,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2033",2033,478,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:52 2024",1536,864,1536,864,NA,3,-1.11135026448239,-1.73634690935738,-4.24086541420026,0.122721386237572,-0.66953898635407,-3.67291231660095,0,1,41,107,0.293350458145142,0,1,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2034",2034,479,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:54 2024",1536,864,1536,864,NA,4,-4.24086541420026,0.122721386237572,-2.22270052896478,-3.47269381871476,-6.82127480817324,2.8205866064304,0,1,76,160,0.414476156234741,0,2,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2035",2035,480,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:57 2024",1536,864,1536,864,NA,5,-2.22270052896478,-3.47269381871476,-6.03857301667643,-0.886361056380164,-2.67129429345395,-12.3146364472517,0,1,181,244,0.456459760665893,0,3,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2036",2036,481,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:12:58 2024",1536,864,1536,864,NA,6,-6.03857301667643,-0.886361056380164,-3.33405079344717,-5.20904072807214,-4.72187290072701,-2.40350651209858,1,1,41,64,0.291842222213745,1,4,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2037",2037,482,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:13:01 2024",1536,864,1536,864,NA,7,-3.33405079344717,-5.20904072807214,-7.8362806191526,-1.8954434989979,-2.9154107943198,-7.62759963062756,0,1,50,155,0.791425704956055,1,5,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2038",2038,483,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:13:04 2024",1536,864,1536,864,NA,8,-7.8362806191526,-1.8954434989979,-4.44540105792956,-6.94538763742952,-5.60069230384404,-1.96409681054007,0,1,46,105,0.959685564041138,1,6,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2039",2039,484,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:13:13 2024",1536,864,1536,864,NA,9,-4.44540105792956,-6.94538763742952,-9.63398822162877,-2.90452594161564,-9.36008641717798,-8.11583263235924,0,1,103,107,6.50897836685181,1,7,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
"2040",2040,485,33163470,"BP24","zigzag_widening",36,1.20758246428032,2000,3.22233781142909,"Tue Feb  6 13:13:15 2024",1536,864,1536,864,NA,10,-9.63398822162877,-2.90452594161564,-5.55675132241195,-8.6817345467869,-13.1683038306851,-3.03820941434977,0,1,72,194,0.207213401794434,1,8,"zigzag_widening","test",-46.8075576499978,-29.2074983071678,28.1850314159882,12.9758330424493
