"","X.1","X","r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","width","height","level","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","attempt_number","dist_from_prev","dist_from_true","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
"1316",1316,2281,22761293,"BP24","f_curly_2",25,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 14:12:36 2024",1536,864,1536,864,NA,14,-4.10665974582884,-3.76588184681811,-3.28056003678854,-4.47562600546816,-6.97689034702696,-4.98624851979532,0,1,356,426,0.62019681930542,0,12,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1317",1317,2744,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:25 2024",1536,864,1536,864,NA,1,1,8.88178419700125e-16,0.0653223623952712,0.698984619355586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1318",1318,2745,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:27 2024",1536,864,1536,864,NA,2,0.0653223623952712,0.698984619355586,-1.30114361554693,0.0984721441039564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1319",1319,2746,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:29 2024",1536,864,1536,864,NA,3,-1.30114361554693,0.0984721441039564,-1.57055935733956,-1.32156131874234,-1.81884610956564,-0.388670888781411,0,1,81,110,0.125525951385498,0,1,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1320",1320,2747,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:31 2024",1536,864,1536,864,NA,4,-1.57055935733956,-1.32156131874234,-0.716337814536772,-1.95892427466314,-2.84344912447731,-1.88616760288308,0,1,159,243,0.127046585083008,0,2,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1321",1321,2748,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:33 2024",1536,864,1536,864,NA,5,-0.716337814536772,-1.95892427466314,-0.250550581775499,-1.28317921654756,-0.75921393175101,-3.13846017666401,0,1,135,220,0.212772846221924,0,3,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1322",1322,2749,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:36 2024",1536,864,1536,864,NA,6,-0.250550581775499,-1.28317921654756,-1.15336468216497,-0.562000023225261,-0.575310826510453,-1.01919582103475,0,1,48,84,0.211020708084106,0,4,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1323",1323,2750,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:37 2024",1536,864,1536,864,NA,7,-1.15336468216497,-0.562000023225261,-2.53084568360575,-1.12527604624581,-2.02902108698342,-0.905351041600116,1,1,107,63,0.127745389938354,1,5,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1324",1324,2751,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:40 2024",1536,864,1536,864,NA,8,-2.53084568360575,-1.12527604624581,-2.83907152907645,-2.54402111088937,-3.05362410189509,-1.98249780086623,0,1,115,69,1.00053524971008,1,6,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1325",1325,2752,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:42 2024",1536,864,1536,864,NA,9,-2.83907152907645,-2.54402111088937,-1.99831034992824,-3.21780799751126,-3.7629646506801,-2.4904206629592,0,1,106,218,0.129251718521118,1,7,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1326",1326,2753,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:45 2024",1536,864,1536,864,NA,10,-1.99831034992824,-3.21780799751126,-1.50220172082142,-2.5663218973512,-2.52818665835065,-3.94413092343216,0,1,103,196,0.125948667526245,1,8,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1327",1327,2754,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:47 2024",1536,864,1536,864,NA,11,-1.50220172082142,-2.5663218973512,-2.37243342890271,-1.82401755719137,-1.5298555156162,-2.33278942989586,0,1,27,112,0.0846426486968994,1,9,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1328",1328,2755,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:49 2024",1536,864,1536,864,NA,12,-2.37243342890271,-1.82401755719137,-3.75968791285882,-2.34971215984288,-3.29882824221583,-1.97374051014049,0,1,107,68,0.0429983139038085,1,10,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1329",1329,2756,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:51 2024",1536,864,1536,864,NA,13,-3.75968791285882,-2.34971215984288,-4.10665974582884,-3.76588184681811,-4.21834376841862,-3.1997612117442,0,1,110,66,0.169543027877808,1,11,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1330",1330,2757,26217358,"BP22","f_curly_2",15,0.216600489469187,2000,0.577981187898891,"Mon Feb 12 13:59:53 2024",1536,864,1536,864,NA,14,-4.10665974582884,-3.76588184681811,-3.28056003678854,-4.47562600546816,-4.97147077083232,-4.22436422665587,0,1,112,195,0.0843756198883056,1,12,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1331",1331,3809,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:40:45 2024",1536,864,1536,864,NA,1,1,8.88178419700125e-16,0.0653223623952712,0.698984619355586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1332",1332,3810,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:40:46 2024",1536,864,1536,864,NA,2,0.0653223623952712,0.698984619355586,-1.30114361554693,0.0984721441039564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1333",1333,3811,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:40:48 2024",1536,864,1536,864,NA,3,-1.30114361554693,0.0984721441039564,-1.57055935733956,-1.32156131874234,-1.7225159115825,-0.397428179507151,0,1,74,107,0.0431535243988037,0,1,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1334",1334,3812,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:40:51 2024",1536,864,1536,864,NA,4,-1.57055935733956,-1.32156131874234,-0.716337814536772,-1.95892427466314,-1.66997216722805,-1.64096346256234,0,1,38,115,0.291690826416016,0,2,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1335",1335,3813,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:03 2024",1536,864,1536,864,NA,5,-0.716337814536772,-1.95892427466314,-0.250550581775499,-1.28317921654756,0.15154430372603,-2.0613134173979,0,1,100,100,10.276303768158,0,3,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1336",1336,3814,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:05 2024",1536,864,1536,864,NA,6,-0.250550581775499,-1.28317921654756,-1.15336468216497,-0.562000023225261,0.501835932755663,-0.738962517811041,0,1,106,190,0.126512765884399,0,4,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1337",1337,3815,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:08 2024",1536,864,1536,864,NA,7,-1.15336468216497,-0.562000023225261,-2.53084568360575,-1.12527604624581,-1.97647734262898,0.040436356779888,0,1,116,147,0.167949199676514,0,5,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1338",1338,3816,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:10 2024",1536,864,1536,864,NA,8,-2.53084568360575,-1.12527604624581,-2.83907152907645,-2.54402111088937,-2.68581789141398,-1.83362385852864,0,1,83,83,0.293053865432739,0,6,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1339",1339,3817,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:12 2024",1536,864,1536,864,NA,9,-2.83907152907645,-2.54402111088937,-1.99831034992824,-3.21780799751126,-3.84178026721176,-3.19100392101846,0,1,136,211,0.251232862472534,0,7,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1340",1340,3818,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:15 2024",1536,864,1536,864,NA,10,-1.99831034992824,-3.21780799751126,-1.50220172082142,-2.5663218973512,-6.00483107646973,-4.45205378552513,0,1,479,557,0.165688753128052,0,8,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1341",1341,3819,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:17 2024",1536,864,1536,864,NA,11,-1.50220172082142,-2.5663218973512,-2.37243342890271,-1.82401755719137,-1.61742842287361,-4.31193713391328,0,1,200,297,0,0,9,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1342",1342,3820,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:19 2024",1536,864,1536,864,NA,12,-2.37243342890271,-1.82401755719137,-3.75968791285882,-2.34971215984288,3.89090744361734,-1.22937079845252,0,1,718,883,0.541724681854248,0,10,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1343",1343,3821,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:22 2024",1536,864,1536,864,NA,13,-3.75968791285882,-2.34971215984288,-4.10665974582884,-3.76588184681811,-3.93811046519491,-2.78816854763438,0,1,54,113,0.250292539596558,0,11,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1344",1344,3822,24257314,"BP22","f_curly_2",7,0.216600489469187,2000,0.577981187898891,"Thu Feb  1 09:41:23 2024",1536,864,1536,864,NA,14,-4.10665974582884,-3.76588184681811,-3.28056003678854,-4.47562600546816,-3.22001262568417,-4.02294653996383,1,1,105,52,0.371516942977905,1,12,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1345",1345,4845,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:21:51 2024",1536,864,1536,864,NA,1,1,8.88178419700125e-16,0.0653223623952712,0.698984619355586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1346",1346,4846,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:21:52 2024",1536,864,1536,864,NA,2,0.0653223623952712,0.698984619355586,-1.30114361554693,0.0984721441039564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1347",1347,4847,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:21:54 2024",1536,864,1536,864,NA,3,-1.30114361554693,0.0984721441039564,-1.57055935733956,-1.32156131874234,-2.61575956560805,-0.344884435152706,0,1,158,163,0.0430033206939697,0,1,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1348",1348,4848,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:21:56 2024",1536,864,1536,864,NA,4,-1.57055935733956,-1.32156131874234,-0.716337814536772,-1.95892427466314,-1.64370029505083,-1.6759926254653,0,1,41,111,0.0854096412658691,0,2,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1349",1349,4849,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:26 2024",1536,864,1536,864,NA,5,-0.716337814536772,-1.95892427466314,-0.250550581775499,-1.28317921654756,-0.540281663607491,-2.82319771053735,0,1,101,179,87.7433319091797,0,3,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1350",1350,4850,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:37 2024",1536,864,1536,864,NA,6,-0.250550581775499,-1.28317921654756,-1.15336468216497,-0.562000023225261,1.04478795775159,-2.11385716175234,0,1,176,307,8.7388813495636,0,4,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1351",1351,4851,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:39 2024",1536,864,1536,864,NA,7,-1.15336468216497,-0.562000023225261,-2.53084568360575,-1.12527604624581,-1.61742842287361,-0.581331284747708,0,1,53,121,0.166092872619629,0,5,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1352",1352,4852,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:43 2024",1536,864,1536,864,NA,8,-2.53084568360575,-1.12527604624581,-2.83907152907645,-2.54402111088937,-5.68081131961733,-0.336127144426966,0,1,371,411,1.86719632148743,0,6,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1353",1353,4853,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:47 2024",1536,864,1536,864,NA,9,-2.83907152907645,-2.54402111088937,-1.99831034992824,-3.21780799751126,-2.99232306681491,-2.70935293110272,0,1,26,127,1.32345652580261,0,7,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1354",1354,4854,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:49 2024",1536,864,1536,864,NA,10,-1.99831034992824,-3.21780799751126,-1.50220172082142,-2.5663218973512,-1.42476802690731,-4.54838398350828,0,1,165,227,0.292910814285278,0,8,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1355",1355,4855,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:51 2024",1536,864,1536,864,NA,11,-1.50220172082142,-2.5663218973512,-2.37243342890271,-1.82401755719137,-0.487737919253046,0.732262324113409,0,1,394,363,0.168116331100464,0,9,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1356",1356,4856,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:55 2024",1536,864,1536,864,NA,12,-2.37243342890271,-1.82401755719137,-3.75968791285882,-2.34971215984288,-4.53360623454528,-1.36948745006438,0,1,252,143,1.37116956710815,0,10,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1357",1357,4857,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:23:58 2024",1536,864,1536,864,NA,13,-3.75968791285882,-2.34971215984288,-4.10665974582884,-3.76588184681811,-4.79632495631751,-2.04379883594642,0,1,123,212,0.705811738967896,0,11,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1358",1358,4858,4271362,"BP22","f_curly_2",16,0.216600489469187,2000,0.577981187898891,"Thu Jan 18 13:24:01 2024",1536,864,1536,864,NA,14,-4.10665974582884,-3.76588184681811,-3.28056003678854,-4.47562600546816,-2.03777837770916,-4.95121935689235,0,1,272,152,1.23972344398499,0,12,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1359",1359,5924,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:47 2024",1536,864,1536,864,NA,1,1,8.88178419700125e-16,0.0653223623952712,0.698984619355586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1360",1360,5925,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:48 2024",1536,864,1536,864,NA,2,0.0653223623952712,0.698984619355586,-1.30114361554693,0.0984721441039564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1361",1361,5926,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:51 2024",1536,864,1536,864,NA,3,-1.30114361554693,0.0984721441039564,-1.57055935733956,-1.32156131874234,-2.55445853052787,0.198067589843221,0,1,144,207,0.207880973815918,0,1,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1362",1362,5927,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:53 2024",1536,864,1536,864,NA,4,-1.57055935733956,-1.32156131874234,-0.716337814536772,-1.95892427466314,-2.22168148294972,-1.78983740489993,0,1,92,173,0.0424940586090087,0,2,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1363",1363,5928,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:55 2024",1536,864,1536,864,NA,5,-0.716337814536772,-1.95892427466314,-0.250550581775499,-1.28317921654756,0.493078642029921,-1.41327390369308,0,1,152,86,0.58173680305481,0,3,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1364",1364,5929,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:35:58 2024",1536,864,1536,864,NA,6,-0.250550581775499,-1.28317921654756,-1.15336468216497,-0.562000023225261,-3.22001262568417,0.758534196290631,0,1,412,280,0.951255083084106,0,4,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1365",1365,5930,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:01 2024",1536,864,1536,864,NA,7,-1.15336468216497,-0.562000023225261,-2.53084568360575,-1.12527604624581,-2.1954096107725,0.408242567261,0,1,163,179,0.375290155410767,0,5,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1366",1366,5931,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:03 2024",1536,864,1536,864,NA,8,-2.53084568360575,-1.12527604624581,-2.83907152907645,-2.54402111088937,-3.5265178010851,-1.96498321941475,0,1,149,103,0.208442687988281,0,6,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1367",1367,5932,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:05 2024",1536,864,1536,864,NA,9,-2.83907152907645,-2.54402111088937,-1.99831034992824,-3.21780799751126,-1.87138985392009,-3.55005284077383,1,1,159,41,0.165992259979248,1,7,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1368",1368,5933,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:09 2024",1536,864,1536,864,NA,10,-1.99831034992824,-3.21780799751126,-1.50220172082142,-2.5663218973512,-1.1007482700549,-4.21560693593013,0,1,153,194,1.75111198425293,1,8,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1369",1369,5934,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:11 2024",1536,864,1536,864,NA,11,-1.50220172082142,-2.5663218973512,-2.37243342890271,-1.82401755719137,-1.37222428255286,-1.8686530214316,0,1,81,114,0.250575542449951,1,9,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1370",1370,5935,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:13 2024",1536,864,1536,864,NA,12,-2.37243342890271,-1.82401755719137,-3.75968791285882,-2.34971215984288,-2.9485366131862,-1.92995405651179,0,1,67,104,0.0848543643951416,1,10,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1371",1371,5936,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:15 2024",1536,864,1536,864,NA,13,-3.75968791285882,-2.34971215984288,-4.10665974582884,-3.76588184681811,-4.64745101397991,-2.04379883594642,0,1,107,206,0.207989931106567,1,11,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1372",1372,5937,8703753,"BP22","f_curly_2",47,0.216600489469187,2000,0.577981187898891,"Tue Feb 20 10:36:18 2024",1536,864,1536,864,NA,14,-4.10665974582884,-3.76588184681811,-3.28056003678854,-4.47562600546816,-4.38473229220769,-4.18057777302717,0,1,57,131,0.208147287368774,1,12,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1373",1373,6162,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:12:37 2024",1536,864,1536,864,NA,1,1,8.88178419700125e-16,0.0653223623952712,0.698984619355586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1374",1374,6163,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:12:38 2024",1536,864,1536,864,NA,2,0.0653223623952712,0.698984619355586,-1.30114361554693,0.0984721441039564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1375",1375,6164,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:28 2024",1536,864,1536,864,NA,3,-1.30114361554693,0.0984721441039564,-1.57055935733956,-1.32156131874234,-0.417679593447119,0.530844637421371,0,1,112,249,48.0024337768555,0,1,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1376",1376,6165,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:30 2024",1536,864,1536,864,NA,4,-1.57055935733956,-1.32156131874234,-0.716337814536772,-1.95892427466314,-0.216261906755081,-2.19267277828401,1,1,184,63,0.208557844161987,1,2,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1377",1377,6166,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:33 2024",1536,864,1536,864,NA,5,-0.716337814536772,-1.95892427466314,-0.250550581775499,-1.28317921654756,0.116515140823068,-1.90368218433456,0,1,95,82,1.24809551239014,1,3,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1378",1378,6167,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:36 2024",1536,864,1536,864,NA,6,-0.250550581775499,-1.28317921654756,-1.15336468216497,-0.562000023225261,0.860884852511033,-0.94038020450308,0,1,133,234,0.25261116027832,1,4,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1379",1379,6168,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:38 2024",1536,864,1536,864,NA,7,-1.15336468216497,-0.562000023225261,-2.53084568360575,-1.12527604624581,-0.767971222476751,-1.08049685611493,0,1,74,201,0.084498643875122,1,5,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1380",1380,6169,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:39 2024",1536,864,1536,864,NA,8,-2.53084568360575,-1.12527604624581,-2.83907152907645,-2.54402111088937,-2.52818665835065,-2.12261445247808,1,1,114,60,0.166837692260742,2,6,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1381",1381,6170,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:42 2024",1536,864,1536,864,NA,9,-2.83907152907645,-2.54402111088937,-1.99831034992824,-3.21780799751126,-2.45812833254472,-3.12970288593827,1,1,80,53,0.993923664093018,3,7,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1382",1382,6171,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:45 2024",1536,864,1536,864,NA,10,-1.99831034992824,-3.21780799751126,-1.50220172082142,-2.5663218973512,-1.31092324747268,-4.20684964520439,0,1,138,189,1.57880473136902,3,8,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1383",1383,6172,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:48 2024",1536,864,1536,864,NA,11,-1.50220172082142,-2.5663218973512,-2.37243342890271,-1.82401755719137,-0.330106686189712,-2.60426544239383,0,1,134,250,0.37686014175415,3,9,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1384",1384,6173,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:51 2024",1536,864,1536,864,NA,12,-2.37243342890271,-1.82401755719137,-3.75968791285882,-2.34971215984288,-0.627854570864898,-0.896593750874375,0,1,226,394,0.622296571731567,3,10,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
"1385",1385,6174,22467294,"BP22","f_curly_2",52,0.216600489469187,2000,0.577981187898891,"Tue Feb 13 16:13:53 2024",1536,864,1536,864,NA,13,-3.75968791285882,-2.34971215984288,-4.10665974582884,-3.76588184681811,-3.5703042547138,-3.06840185085809,0,1,85,100,0.044074535369873,3,11,"f_curly_2","test",-8.91225159741567,-6.29984212865643,4.53894695732216,1.2664570583836
