Unnamed: 0,func.name,tpt,model_pred_x,model_pred_y,model_std_x,model_std_y,model_posterior,model_particle,pred_x,pred_y,rt,true_x,true_y,trial_idx,correct,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,id,r_id,min_bound_x,min_bound_y,max_bound_x,max_bound_y,range_x,range_y,range_xy,p_lapse,sd_motor,sd_prev,p_rand0,p_rand,p_prev,lik_x,lik_y,weighted_lik_x,weighted_lik_y,p_data_x,p_data_y,LL
55980,spiral_outward,10,0.47568031229965,0.184243762792196,0.0012732178799661,0.0016492515548188,0.0003708705456386,20,0.467946169165976,0.195906390993463,322.600000143051,0.477661127472683,0.179457573477123,15,1,nwkn1dm9nn,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.383218948235066,0.248073833130756,6026,nwkn1dm9nn,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.21931324399807664,0.011066151659231674,0.0852988021077075,0.00967029245708129,0.002120823209172629,0.21719242078890402,28.14331576090749,20.710794768945878,0.010437526872327171,0.0076810237565680195,25.094068871765593,9.517553950287285,5.4757693960788725
56000,spiral_outward,10,0.47568031229965,0.184243762792196,0.0012732178799661,0.0016492515548188,0.0003708705456386,20,0.414568306304778,0.207810159337339,180.800000071526,0.477661127472683,0.179457573477123,20,0,cfv5hmqdm2,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.383218948235066,0.248073833130756,6221,cfv5hmqdm2,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.30109791119741053,0.00867009329485736,0.08227518956797313,0.016896218704592292,0.005087416159087357,0.29601049503832316,1.251785042828764e-09,1.2789831540208063,4.64250201856142e-13,0.000474337180194274,1.339905022259897,1.4604960689036544,0.6713748837723434
56020,spiral_outward,11,0.604349431972845,0.181212847764106,0.001326477811516,0.0013958175497547,0.0002531991436267,20,0.515652520156051,0.276084337248012,775.800000000745,0.60218054451899,0.179457573477123,7,0,lw2cc8c6k7,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.477661127472683,0.179457573477123,582,lw2cc8c6k7,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.31773921790533993,0.012081529474988853,0.08161082965239318,0.0,0.0,0.31773921790533993,8.949025810942852e-11,2.005591220978248e-12,2.2658856716239647e-14,5.0781397961692e-16,1.3937200952173205,0.7705961265373351,0.07138562629287315
98000,zigzag_widening,7,0.524568090780052,0.424137182741877,0.0023024330003851,0.002422338671565,2.10199520315087e-11,20,0.494315607084645,0.430976658062687,1185.30000007153,0.501456255740731,0.441740904866469,19,1,jr2opktjtb,3.22021990474752,1.20758246428032,0,1,0,0.682266606871626,0.574274617123376,0.388147301286836,5918,jr2opktjtb,-38.8404294082047,-29.2074983071678,22.9877927629476,12.9758330424493,61.8282221711523,42.1833313496171,61.8282221711523,0.12671227886287895,0.009506037207661867,0.07835164844347164,0.0,0.0,0.12671227886287895,0.3413002448249815,31.892927543847165,7.1741147745632865e-12,6.7038780711605e-10,29.09382780297421,35.88626488874542,6.950880677348206
56040,spiral_outward,11,0.604349431972845,0.181212847764106,0.001326477811516,0.0013958175497547,0.0002531991436267,20,0.550828015586176,0.197670109912951,894.20000000298,0.60218054451899,0.179457573477123,8,0,2erutzn4hb,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.477661127472683,0.179457573477123,747,2erutzn4hb,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.17296627421370142,0.008237673821238486,0.0785901093656971,0.0,0.0,0.17296627421370142,5.556312680964602e-08,6.862218915297808,1.4068536125424108e-11,0.0017375079527323471,0.5692349534943698,5.811310942428123,1.1963441743966727
56060,spiral_outward,11,0.604349431972845,0.181212847764106,0.001326477811516,0.0013958175497547,0.0002531991436267,20,0.588554720133667,0.195972346862621,221.600000023842,0.60218054451899,0.179457573477123,13,1,4lj0bpd5w5,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.477661127472683,0.179457573477123,777,4lj0bpd5w5,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.14351431650101681,0.010667227916070304,0.0731726123565618,0.0,0.0,0.14351431650101681,12.609613483477387,14.469590188925629,0.003192743335480164,0.0036636878444652695,12.588276650974533,12.216393018438904,5.035544696149623
55780,spiral_outward,10,0.47568031229965,0.184243762792196,0.0012732178799661,0.0016492515548188,0.0003708705456386,20,0.457880345746297,0.167214146159533,47.0,0.477661127472683,0.179457573477123,14,1,jo332yhqej,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.383218948235066,0.248073833130756,2621,jo332yhqej,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.2002028624398847,0.007883318798825553,0.08020070188605577,0.0,0.0,0.2002028624398847,4.165665001505948,5.2975100135861934,0.0015449224520561304,0.001964690429264659,6.834654371070498,15.699109204390718,4.675609873558259
55760,spiral_outward,10,0.47568031229965,0.184243762792196,0.0012732178799661,0.0016492515548188,0.0003708705456386,20,0.409450448212647,0.204873466027037,843.40000000596,0.477661127472683,0.179457573477123,2,0,yfg9tsa32v,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.383218948235066,0.248073833130756,2411,yfg9tsa32v,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.3091262584131066,0.0120006333183324,0.060672631020148235,0.0,0.0,0.3091262584131066,9.529142150869663e-06,7.723927612218736,3.534078148960814e-09,0.0028645772480166113,1.8512655805328406,3.8916487409569593,1.9747024114856213
55740,spiral_outward,10,0.47568031229965,0.184243762792196,0.0012732178799661,0.0016492515548188,0.0003708705456386,20,0.443782446689767,0.230736821821692,858.0,0.477661127472683,0.179457573477123,2,0,gphp8blehl,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.383218948235066,0.248073833130756,1631,gphp8blehl,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.24449757178425247,0.008145042497710189,0.0866668675784844,0.08957253577151097,0.021900267494692528,0.22259730428955996,0.027155283768923493,7.667807943316887e-06,1.0071094908351674e-05,2.843764115789925e-09,0.8932557069810261,1.036454770779287,-0.0770763776387129
55580,spiral_outward,9,0.389993163727725,0.254179067616271,0.0010829227805057,0.000765226298928,0.0001324041626012,20,0.375346248311207,0.2612012069808,366.900000095367,0.383218948235066,0.248073833130756,15,1,nwkn1dm9nn,0.836549585097465,0.313706094411549,0,1,0,0.682266606871626,0.349550159237718,0.351695710744525,6025,nwkn1dm9nn,-7.29707458568564,-3.80595525652433,8.76467744818569,7.1524418040385,16.0617520338713,10.9583970605628,16.0617520338713,0.21931324399807664,0.011066151659231674,0.0852988021077075,0.00967029245708129,0.002120823209172629,0.21719242078890402,15.067491342920498,29.43443782774461,0.001994998573760219,0.0038972420922196095,23.28599755033758,14.416854936368548,5.816250220210463
