Unnamed: 0,X.1,X,r_id,subj_id,func.name,game_n,min_distance,max_distance,correct_distance,Current_time,screen_w,screen_h,width,height,level,tpt,prev_x,prev_y,true_x,true_y,pred_x,pred_y,correct,attempt_number,dist_from_prev,dist_from_true,RT,total_correct,guess_number,func.type,mode,min_x,min_y,max_x,max_y,scale_by
2394,2394,7032,4396223,BP24,zigzag_widening,7,1.20758246428032,2000,3.22233781142909,Fri Jan 19 12:25:20 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.21744791666666663,0.3743830371802985,0.0,1.0,362.0,516.0,0.127305030822754,2.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2397,2397,7399,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:30 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.6100260416666666,0.32034657884696516,0.0,1.0,74.0,129.0,0.0448260307312011,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2398,2398,7400,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:32 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5305989583333333,0.4030288705136319,0.0,1.0,59.0,132.0,0.3323073387146,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2399,2399,7401,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:35 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.6328125,0.285190328846965,0.0,1.0,109.0,200.0,0.207676887512207,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2400,2400,7402,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:37 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.4641927083333325,0.3216486621802984,0.0,1.0,151.0,177.0,0.21031904220581,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2401,2401,7403,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:39 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.6263020833333334,0.2689142871802983,0.0,1.0,108.0,222.0,0.210241794586182,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2402,2402,7404,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:41 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.599609375,0.3060236621802984,1.0,1.0,154.0,54.0,0.331715106964111,1.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2403,2403,7405,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:47 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.5618489583333331,0.2259455371802987,0.0,1.0,112.0,220.0,4.02170133590698,1.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2404,2404,7406,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:49 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.45442708333333276,0.29821116218029836,0.0,1.0,105.0,151.0,0.29214882850647,1.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2405,2405,7407,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:52 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.6477864583333334,0.2090184538469649,0.0,1.0,182.0,336.0,0.0840585231781005,1.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2406,2406,7408,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:53 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.4980468749999999,0.253289287180298,1.0,1.0,138.0,57.0,0.208142280578613,2.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2407,2407,7409,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:15:58 2024,1536,864,1536,864,,13,0.5352456364426189,0.252537519352017,-13.2294034265811,-4.92269082685112,0.4694010416666666,0.17060699551363173,0.0,1.0,161.0,241.0,3.14852380752563,2.0,11.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2408,2408,7410,13465360,BP22,zigzag_widening,41,1.20758246428032,2000,3.22233781142909,Tue Apr 23 14:16:00 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.5032552083333331,0.21487782884696474,1.0,1.0,191.0,35.0,0.292768716812134,3.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2411,2411,7525,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:08 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.6516927083333334,0.34052887051363173,0.0,1.0,78.0,152.0,0.166455507278442,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2412,2412,7526,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:24 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5006510416666666,0.39716949551363184,0.0,1.0,103.0,165.0,14.0783331394196,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2413,2413,7527,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:26 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.5846354166666665,0.31513824551363173,0.0,1.0,49.0,117.0,0.20742678642273,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2414,2414,7528,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:28 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.47200520833333365,0.4095392871802986,0.0,1.0,119.0,213.0,0.12564492225647,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2415,2415,7529,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:30 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.5690104166666666,0.26631012051363173,0.0,1.0,87.0,171.0,0.126132965087891,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2416,2416,7530,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:33 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.389322916666666,0.31904449551363173,0.0,1.0,213.0,271.0,0.0438473224639892,0.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2417,2417,7531,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:35 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.6315104166666666,0.22269032884696457,0.0,1.0,155.0,289.0,0.0840988159179687,0.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2418,2418,7532,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:37 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.48437500000000044,0.32034657884696516,0.0,1.0,53.0,122.0,0.371750831604004,0.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2419,2419,7533,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:57 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.587890625,0.27542470384696505,0.0,1.0,58.0,204.0,17.5968315601349,0.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2420,2420,7534,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:23:59 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.41601562499999956,0.3177424121802984,0.0,1.0,92.0,209.0,0.166779279708862,0.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2421,2421,7535,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:24:01 2024,1536,864,1536,864,,13,0.5352456364426189,0.252537519352017,-13.2294034265811,-4.92269082685112,0.5690104166666666,0.1907892871802983,0.0,1.0,108.0,279.0,0.083911657333374,0.0,11.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2422,2422,7536,15819157,BP22,zigzag_widening,45,1.20758246428032,2000,3.22233781142909,Wed Apr 17 10:24:04 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.6438802083333334,0.18167470384696432,0.0,1.0,374.0,203.0,0.249644994735718,0.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2425,2425,8057,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:10 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.6718750000000001,0.32099762051363173,0.0,1.0,120.0,195.0,0.126506805419922,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2426,2426,8058,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:12 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5026041666666665,0.4251642871802986,0.0,1.0,111.0,187.0,0.0865023136138916,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2427,2427,8059,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:14 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.6490885416666667,0.31839345384696505,0.0,1.0,93.0,187.0,0.165984153747559,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2428,2428,8060,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:17 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.5039062499999999,0.40628407884696527,0.0,1.0,73.0,174.0,0.166671514511108,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2429,2429,8061,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:19 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.7161458333333334,0.2565444955136321,0.0,1.0,232.0,346.0,0.166352987289429,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2430,2430,8062,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:21 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.4218749999999994,0.3411799121802984,0.0,1.0,155.0,229.0,0.0842800140380859,0.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2431,2431,8063,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:24 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.525390625,0.32099762051363173,0.0,1.0,70.0,67.0,0.872701644897461,0.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2432,2432,8064,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:26 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.4355468750000004,0.39261220384696516,0.0,1.0,111.0,251.0,0.165633201599121,0.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2433,2433,8065,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:28 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.09309895833333304,0.07490387051363158,0.0,1.0,767.0,709.0,0.0850799083709716,0.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2434,2434,8066,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:37 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.3710937499999994,0.34573720384696516,0.0,1.0,155.0,290.0,6.84124279022217,0.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2435,2435,8067,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:40 2024,1536,864,1536,864,,13,0.5352456364426189,0.252537519352017,-13.2294034265811,-4.92269082685112,0.6744791666666667,0.10810699551363206,0.0,1.0,308.0,483.0,0.330821752548218,0.0,11.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2436,2436,8068,20623375,BP22,zigzag_widening,40,1.20758246428032,2000,3.22233781142909,Mon Jan 29 14:00:49 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.5742187499999999,0.2545913705136321,0.0,1.0,223.0,91.0,7.40764856338501,0.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2439,2439,8155,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:07 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.5970052083333331,0.4297215788469652,0.0,1.0,96.0,72.0,1.45110177993774,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2440,2440,8156,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:10 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5963541666666667,0.43037262051363184,0.0,1.0,72.0,131.0,0.910782098770142,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2441,2441,8157,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:12 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.591796875,0.2923517871802984,0.0,1.0,81.0,153.0,0.126634359359741,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2442,2442,8158,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:15 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.5026041666666665,0.3867528288469652,0.0,1.0,64.0,155.0,0.249917984008789,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2443,2443,8159,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:17 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.5481770833333333,0.2903986621802985,0.0,1.0,69.0,124.0,0.420177459716797,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2444,2444,8160,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:19 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.5683593749999999,0.2780288705136317,1.0,1.0,155.0,32.0,0.332063913345337,1.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2445,2445,8161,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:21 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.5598958333333333,0.3157892871802985,0.0,1.0,27.0,114.0,0.414690494537354,1.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2446,2446,8162,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:24 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.5299479166666666,0.3411799121802984,0.0,1.0,56.0,105.0,0.621661424636841,1.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2447,2447,8163,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:26 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.49934895833333315,0.34573720384696516,1.0,1.0,133.0,44.0,0.291153192520142,2.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2448,2448,8164,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:28 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.5638020833333333,0.19729970384696524,0.0,1.0,260.0,96.0,0.623589038848877,2.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2449,2449,8165,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:32 2024,1536,864,1536,864,,13,0.5352456364426189,0.252537519352017,-13.2294034265811,-4.92269082685112,0.5052083333333333,0.2396174121802983,0.0,1.0,50.0,159.0,1.82539987564087,2.0,11.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2450,2450,8166,14358409,BP24,zigzag_widening,33,1.20758246428032,2000,3.22233781142909,Mon Feb 19 13:05:35 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.5794270833333334,0.19274241218029825,0.0,1.0,288.0,107.0,0.584073543548584,2.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2453,2453,8239,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:43 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.5944010416666666,0.32750803718029853,0.0,1.0,67.0,109.0,0.166893243789673,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2454,2454,8240,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:46 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5605468749999999,0.4206069955136319,0.0,1.0,44.0,127.0,0.250762701034546,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2455,2455,8241,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:48 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.5651041666666665,0.26045074551363173,0.0,1.0,138.0,186.0,0.16816234588623,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2456,2456,8242,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:50 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.5123697916666665,0.4030288705136319,0.0,1.0,60.0,162.0,0.127310752868652,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2457,2457,8243,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:53 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.5598958333333333,0.2643569955136318,0.0,1.0,94.0,168.0,0.168666839599609,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2458,2458,8244,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:12:55 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.4915364583333332,0.33076324551363184,0.0,1.0,69.0,123.0,0.168116807937622,0.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2459,2459,8245,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:01 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.4973958333333332,0.2930028288469651,0.0,1.0,104.0,92.0,4.39308261871338,0.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2460,2460,8246,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:04 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.47200520833333365,0.34183095384696516,0.0,1.0,40.0,157.0,0.248502969741821,0.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2461,2461,8247,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:06 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.5416666666666665,0.22789866218029864,0.0,1.0,75.0,202.0,0.167330741882324,0.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2462,2462,8248,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:21 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.47721354166666635,0.26370595384696505,0.0,1.0,116.0,91.0,12.6860654354095,0.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2463,2463,8249,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:26 2024,1536,864,1536,864,,13,0.5352456364426189,0.252537519352017,-13.2294034265811,-4.92269082685112,0.48697916666666613,0.147169495513631,0.0,1.0,178.0,281.0,3.47274780273438,0.0,11.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2464,2464,8250,26960974,BP24,zigzag_widening,6,1.20758246428032,2000,3.22233781142909,Tue Apr 16 12:13:29 2024,1536,864,1536,864,,14,0.4477529665480848,0.3258166352984979,-7.77945185137673,-12.1544283655017,0.4075520833333327,0.3001642871802984,0.0,1.0,73.0,205.0,0.252041339874268,0.0,12.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2467,2467,8645,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:41 2024,1536,864,1536,864,,3,0.6093429758146809,0.36830541928607397,-4.24086541420026,0.122721386237572,0.615234375,0.2930028288469651,0.0,1.0,116.0,170.0,0.0846245288848877,0.0,1.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2468,2468,8646,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:44 2024,1536,864,1536,864,,4,0.5676119836100484,0.393095446124048,-2.22270052896478,-3.47269381871476,0.5162760416666667,0.36136220384696516,0.0,1.0,93.0,123.0,0.579391241073608,0.0,2.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2469,2469,8647,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:46 2024,1536,864,1536,864,,5,0.5945235079402685,0.34515183929926263,-6.03857301667643,-0.886361056380164,0.60546875,0.3229507455136318,0.0,1.0,38.0,129.0,0.1296226978302,0.0,3.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2470,2470,8648,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:49 2024,1536,864,1536,864,,6,0.5436401801976556,0.37963968395893805,-3.33405079344717,-5.20904072807214,0.4999999999999999,0.35680491218029853,0.0,1.0,76.0,134.0,0.334457874298096,0.0,4.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2471,2471,8649,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:51 2024,1536,864,1536,864,,7,0.5797040400658561,0.3219982593124513,-7.8362806191526,-1.8954434989979,0.5690104166666666,0.261752828846965,0.0,1.0,94.0,177.0,0.209853172302246,0.0,5.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2472,2472,8650,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:53 2024,1536,864,1536,864,,8,0.5196683767852629,0.366183921793828,-4.44540105792956,-6.94538763742952,0.5188802083333331,0.34703928718029853,0.0,1.0,29.0,102.0,0.335265398025513,0.0,6.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2473,2473,8651,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:55 2024,1536,864,1536,864,,9,0.5648845721914437,0.29884467932564,-9.63398822162877,-2.90452594161564,0.6002604166666666,0.2454767871802982,0.0,1.0,98.0,230.0,0.0841917991638183,0.0,7.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2474,2474,8652,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:08:57 2024,1536,864,1536,864,,10,0.49569657337287015,0.35272815962871795,-5.55675132241195,-8.6817345467869,0.5305989583333333,0.2552424121802979,1.0,1.0,159.0,43.0,0.333986282348633,1.0,8.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2475,2475,8653,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:09:00 2024,1536,864,1536,864,,11,0.5500651043170313,0.2756910993388286,-11.4316958241049,-3.91360838423338,0.5748697916666666,0.29104970384696516,0.0,1.0,45.0,175.0,0.457751274108887,1.0,9.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
2476,2476,8654,3605495,BP24,zigzag_widening,59,1.20758246428032,2000,3.22233781142909,Wed Jan 31 13:09:02 2024,1536,864,1536,864,,12,0.47172476996047796,0.33927239746360793,-6.66810158689434,-10.4180814561443,0.41210937499999967,0.3222997038469651,0.0,1.0,95.0,217.0,0.374792337417602,1.0,10.0,zigzag_widening,test,0,0,1,0.6183433217322621,74.992589065986
