Unnamed: 0,X,func_scale,pred_x,pred_y,rt,true_x,true_y,tpt,trial_idx,correct,func.name,subj_id,acceptance_dist,prev_pt_buffer,min_x,max_x,min_y,max_y,prev_x,prev_y,scale_by
27,26,149.110890659918,0.5785197868866363,0.30813850577551727,181.200000047684,2.0,0.0,11,1,1.0,3_pts,4lj0bpd5w5,0.536513460860874,0.201192547822828,0,1,0,0.6183433217322618,0.5,0.3091716608661309,12.49434345753606
28,27,149.110890659918,0.42354652329459075,0.30882727583592634,176.699999988079,0.0,0.0,12,1,1.0,3_pts,4lj0bpd5w5,0.536513460860874,0.201192547822828,0,1,0,0.6183433217322618,0.5800362182613799,0.3091716608661309,12.49434345753606
29,28,149.110890659918,0.4993112299395907,0.3053834255338809,501.5,1.0,0.0,13,1,1.0,3_pts,4lj0bpd5w5,0.536513460860874,0.201192547822828,0,1,0,0.6183433217322618,0.4199637817386201,0.3091716608661309,12.49434345753606
30,29,149.110890659918,0.5778310168262272,0.30813850577551727,103.100000023842,2.0,0.0,14,1,1.0,3_pts,4lj0bpd5w5,0.536513460860874,0.201192547822828,0,1,0,0.6183433217322618,0.5,0.3091716608661309,12.49434345753606
34,33,60.5486300364586,0.3519144370120452,0.11872673916301692,1605.5,2.11923131480331,1.87319476679736,3,2,0.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.32581414834701966,0.12453690814626281,30.76936142142795
35,34,60.5486300364586,0.29543529205850005,0.1944914458080169,1213.60000002384,3.11733783520348,1.81168562979587,4,2,0.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.3298122252754963,0.18941355649328248,30.76936142142795
36,35,60.5486300364586,0.4021946514219087,0.18484866496228947,987.100000023842,4.11544435560365,1.75017649279439,5,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.36225054944900625,0.187414518029044,30.76936142142795
37,36,60.5486300364586,0.4021946514219087,0.2530369009427894,479.400000035763,4.23846262960663,3.74638953359472,6,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.39468887362251615,0.18541547956480586,30.76936142142795
38,37,60.5486300364586,0.4462759352880905,0.25579198118442564,163.300000011921,5.2365691500068,3.68488039659324,7,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.3986869505509931,0.2502921279118254,30.76936142142795
39,38,60.5486300364586,0.48209197842936313,0.2509705907615621,251.699999988079,6.23467567040696,3.62337125959175,8,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.43112527472450307,0.24829308944758724,30.76936142142795
40,39,60.5486300364586,0.47313796764404487,0.33293422795024374,403.800000011921,6.35769394440994,5.61958430039209,9,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.4635635988980127,0.24629405098334875,30.76936142142795
41,40,60.5486300364586,0.5075764706644993,0.3102048159567438,459.200000047684,7.35580046481011,5.5580751633906,10,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.4675616758264896,0.3111706993303686,30.76936142142795
42,41,60.5486300364586,0.5468363641078176,0.3102048159567438,17.1000000238419,8.35390698521027,5.49656602638911,11,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.4999999999999995,0.3091716608661301,30.76936142142795
43,42,60.5486300364586,0.5351272730808632,0.37357166151437987,820.899999976158,8.47692525921325,7.49277906718945,12,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.5324383241735091,0.30717262240189164,30.76936142142795
44,43,60.5486300364586,0.5661219257992722,0.36943904115192555,257.400000035763,9.47503177961342,7.43126993018796,13,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.5364364011019861,0.37204927074891153,30.76936142142795
45,44,60.5486300364586,0.604004279121772,0.37081658127274364,544.600000023842,10.4731383000136,7.36976079318647,14,2,1.0,stairs_2,4lj0bpd5w5,1.3212520242296,0.495469509086099,0,1,0,0.6183433217322603,0.568874725275496,0.37005023228467304,30.76936142142795
49,48,44.5383640965798,0.3350676443399843,0.3214402314762325,1956.29999999981,3.0,-2.0,3,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.3087499999999987,0.320555589437559,41.8300653594771
50,49,44.5383640965798,0.3409580308294557,0.32045850039465396,3977.80000000075,4.0,0.0,4,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.3326562499999987,0.272743089437559,41.8300653594771
51,50,44.5383640965798,0.3939715092346984,0.31751330714991827,12691.5999999996,5.0,0.0,5,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.35656249999999867,0.320555589437559,41.8300653594771
52,51,44.5383640965798,0.4302955592531053,0.3214402314762325,6980.79999999981,6.0,0.0,6,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.3804687499999987,0.320555589437559,41.8300653594771
53,52,44.5383640965798,0.3978984335610125,0.35285562608674675,11871.1999999993,7.0,-2.0,7,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.40437499999999876,0.320555589437559,41.8300653594771
54,53,44.5383640965798,0.44109460115046945,0.31751330714991827,772.900000000373,8.0,0.0,8,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.4282812499999988,0.272743089437559,41.8300653594771
55,54,44.5383640965798,0.4931263484741336,0.3214402314762325,109.700000000186,9.0,0.0,9,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.4521874999999988,0.320555589437559,41.8300653594771
56,55,44.5383640965798,0.5481032890425324,0.3214402314762325,429.0,10.0,0.0,10,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.4760937499999988,0.320555589437559,41.8300653594771
57,56,44.5383640965798,0.517669625513597,0.31554984498676114,27.7000000001863,11.0,-2.0,11,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.49999999999999883,0.320555589437559,41.8300653594771
58,57,44.5383640965798,0.5500667512056914,0.31751330714991827,1696.40000000037,12.0,0.0,12,0,1.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.5239062499999988,0.272743089437559,41.8300653594771
59,58,44.5383640965798,0.5981715742030407,0.27137194631572553,893.400000000373,13.0,0.0,13,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.5478124999999988,0.320555589437559,41.8300653594771
60,59,44.5383640965798,0.5765734904083111,0.2811892571315113,124.399999999441,14.0,0.0,14,0,0.0,alternating_diff_2,p4j9zv8tlc,1.79620427518449,0.673576603194183,0,1,0,0.6183433217322607,0.5717187499999988,0.320555589437559,41.8300653594771
64,63,211.940652222154,0.5523930216873663,0.3811481321788806,1391.80000001192,1.0,1.0,3,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.368760490064074,8.7903979799557
65,64,211.940652222154,0.4421898120219117,0.2571695213052446,572.0,0.0,0.0,4,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.368760490064074,8.7903979799557
66,65,211.940652222154,0.5530817917477753,0.25648075124483555,452.5,1.0,0.0,5,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.25499999795891004,8.7903979799557
67,66,211.940652222154,0.4435673521427299,0.3680615010311082,595.199999988079,0.0,1.0,6,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.25499999795891004,8.7903979799557
68,67,211.940652222154,0.5537705618081844,0.36668396091029,47.5999999642372,1.0,1.0,7,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.368760490064074,8.7903979799557
69,68,211.940652222154,0.44632243238436625,0.25165936082197193,68.6000000238419,0.0,0.0,8,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.368760490064074,8.7903979799557
70,69,211.940652222154,0.5579031821706388,0.2530369009427901,118.599999964237,1.0,0.0,9,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.25499999795891004,8.7903979799557
71,70,211.940652222154,0.4435673521427299,0.3625513405478355,32.1999999880791,0.0,1.0,10,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.25499999795891004,8.7903979799557
72,71,211.940652222154,0.5627245725935027,0.3625513405478355,1499.19999998808,1.0,1.0,11,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.368760490064074,8.7903979799557
73,72,211.940652222154,0.44769997250518445,0.2530369009427901,602.0,0.0,0.0,12,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.368760490064074,8.7903979799557
74,73,211.940652222154,0.5585919522310485,0.2544144410636083,649.800000011921,1.0,0.0,13,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.44311975394741804,0.25499999795891004,8.7903979799557
75,74,211.940652222154,0.444256122203139,0.36875027109151726,603.700000047684,0.0,1.0,14,3,1.0,hourglass_1,4lj0bpd5w5,0.377464158769053,0.141549059538395,0,1,0,0.6183433217322617,0.556880246052582,0.25499999795891004,8.7903979799557
79,78,222.691820482899,0.49470334616698486,0.2825107265717743,1144.09999999963,-2.0,1.0,3,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.5,0.4007812500000005,8.36601307189542
80,79,222.691820482899,0.2836311636275928,0.3954098009533096,226.5,-2.0,4.44089209850063e-16,4,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.3804687499999999,0.4007812500000005,8.36601307189542
81,80,222.691820482899,0.4573975650669991,0.2854559198165099,2394.0,-2.0,-1.0,5,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.3804687499999999,0.28125000000000044,8.36601307189542
82,81,222.691820482899,0.43874467451700677,0.15488568596656002,676.299999999814,-1.0,-1.0,6,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.3804687499999999,0.16171875000000033,8.36601307189542
83,82,222.691820482899,0.5477168245722276,0.16077607245603212,241.799999999814,0.0,-1.0,7,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.5,0.16171875000000033,8.36601307189542
84,83,222.691820482899,0.6125110759564132,0.21673474410601018,73.0999999996275,1.0,-1.0,8,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.6195312500000001,0.16171875000000033,8.36601307189542
85,84,222.691820482899,0.7420995787247844,0.21280781977969584,1276.5,1.0,-2.2204460492503099e-16,9,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.7390625000000002,0.16171875000000033,8.36601307189542
86,85,222.691820482899,0.7401361165616266,0.33257901173228127,44.0999999996275,1.0,1.0,10,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.7390625000000002,0.2812500000000004,8.36601307189542
87,86,222.691820482899,0.7391543854800483,0.45235020368486667,393.900000000372,1.0,2.0,11,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.7390625000000002,0.4007812500000005,8.36601307189542
88,87,222.691820482899,0.6655245543616559,0.5269617658848382,1379.59999999963,6.66133814775094e-16,2.0,12,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.7390625000000002,0.5203125000000006,8.36601307189542
89,88,222.691820482899,0.5496802867353849,0.5220531104769444,309.200000000186,-0.999999999999999,2.0,13,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.6195312500000002,0.5203125000000006,8.36601307189542
90,89,222.691820482899,0.4524889096591064,0.5151809929058951,1022.29999999981,-2.0,2.0,14,1,0.0,square_spiral,p4j9zv8tlc,0.359240855036898,0.134715320638837,0,1,0,0.6245734465804168,0.5000000000000001,0.5203125000000006,8.36601307189542
94,93,89.0767281931597,0.3773118587826641,0.3393367172395282,202.199999999255,1.0,0.0,3,0,0.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.308749999999999,0.3342163037232726,20.91503267973856
95,94,89.0767281931597,0.31682043619097366,0.23609802268304322,166.800000000745,2.0,0.0,4,0,0.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.308749999999999,0.2864038037232726,20.91503267973856
96,95,89.0767281931597,0.4168329215425685,0.29497634067228834,410.599999999627,2.0,1.0,5,0,0.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.35656249999999906,0.2864038037232726,20.91503267973856
97,96,89.0767281931597,0.4313508629645743,0.34336947874564094,1047.29999999888,3.0,1.0,6,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.35656249999999906,0.3342163037232726,20.91503267973856
98,97,89.0767281931597,0.47409813492936886,0.3377236126370829,1724.20000000112,3.0,0.0,7,0,0.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.40437499999999904,0.3342163037232726,20.91503267973856
99,98,89.0767281931597,0.46441950731469844,0.2917501314673982,1544.30000000075,4.0,0.0,8,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.40437499999999904,0.2864038037232726,20.91503267973856
100,99,89.0767281931597,0.45716053660369566,0.34256292644441827,292.900000000373,4.0,1.0,9,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.4521874999999991,0.2864038037232726,20.91503267973856
101,100,89.0767281931597,0.5168454068941634,0.34498258334808574,549.299999998882,5.0,1.0,10,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.4521874999999991,0.3342163037232726,20.91503267973856
102,101,89.0767281931597,0.5031340177733803,0.2917501314673982,716.400000000373,5.0,0.0,11,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.49999999999999906,0.3342163037232726,20.91503267973856
103,102,89.0767281931597,0.5531402604491777,0.2901370268649532,600.60000000149,6.0,0.0,12,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.49999999999999906,0.2864038037232726,20.91503267973856
104,103,89.0767281931597,0.5555599173528452,0.3369170603358602,56.5,6.0,1.0,13,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.547812499999999,0.2864038037232726,20.91503267973856
105,104,89.0767281931597,0.6071792646310878,0.34175637414319565,580.300000000745,7.0,1.0,14,0,1.0,alternating_diff_1,lw2cc8c6k7,0.898102137592243,0.336788301597091,0,1,0,0.6183433217322597,0.547812499999999,0.3342163037232726,20.91503267973856
109,108,298.221781319834,0.41528128256968166,0.26267968178851697,1208.39999997616,-2.2204460492503099e-16,3.33066907387547e-16,3,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5,0.4015895251823848,6.24717172876806
110,109,298.221781319834,0.5805860970678642,0.2606133716072897,948.100000023842,1.0,8.813754755807631e-17,4,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.4199637817386205,0.2629627287080035,6.24717172876806
111,110,298.221781319834,0.4986224598791817,0.3976786136286989,630.300000011921,0.500000000000001,0.866025403784439,5,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5800362182613795,0.2629627287080034,6.24717172876806
112,111,298.221781319834,0.41045989214681805,0.25992460154688063,984.899999976158,-7.771561172376101e-16,1.4432899320127001e-15,6,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5000000000000001,0.4015895251823848,6.24717172876806
113,112,298.221781319834,0.5805860970678642,0.2619909117281079,1741.19999998808,0.999999999999999,-8.229256270464879e-16,7,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.41996378173862037,0.26296272870800363,6.24717172876806
114,113,298.221781319834,0.4972449197583635,0.39423476332665336,1362.19999998808,0.500000000000002,0.866025403784439,8,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5800362182613794,0.2629627287080033,6.24717172876806
115,114,298.221781319834,0.4159700526300908,0.2619909117281079,885.300000011921,2.2204460492503099e-16,1.66533453693773e-15,9,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5000000000000003,0.4015895251823848,6.24717172876806
116,115,298.221781319834,0.5840299473699084,0.26267968178851697,645.400000035763,1.0,9.30546457449323e-16,10,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.4199637817386205,0.2629627287080037,6.24717172876806
117,116,298.221781319834,0.5006887700604088,0.3963010735078805,276.5,0.5,0.866025403784439,11,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5800362182613795,0.2629627287080036,6.24717172876806
118,117,298.221781319834,0.41321497238845445,0.25992460154688063,1181.60000002384,1.16573417585641e-15,0.0,12,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5,0.4015895251823848,6.24717172876806
119,118,298.221781319834,0.5716320862825454,0.2606133716072897,1541.19999998808,1.0,2.57299623948262e-15,13,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.4199637817386207,0.2629627287080034,6.24717172876806
120,119,298.221781319834,0.5034438503020453,0.3949235333870624,784.5,0.499999999999998,0.866025403784439,14,4,1.0,triangle_1,4lj0bpd5w5,0.268256730430439,0.100596273911414,0,1,0,0.6183433217322614,0.5800362182613795,0.26296272870800386,6.24717172876806
124,123,149.185240297642,0.5104489421072984,0.05735457053159825,1774.80000000075,0.0,0.0,3,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.505696767796113,0.14871384886901023,12.48811663571498
125,124,149.185240297642,0.5035768245362484,0.43433930585776803,960.099999999628,0.999367153498528,0.0355709503422214,4,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.5,0.3087647488806938,12.48811663571498
126,125,149.185240297642,0.6518182178546119,0.31456811390518263,59.4000000003725,1.99873430699706,0.0711419006844429,5,2,1.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.5800254500058416,0.3116131327787502,12.48811663571498
127,126,149.185240297642,0.7450826706045759,0.31456811390518263,394.200000000186,0.0,0.0,6,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.6600509000116835,0.31446151667680666,12.48811663571498
128,127,149.185240297642,0.43289218666259155,0.30671426525255413,1254.59999999963,-0.0355709503422214,0.999367153498528,7,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.5,0.3087647488806938,12.48811663571498
129,128,149.185240297642,0.4917960515573057,0.4745902802024892,657.900000000373,-0.0711419006844428,1.99873430699706,8,2,1.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.4971516161019435,0.3887901988865353,12.48811663571498
130,129,149.185240297642,0.49277778263888417,0.5423297248314101,1964.09999999963,0.0,0.0,9,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.4943032322038871,0.46881564889237726,12.48811663571498
131,130,149.185240297642,0.3808604393389278,0.2998421476815041,125.0,-0.999367153498528,-0.0355709503422213,10,2,1.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.5,0.3087647488806938,12.48811663571498
132,131,149.185240297642,0.32490176768894924,0.30376907200781844,77.4000000003725,-1.99873430699706,-0.0711419006844426,11,2,1.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.4199745499941584,0.3059163649826373,12.48811663571498
133,132,149.185240297642,0.24930847440739967,0.2968969544367684,2508.90000000037,0.0,0.0,12,2,0.0,plus,p4j9zv8tlc,0.536246077965827,0.201092279237185,0,1,0,0.618343321732261,0.3399490999883165,0.3030679810845809,12.48811663571498
